match_id,innings,over,ball_in_over,b5_actual,b5_predicted_prob
335983,1,0,1,0,0.5797777203347511
335983,1,0,2,0,0.28700211634300343
335983,1,0,3,1,0.287782109923391
335983,1,0,4,0,0.2728814902797791
335983,1,0,5,0,0.4698257555173243
335983,1,0,6,0,0.15290774467185797
335983,1,1,1,0,0.3301259849846594
335983,1,1,2,0,0.17240584494598685
335983,1,1,3,0,0.31080584170596715
335983,1,1,4,0,0.29495558287155954
335983,1,1,5,0,0.45616067133688454
335983,1,1,6,0,0.20811375136771895
335983,1,1,7,0,0.12622862631671056
335983,1,2,1,0,0.061582098522276994
335983,1,2,2,0,0.18428290483541065
335983,1,2,3,0,0.1399351577516139
335983,1,2,4,1,0.4698672424368456
335983,1,2,5,0,0.18638748186322984
335983,1,2,6,1,0.4583939954510786
335983,1,2,7,0,0.18366339156777003
335983,1,3,1,0,0.29032888388537037
335983,1,3,2,0,0.1060574073702315
335983,1,3,3,1,0.2965307827429372
335983,1,3,4,1,0.5677515641513684
335983,1,3,5,0,0.5824998400492373
335983,1,3,6,0,0.469709708473679
335983,1,4,1,0,0.14365446977717702
335983,1,4,2,0,0.44535837316161553
335983,1,4,3,0,0.3097600968024619
335983,1,4,4,0,0.4267176305592741
335983,1,4,5,0,0.17772196931453993
335983,1,4,6,0,0.13412552859636767
335983,1,5,1,0,0.07644501956225706
335983,1,5,2,0,0.10234167619611673
335983,1,5,3,0,0.1458026616069078
335983,1,5,4,1,0.32676714736615925
335983,1,5,5,0,0.11458264460043724
335983,1,5,6,0,0.1253151867206404
335983,1,6,1,0,0.16428551121491197
335983,1,6,2,0,0.20881049258882523
335983,1,6,3,1,0.557976294766765
335983,1,6,4,0,0.5291760167460262
335983,1,6,5,1,0.7777810857937932
335983,1,6,6,1,0.7872864510802723
335983,1,7,1,0,0.6288136224262004
335983,1,7,2,1,0.6416340744184466
335983,1,7,3,0,0.33311349794425815
335983,1,7,4,1,0.6690849193074995
335983,1,7,5,0,0.5062271956730704
335983,1,7,6,0,0.4150388880252258
335983,1,8,1,1,0.5143716200474235
335983,1,8,2,0,0.3724784160944861
335983,1,8,3,1,0.6087792645747377
335983,1,8,4,0,0.3796947920143189
335983,1,8,5,0,0.40273945879818224
335983,1,8,6,1,0.28098065920471976
335983,1,9,1,0,0.6534772118827645
335983,1,9,2,1,0.746097591791127
335983,1,9,3,1,0.7647178121516801
335983,1,9,4,0,0.48573144176318406
335983,1,9,5,0,0.3644427168813807
335983,1,9,6,1,0.36794939633549867
335983,1,10,1,0,0.49777435769544764
335983,1,10,2,1,0.6960925786418507
335983,1,10,3,0,0.7731880085712013
335983,1,10,4,0,0.47625454677879175
335983,1,10,5,0,0.3624324539467724
335983,1,10,6,0,0.17041552414666283
335983,1,11,1,0,0.44176850047762317
335983,1,11,2,0,0.2872531959662953
335983,1,11,3,1,0.3369850258231411
335983,1,11,4,0,0.2570416567847582
335983,1,11,5,1,0.2951798603248388
335983,1,11,6,0,0.5103282007502925
335983,1,12,1,0,0.6205472170103485
335983,1,12,2,0,0.4670862181708918
335983,1,12,3,1,0.49201549419665064
335983,1,12,4,0,0.6228597249615173
335983,1,12,5,0,0.6370655468536872
335983,1,12,6,1,0.6699839587732532
335983,1,12,7,1,0.6539510510705605
335983,1,12,8,1,0.8649410738573177
335983,1,13,1,1,0.8509084379591123
335983,1,13,2,0,0.6343866421524457
335983,1,13,3,1,0.6469566769916846
335983,1,13,4,1,0.6304451456003011
335983,1,13,5,0,0.7662952063417364
335983,1,13,6,0,0.6858655784844164
335983,1,14,1,0,0.6505681081913094
335983,1,14,2,1,0.5824394877071054
335983,1,14,3,0,0.6358847075948026
335983,1,14,4,1,0.6191554942922458
335983,1,14,5,0,0.6620448008671098
335983,1,14,6,0,0.4541470413782746
335983,1,15,1,0,0.330901360936539
335983,1,15,2,0,0.1307111125541797
335983,1,15,3,0,0.07110535343202937
335983,1,15,4,0,0.02272151242203451
335983,1,15,5,1,0.12109205792245849
335983,1,15,6,1,0.45074567686567607
335983,1,16,1,1,0.8304483042767725
335983,1,16,2,1,0.8258489410870359
335983,1,16,3,0,0.7131305001411937
335983,1,16,4,0,0.4824555739681235
335983,1,16,5,1,0.5286142339062294
335983,1,16,6,1,0.5951302279706853
335983,1,17,1,0,0.2910842519337849
335983,1,17,2,0,0.21239122737553104
335983,1,17,3,1,0.2636494772045586
335983,1,17,4,0,0.7236455396337678
335983,1,17,5,0,0.5685848986341049
335983,1,17,6,0,0.3603964506209826
335983,1,18,1,0,0.26158590678866056
335983,1,18,2,1,0.37514790605401327
335983,1,18,3,1,0.4403937596288571
335983,1,18,4,1,0.4548887532729144
335983,1,18,5,0,0.45598956601591883
335983,1,18,6,0,0.4687092281406725
335983,1,19,1,0,0.5118830910473621
335983,1,19,2,0,0.28969415508261703
335983,1,19,3,0,0.1972596677264839
335983,1,19,4,1,0.22815474482845588
335983,1,19,5,0,0.27746177252561677
335983,1,19,6,0,0.20182056419766878
335983,2,0,1,0,0.8000241340287786
335983,2,0,2,0,0.40607779463279653
335983,2,0,3,0,0.208737372860238
335983,2,0,4,1,0.20284049510277247
335983,2,0,5,0,0.18870257339863977
335983,2,0,6,0,0.3490565507728219
335983,2,1,1,1,0.3715895751865424
335983,2,1,2,0,0.4341183047176451
335983,2,1,3,1,0.4476921464573076
335983,2,1,4,0,0.18333662438076567
335983,2,1,5,0,0.335980594661781
335983,2,1,6,1,0.37855493334620033
335983,2,2,1,1,0.720041277980894
335983,2,2,2,0,0.6017743745350651
335983,2,2,3,0,0.2610391680413315
335983,2,2,4,0,0.2258480640967862
335983,2,2,5,1,0.2598784009114759
335983,2,2,6,1,0.6170959674793337
335983,2,3,1,0,0.30991045078438084
335983,2,3,2,0,0.19885637138096923
335983,2,3,3,1,0.19416717934247923
335983,2,3,4,1,0.5678652678695252
335983,2,3,5,0,0.8171424848610428
335983,2,3,6,0,0.6961466892132471
335983,2,4,1,0,0.30239637164198757
335983,2,4,2,0,0.17390158366305902
335983,2,4,3,1,0.17619402306542326
335983,2,4,4,1,0.4108601639153148
335983,2,4,5,0,0.6084325675376627
335983,2,4,6,0,0.5724645802919156
335983,2,5,1,1,0.5444351721037475
335983,2,5,2,0,0.45084094782799383
335983,2,5,3,1,0.3518199438290323
335983,2,5,4,0,0.45849705647355266
335983,2,5,5,0,0.3009352515202396
335983,2,5,6,0,0.18723098272766622
335983,2,5,7,0,0.18960251589724506
335983,2,5,8,0,0.43259551831255316
335983,2,6,1,1,0.6946235961342584
335983,2,6,2,1,0.7801247348623747
335983,2,6,3,1,0.7749370051063301
335983,2,6,4,1,0.7696753354322632
335983,2,6,5,0,0.7724329039119995
335983,2,6,6,1,0.863322233579101
335983,2,7,1,0,0.7789095601752042
335983,2,7,2,0,0.6228387141394196
335983,2,7,3,1,0.6264900765903341
335983,2,7,4,1,0.6896716051442024
335983,2,7,5,0,0.5739585940288064
335983,2,7,6,1,0.5140325052605826
335983,2,8,1,0,0.5605522470221662
335983,2,8,2,0,0.49983914445785954
335983,2,8,3,1,0.5037282998442532
335983,2,8,4,1,0.5715102498667131
335983,2,8,5,1,0.6938318355893255
335983,2,8,6,0,0.6971574351668196
335983,2,8,7,1,0.7964037418111963
335983,2,9,1,1,0.8566262249157931
335983,2,9,2,0,0.7673297898090747
335983,2,9,3,0,0.39520762297928824
335983,2,9,4,1,0.5263029535109202
335983,2,9,5,0,0.381740559001917
335983,2,9,6,1,0.6289981475542183
335983,2,10,1,1,0.6720334096120085
335983,2,10,2,0,0.5228199318490611
335983,2,10,3,1,0.5367066136768822
335983,2,10,4,1,0.5191621427618333
335983,2,10,5,1,0.8651047183249887
335983,2,10,6,1,0.8669014399548673
335983,2,11,1,1,0.8588167259491826
335983,2,11,2,0,0.7620774841162739
335983,2,11,3,0,0.5578135801261406
335983,2,11,4,0,0.31310062013273227
335983,2,11,5,0,0.16357091084064035
335983,2,11,6,1,0.16570610949157688
335983,2,12,1,0,0.3731530065397542
335983,2,12,2,0,0.6792486754215691
335983,2,12,3,1,0.700798051304812
335983,2,12,4,0,0.7773543632619453
335983,2,12,5,0,0.6686033507624537
335983,2,12,6,1,0.6129944815858446
335983,2,13,1,1,0.6568119012438661
335983,2,13,2,1,0.7807560517160498
335983,2,13,3,1,0.7834144126919004
335983,2,13,4,0,0.778056897837121
335983,2,13,5,0,0.7476214477290318
335983,2,13,6,0,0.3901629635825216
335983,2,13,7,0,0.2458509842389866
335983,2,14,1,1,0.22937285774421412
335983,2,14,2,0,0.21647889736326706
335983,2,14,3,0,0.3996004495443615
335983,2,14,4,1,0.46753014550307426
335983,2,14,5,1,0.7939281895257019
335983,2,14,6,0,0.669347022146273
335983,2,15,1,0,0.4950137051247281
335983,2,15,2,0,0.572708719492643
335983,2,15,3,0,0.5960522882567113
335983,2,15,4,1,0.5365747562296932
335983,2,15,5,1,0.6032634279369484
335983,2,15,6,0,0.729565569671328
335983,2,16,1,0,0.7074983043554193
335983,2,16,2,1,0.7295672688501484
335983,2,16,3,1,0.8208217846952119
335983,2,16,4,0,0.7345174589194197
335983,2,16,5,1,0.68465445914909
335983,2,16,6,0,0.7400382218211388
335983,2,17,1,1,0.7092158169741806
335983,2,17,2,1,0.7295841923143374
335983,2,17,3,0,0.7232153378664002
335983,2,17,4,0,0.5342155731489874
335983,2,17,5,0,0.5800640354277414
335983,2,17,6,0,0.2874894694069976
335983,2,18,1,1,0.5891585900936352
335983,2,18,2,1,0.5717498920515577
335983,2,18,3,1,0.832103403376757
335983,2,18,4,1,0.8277104570776169
335983,2,18,5,0,0.8229744402027876
335983,2,18,6,1,0.8052898910536099
335983,2,19,1,1,0.807842487658157
335983,2,19,2,1,0.8100661172931338
335983,2,19,3,0,0.5647099214301625
335983,2,19,4,0,0.43894259802728186
335983,2,19,5,1,0.3316848658557433
335983,2,19,6,0,0.4477535034192216
335990,1,0,1,0,0.5797777203347511
335990,1,0,2,0,0.4907814019187245
335990,1,0,3,0,0.15764205114080748
335990,1,0,4,0,0.20676647183082061
335990,1,0,5,0,0.13737105189404514
335990,1,0,6,0,0.19142844001595952
335990,1,1,1,1,0.4219930309822835
335990,1,1,2,1,0.6140662009203114
335990,1,1,3,0,0.4845443373434702
335990,1,1,4,0,0.1721688748317201
335990,1,1,5,0,0.1284624035417625
335990,1,1,6,0,0.1316923666136753
335990,1,2,1,0,0.09437610224336
335990,1,2,2,0,0.1312883599747582
335990,1,2,3,0,0.07096089182145487
335990,1,2,4,0,0.13520288942415282
335990,1,2,5,0,0.17231008598407904
335990,1,2,6,0,0.23342907867810977
335990,1,3,1,1,0.3119783768408527
335990,1,3,2,0,0.10737544186009526
335990,1,3,3,0,0.11706307495375627
335990,1,3,4,0,0.06295679741720217
335990,1,3,5,0,0.1154052066175729
335990,1,3,6,0,0.11676592329345686
335990,1,4,1,0,0.11424754195091459
335990,1,4,2,0,0.2092736440208223
335990,1,4,3,0,0.27630274045036535
335990,1,4,4,0,0.27906918338342684
335990,1,4,5,1,0.326110844653577
335990,1,4,6,0,0.17971285947468085
335990,1,5,1,0,0.15790076264732592
335990,1,5,2,0,0.21172871751487884
335990,1,5,3,0,0.08822706253365091
