match_id,innings,over,ball_in_over,bowler,optimization_score
548330,2,8,6,RA Jadeja,0.33333333333333326
548330,2,12,6,DJ Bravo,-2.625
548330,2,15,6,R Ashwin,-2.909090909090909
548331,1,5,6,HV Patel,-2.166666666666667
548331,1,8,6,AB McDonald,-2.772727272727273
548331,1,12,6,HV Patel,-1.3333333333333333
548331,1,15,6,DL Vettori,-0.04166666666666666
548331,2,5,6,P Awana,-7.916666666666667
548331,2,8,6,PP Chawla,-0.24999999999999994
548331,2,12,6,Azhar Mahmood,-0.6249999999999999
548331,2,15,6,P Kumar,-0.5869565217391304
548332,1,5,6,DE Bollinger,-0.4999999999999999
548332,1,8,6,R Ashwin,-2.4166666666666665
548332,1,12,6,RA Jadeja,0.16666666666666663
548332,1,15,6,DE Bollinger,-0.75
548332,2,5,6,GB Hogg,-0.41666666666666663
548332,2,8,6,SK Trivedi,-0.6666666666666666
548332,2,12,6,SK Trivedi,-0.19444444444444445
548332,2,15,6,A Singh,-1.0
548333,1,5,6,M Morkel,-4.454545454545454
548333,1,8,6,KP Pietersen,-0.7272727272727273
548333,1,12,6,Y Nagar,-0.8
548333,1,15,6,IK Pathan,-0.33333333333333337
548333,2,5,6,AD Mathews,-2.166666666666667
548333,2,8,6,R Sharma,-1.0
548333,2,12,6,M Kartik,-3.458333333333333
548333,2,15,6,SC Ganguly,-7.75
548334,1,5,6,Azhar Mahmood,-1.7
548334,1,8,6,PP Chawla,-2.333333333333333
548334,1,12,6,DJ Hussey,-1.4999999999999998
548334,1,15,6,PP Chawla,-4.833333333333334
548334,2,5,6,KA Pollard,-0.4999999999999999
548334,2,8,6,KA Pollard,-2.5833333333333335
548334,2,12,6,NLTC Perera,-0.7499999999999999
548334,2,15,6,KA Pollard,-4.895833333333333
548335,1,5,6,L Balaji,-2.25
548335,1,8,6,JH Kallis,-0.6249999999999999
548335,1,12,6,SP Narine,-0.041666666666666796
548335,1,15,6,R Bhatia,-5.083333333333333
548335,2,5,6,V Pratap Singh,-1.2499999999999998
548335,2,8,6,A Mishra,-2.5833333333333335
548335,2,12,6,Ankit Sharma,-2.5
548335,2,15,6,Ankit Sharma,-2.4583333333333335
548336,1,5,6,Pankaj Singh,-3.25
548336,1,8,6,SK Trivedi,-0.08333333333333331
548336,1,12,6,A Chandila,-0.375
548336,1,15,6,SK Trivedi,-0.5277777777777777
548336,2,5,6,R Vinay Kumar,-1.0555555555555556
548336,2,8,6,HV Patel,0.33333333333333326
548336,2,12,6,DL Vettori,0.19444444444444442
548336,2,15,6,DL Vettori,0.04166666666666663
548337,1,5,6,M Morkel,-2.625
548337,1,8,6,P Negi,-0.6249999999999999
548337,1,12,6,UT Yadav,-1.0
548337,1,15,6,P Negi,-0.20833333333333331
548337,2,5,6,A Nehra,-1.3611111111111112
548337,2,8,6,R Sharma,-0.5833333333333334
548337,2,12,6,M Kartik,-0.4117647058823529
548337,2,15,6,R Sharma,-3.1041666666666665
548339,1,5,6,RP Singh,-3.0
548339,1,8,6,Harbhajan Singh,0.0
548339,1,12,6,JEC Franklin,-2.1999999999999997
548339,1,15,6,KA Pollard,-0.611111111111111
548339,2,5,6,P Awana,-0.6363636363636364
548339,2,8,6,BA Bhatt,-0.6249999999999999
548339,2,12,6,PP Chawla,-2.588235294117647
548339,2,15,6,P Kumar,-0.21739130434782608
548341,1,5,6,B Kumar,-5.166666666666667
548341,1,8,6,R Sharma,-0.041666666666666796
548341,1,12,6,A Nehra,-0.6388888888888888
548341,1,15,6,R Sharma,-3.4375
548341,2,5,6,J Theron,-2.9166666666666665
548341,2,8,6,A Mishra,-1.0909090909090908
548341,2,12,6,J Theron,-2.5833333333333335
548341,2,15,6,A Ashish Reddy,-5.333333333333333
548342,1,5,6,RP Singh,-1.1764705882352942
548342,1,8,6,RJ Peterson,-1.3333333333333333
548342,1,12,6,SL Malinga,-0.65625
548342,1,15,6,RJ Peterson,-7.75
548342,2,5,6,UT Yadav,-2.0833333333333335
548342,2,8,6,IK Pathan,-6.333333333333333
548342,2,12,6,AB Agarkar,-2.5833333333333335
548342,2,15,6,S Nadeem,-5.583333333333333
548343,1,5,6,SB Jakati,-0.41666666666666663
548343,1,8,6,R Ashwin,-2.5277777777777777
548343,1,12,6,JA Morkel,-0.9583333333333335
548343,1,15,6,JA Morkel,-3.305555555555556
548343,2,5,6,Azhar Mahmood,-2.166666666666667
548343,2,8,6,PP Chawla,-0.20833333333333331
548343,2,12,6,DJ Hussey,-2.25
548343,2,15,6,Azhar Mahmood,-5.055555555555555
548344,1,5,6,KP Appanna,-0.5416666666666666
548344,1,8,6,DL Vettori,-0.41666666666666663
548344,1,12,6,TM Dilshan,-1.0416666666666667
548344,1,15,6,DL Vettori,-3.1875
548344,2,5,6,JH Kallis,-4.666666666666666
548344,2,8,6,YK Pathan,-2.5833333333333335
548344,2,12,6,R Bhatia,-3.0833333333333335
548344,2,15,6,B Lee,-0.7708333333333334
548345,1,5,6,KK Cooper,-0.41666666666666663
548345,1,8,6,A Singh,-0.24999999999999994
548345,1,12,6,KK Cooper,-0.041666666666666796
548345,1,15,6,GB Hogg,-2.895833333333333
548345,2,5,6,M Morkel,-0.4999999999999999
548345,2,8,6,AB Agarkar,-0.24999999999999994
548345,2,12,6,UT Yadav,-0.5833333333333334
548345,2,15,6,AB Agarkar,-0.5
548346,1,5,6,RP Singh,-2.75
548346,1,8,6,SL Malinga,-2.65
548346,1,12,6,JEC Franklin,-5.166666666666667
548346,1,15,6,MM Patel,-2.6944444444444446
548346,2,5,6,V Pratap Singh,-2.7222222222222223
548346,2,8,6,DW Steyn,-4.59375
548346,2,12,6,DW Steyn,-4.645833333333334
548346,2,15,6,A Mishra,0.16666666666666663
548347,1,5,6,Iqbal Abdulla,-0.4999999999999999
548347,1,8,6,JH Kallis,-0.6363636363636364
548347,1,12,6,JH Kallis,-5.166666666666667
548347,1,15,6,SP Narine,-2.625
548347,2,5,6,JA Morkel,-0.25
548347,2,8,6,RA Jadeja,0.09999999999999998
548347,2,12,6,DJ Bravo,-2.25
548347,2,15,6,SK Raina,-0.3888888888888889
548348,1,5,6,WD Parnell,-5.551115123125783e-17
548348,1,8,6,A Nehra,-0.16666666666666657
548348,1,12,6,SC Ganguly,-0.3333333333333333
548348,1,15,6,WD Parnell,-0.4722222222222221
548348,2,5,6,DW Steyn,-2.0416666666666665
548348,2,8,6,JP Duminy,-0.11764705882352941
548348,2,12,6,S Dhawan,-3.75
548348,2,15,6,DW Steyn,-1.5833333333333333
548349,1,5,6,M Morkel,-0.12499999999999994
548349,1,8,6,P Negi,-2.25
548349,1,12,6,P Negi,-9.916666666666666
548349,1,15,6,V Sehwag,-0.6249999999999999
548349,2,5,6,SR Watson,-0.9583333333333335
548349,2,8,6,AA Chavan,-3.0
548349,2,12,6,AA Chavan,-3.2291666666666665
548350,1,5,6,P Awana,-0.6666666666666666
548350,1,8,6,Azhar Mahmood,0.16666666666666663
548350,1,12,6,P Awana,-0.9705882352941176
548350,1,15,6,Azhar Mahmood,-2.5555555555555554
548350,2,5,6,R Vinay Kumar,-0.5833333333333334
548350,2,8,6,KP Appanna,-2.166666666666667
548350,2,12,6,KP Appanna,-3.3333333333333335
548350,2,15,6,AUK Pathan,-1.3333333333333333
548351,1,5,6,A Nehra,-2.0
548351,1,8,6,MJ Clarke,-2.25
548351,1,12,6,WD Parnell,-0.24999999999999994
548351,1,15,6,A Nehra,-7.729166666666666
548351,2,5,6,MM Patel,-2.666666666666667
548351,2,8,6,Harbhajan Singh,-5.25
548351,2,12,6,JEC Franklin,-0.16666666666666657
548351,2,15,6,JEC Franklin,-0.3611111111111111
548352,1,5,6,DT Christian,-0.7000000000000001
548352,1,8,6,AA Jhunjhunwala,0.25
548352,1,12,6,A Ashish Reddy,0.09999999999999998
548352,1,15,6,DW Steyn,-0.25
548352,2,5,6,R Ashwin,-0.5833333333333334
548352,2,8,6,SB Jakati,-0.37499999999999994
548352,2,12,6,JA Morkel,-2.5555555555555554
548352,2,15,6,RA Jadeja,0.16666666666666663
548353,1,5,6,AB Dinda,-1.0909090909090908
548353,1,8,6,MJ Clarke,-0.5833333333333334
548353,1,12,6,M Kartik,-2.75
548353,1,15,6,AD Mathews,-4.958333333333333
548353,2,5,6,M de Lange,-5.617647058823529
548353,2,8,6,SP Narine,-2.0
548353,2,12,6,YK Pathan,0.19999999999999996
548353,2,15,6,R Bhatia,-0.16666666666666669
548354,1,5,6,P Awana,-1.7999999999999998
548354,1,8,6,Azhar Mahmood,-0.7916666666666667
548354,1,12,6,P Awana,-0.6176470588235294
548354,1,15,6,PP Chawla,-5.583333333333333
548354,2,5,6,SW Tait,-2.6363636363636362
548354,2,8,6,J Botha,-2.227272727272727
548354,2,12,6,SW Tait,-2.4411764705882355
548354,2,15,6,SK Trivedi,-2.895833333333333
548355,1,5,6,SL Malinga,-2.625
548355,1,8,6,RP Singh,-3.0
548355,1,12,6,DR Smith,-1.3749999999999998
548355,1,15,6,RJ Peterson,-0.9583333333333335
548355,2,5,6,R Ashwin,-0.5833333333333334
548355,2,8,6,DJ Bravo,-1.1363636363636362
548355,2,12,6,SB Jakati,-0.16666666666666657
548355,2,15,6,R Ashwin,-2.7708333333333335
548356,1,5,6,P Parameswaran,-0.5833333333333334
548356,1,8,6,M Muralitharan,0.25
548356,1,12,6,CH Gayle,-0.4999999999999999
548356,1,15,6,M Muralitharan,0.02083333333333337
548356,2,5,6,Anand Rajan,-1.3333333333333333
548356,2,8,6,A Ashish Reddy,-0.5454545454545455
548356,2,12,6,A Ashish Reddy,-0.4722222222222221
548356,2,15,6,V Pratap Singh,-3.4411764705882355
548357,1,5,6,JH Kallis,-5.541666666666667
548357,1,8,6,R Bhatia,-1.2499999999999998
548357,1,12,6,SP Narine,-2.5833333333333335
548357,1,15,6,R Bhatia,-0.20833333333333331
548357,2,5,6,UT Yadav,-1.2499999999999998
548357,2,8,6,VR Aaron,-2.7083333333333335
548357,2,12,6,IK Pathan,-0.6176470588235294
548357,2,15,6,UT Yadav,-5.369565217391304
548358,1,5,6,SW Tait,-2.5
548358,1,8,6,STR Binny,-2.291666666666667
548358,1,12,6,SW Tait,-4.888888888888888
548358,1,15,6,J Botha,-2.854166666666667
548358,2,5,6,WD Parnell,-3.0
548358,2,8,6,A Nehra,-1.3333333333333333
548358,2,12,6,B Kumar,-2.7777777777777777
548358,2,15,6,MJ Clarke,-2.7083333333333335
548359,1,5,6,J Theron,-0.9166666666666666
548359,1,8,6,A Mishra,-0.4999999999999999
548359,1,12,6,A Mishra,-0.9166666666666666
548359,1,15,6,A Ashish Reddy,-5.583333333333333
548359,2,5,6,Azhar Mahmood,0.25
548359,2,8,6,P Awana,-2.958333333333333
548359,2,12,6,PP Chawla,-0.33333333333333337
548359,2,15,6,Azhar Mahmood,-0.2777777777777778
548360,1,5,6,R Vinay Kumar,-5.416666666666667
548360,1,8,6,HV Patel,-2.4722222222222223
548360,1,12,6,J Syed Mohammad,-0.4166666666666667
548360,1,15,6,M Muralitharan,-4.8055555555555545
548360,2,5,6,RP Singh,-0.75
548360,2,8,6,PP Ojha,-2.25
548360,2,12,6,KA Pollard,-0.6818181818181819
548360,2,15,6,SL Malinga,-0.28260869565217395
548361,1,5,6,BW Hilfenhaus,-4.611111111111112
548361,1,8,6,VY Mahesh,-2.318181818181818
548361,1,12,6,VY Mahesh,-4.979166666666667
548361,1,15,6,RA Jadeja,0.19444444444444442
548361,2,5,6,Pankaj Singh,-3.333333333333333
548361,2,8,6,J Botha,-0.20833333333333331
548361,2,12,6,SW Tait,-2.1111111111111116
548361,2,15,6,SK Trivedi,-4.916666666666667
548362,1,5,6,B Kumar,-1.2499999999999998
548362,1,8,6,AD Mathews,-2.625
548362,1,12,6,K Upadhyay,-0.25
548362,1,15,6,AD Mathews,-2.5
548362,2,5,6,KP Appanna,-1.3333333333333333
548362,2,8,6,M Muralitharan,-2.5833333333333335
548362,2,12,6,HV Patel,-1.1388888888888888
548362,2,15,6,M Muralitharan,-4.958333333333333
548363,1,5,6,SP Narine,-0.4999999999999999
548363,1,8,6,JH Kallis,-0.24999999999999994
548363,1,12,6,Shakib Al Hasan,-2.8125
548363,1,15,6,SP Narine,-0.2222222222222222
548363,2,5,6,PP Ojha,-2.6666666666666665
548363,2,8,6,DR Smith,0.25
548363,2,12,6,DR Smith,-0.4117647058823529
548363,2,15,6,SL Malinga,-0.3611111111111111
548364,1,5,6,JA Morkel,-2.4444444444444446
548364,1,8,6,RA Jadeja,-0.7499999999999999
548364,1,12,6,SB Jakati,-0.1388888888888889
548364,1,15,6,R Ashwin,-2.3125
548364,2,5,6,VR Aaron,-0.4999999999999999
548364,2,8,6,IK Pathan,-0.5833333333333334
548364,2,12,6,UT Yadav,-0.7777777777777778
548365,1,5,6,B Kumar,-0.875
548365,1,8,6,AD Mathews,-0.12499999999999994
548365,1,12,6,JD Ryder,-2.0833333333333335
548365,1,15,6,M Kartik,-0.4347826086956522
548365,2,5,6,SW Tait,-0.4999999999999999
548365,2,8,6,J Botha,0.16666666666666663
548365,2,12,6,J Botha,-2.6111111111111107
548365,2,15,6,STR Binny,0.08333333333333331
548366,1,5,6,Azhar Mahmood,-2.416666666666667
548366,1,8,6,PP Chawla,-0.4999999999999999
548366,1,12,6,P Awana,-2.805555555555556
548366,1,15,6,Azhar Mahmood,-2.9411764705882355
548366,2,5,6,TP Sudhindra,-0.9583333333333335
548366,2,8,6,A Mishra,-0.5833333333333334
548366,2,12,6,A Mishra,-2.6666666666666665
548366,2,15,6,TP Sudhindra,-1.0208333333333333
548367,1,5,6,SL Malinga,0.09999999999999998
548367,1,8,6,Harbhajan Singh,-3.0833333333333335
548367,1,12,6,DR Smith,0.33333333333333326
548367,1,15,6,RP Singh,-0.23529411764705882
548367,2,5,6,R Vinay Kumar,-5.264705882352941
548367,2,8,6,HV Patel,-2.7222222222222223
548367,2,12,6,CH Gayle,-1.7
548367,2,15,6,HV Patel,-2.791666666666667
548368,1,5,6,SB Jakati,-0.875
548368,1,8,6,R Ashwin,-0.3888888888888889
548368,1,12,6,SB Jakati,-2.9722222222222223
548368,1,15,6,RA Jadeja,-0.8333333333333334
548368,2,5,6,SP Narine,0.25
548368,2,8,6,L Balaji,-1.0555555555555556
548368,2,12,6,JH Kallis,-0.5833333333333334
548368,2,15,6,JH Kallis,-0.6388888888888888
548369,1,5,6,VR Aaron,-5.125
548369,1,8,6,IK Pathan,-0.41666666666666663
548369,1,12,6,P Negi,-3.3333333333333335
548369,1,15,6,IK Pathan,-0.4999999999999999
548369,2,5,6,P Awana,-7.458333333333333
548369,2,8,6,PP Chawla,-1.4166666666666665
548369,2,12,6,Azhar Mahmood,-0.5277777777777777
548369,2,15,6,PP Chawla,-3.2291666666666665
548370,1,5,6,MM Patel,-0.2222222222222222
548370,1,8,6,KA Pollard,-2.318181818181818
548370,1,12,6,SL Malinga,-0.16666666666666657
548370,1,15,6,DR Smith,-5.083333333333333
548370,2,5,6,Iqbal Abdulla,-3.0
548370,2,8,6,JH Kallis,-1.2916666666666665
548370,2,12,6,L Balaji,-2.3529411764705883
548370,2,15,6,Shakib Al Hasan,-2.8125
548371,1,5,6,Azhar Mahmood,0.41666666666666674
548371,1,8,6,P Awana,0.33333333333333326
548371,1,12,6,DJ Hussey,0.33333333333333326
548371,1,15,6,P Awana,-4.611111111111112
548371,2,5,6,R Ashwin,-0.875
548371,2,8,6,DJ Bravo,-2.083333333333333
548371,2,12,6,VY Mahesh,0.16666666666666663
548371,2,15,6,BW Hilfenhaus,-2.9166666666666665
548372,1,5,6,AD Russell,0.30000000000000004
548372,1,8,6,P Negi,0.33333333333333326
548372,1,12,6,AD Russell,-0.8333333333333334
548372,1,15,6,P Negi,-1.1111111111111112
548372,2,5,6,HV Patel,0.16666666666666663
548372,2,8,6,P Parameswaran,-4.5
548372,2,12,6,HV Patel,-0.6388888888888888
548372,2,15,6,Z Khan,-6.055555555555555
548373,1,5,6,V Pratap Singh,-1.3333333333333333
548373,1,8,6,A Mishra,-4.708333333333334
548373,1,12,6,JP Duminy,-0.2272727272727273
548373,1,15,6,DW Steyn,-2.4444444444444446
548373,2,5,6,J Botha,-1.6
548373,2,8,6,J Botha,-3.0416666666666665
548373,2,12,6,A Chandila,-2.6944444444444446
548373,2,15,6,SK Trivedi,-4.9375
548374,1,5,6,UT Yadav,-7.111111111111112
548374,1,8,6,IK Pathan,0.41666666666666674
548374,1,12,6,IK Pathan,-0.25
548374,1,15,6,IK Pathan,-0.3125
548374,2,5,6,P Kumar,-0.5
548374,2,8,6,Azhar Mahmood,0.30000000000000004
548374,2,12,6,RJ Harris,-2.9722222222222223
548374,2,15,6,P Awana,-1.5
548375,1,5,6,B Kumar,-0.41666666666666663
548375,1,8,6,MJ Clarke,-2.291666666666667
548375,1,12,6,MJ Clarke,-2.7083333333333335
548375,1,15,6,A Nehra,-0.8333333333333334
548375,2,5,6,SP Narine,0.25
548375,2,8,6,L Balaji,-5.551115123125783e-17
548375,2,12,6,R Bhatia,0.25
548375,2,15,6,Shakib Al Hasan,-4.958333333333333
548376,1,5,6,M Muralitharan,0.33333333333333326
548376,1,8,6,P Parameswaran,-2.4444444444444446
548376,1,12,6,HV Patel,-0.33333333333333337
548376,1,15,6,R Vinay Kumar,-2.4722222222222223
548376,2,5,6,MS Gony,-1.2499999999999998
548376,2,8,6,V Pratap Singh,0.25
548376,2,12,6,A Ashish Reddy,0.25
548376,2,15,6,A Ashish Reddy,-2.805555555555556
548377,1,5,6,DS Kulkarni,-4.888888888888888
548377,1,8,6,DR Smith,0.25
548377,1,12,6,JEC Franklin,0.08333333333333331
548377,1,15,6,KA Pollard,-5.558823529411765
548377,2,5,6,GB Hogg,-0.41666666666666663
548377,2,8,6,SK Trivedi,-0.16666666666666657
548377,2,12,6,STR Binny,-1.4999999999999998
548377,2,15,6,SK Trivedi,-0.39583333333333337
548378,1,5,6,VR Aaron,-3.5
548378,1,8,6,P Negi,0.16666666666666663
548378,1,12,6,P Negi,-2.4375
548378,1,15,6,UT Yadav,-3.1388888888888893
548378,2,5,6,SP Narine,0.33333333333333326
548378,2,8,6,R Bhatia,-1.4166666666666665
548378,2,12,6,SP Narine,0.29166666666666674
548378,2,15,6,Shakib Al Hasan,-3.2708333333333335
548379,1,5,6,SL Malinga,-0.6666666666666666
548379,1,8,6,DR Smith,-0.41666666666666663
548379,1,12,6,RP Singh,-1.0277777777777777
548379,1,15,6,DS Kulkarni,-8.527777777777779
548379,2,5,6,R Ashwin,-0.5833333333333334
548379,2,8,6,JA Morkel,-2.25
548379,2,12,6,JA Morkel,-5.25
548379,2,15,6,DJ Bravo,-2.5
548380,1,5,6,VR Aaron,-1.5
548380,1,8,6,VR Aaron,-4.125
548380,1,12,6,AD Russell,-0.8333333333333334
548380,1,15,6,AD Russell,-0.5624999999999999
548380,2,5,6,JA Morkel,-3.3888888888888893
548380,2,8,6,DJ Bravo,-3.3
548380,2,12,6,DJ Bravo,-2.833333333333333
548380,2,15,6,SB Jakati,-5.604166666666667
548381,1,5,6,B Lee,-1.1176470588235294
548381,1,8,6,R Bhatia,-1.4999999999999998
548381,1,12,6,R Bhatia,-2.861111111111111
548381,1,15,6,B Lee,-0.9375
548381,2,5,6,R Ashwin,-1.3333333333333333
548381,2,8,6,DJ Bravo,-1.0833333333333335
548381,2,12,6,JA Morkel,-1.1666666666666667
548381,2,15,6,SB Jakati,-1.0208333333333333
597998,1,5,6,SP Narine,-2.25
597998,1,8,6,L Balaji,-2.7777777777777777
597998,1,12,6,LR Shukla,-0.5833333333333334
597998,1,15,6,SP Narine,-4.708333333333334
597998,2,5,6,A Nehra,-3.2222222222222223
597998,2,8,6,J Botha,-0.6666666666666666
597998,2,12,6,AD Russell,-0.4999999999999999
597998,2,15,6,AD Russell,-0.18181818181818177
597999,1,5,6,JDP Oram,0.30000000000000004
597999,1,8,6,JJ Bumrah,-5.972222222222222
597999,1,12,6,JJ Bumrah,-8.375
597999,1,15,6,Harbhajan Singh,-2.75
597999,2,5,6,M Muralitharan,-1.2499999999999998
597999,2,8,6,M Muralitharan,-0.4999999999999999
597999,2,12,6,JD Unadkat,-0.5277777777777777
597999,2,15,6,M Kartik,-5.0
598000,1,5,6,AB Dinda,-2.590909090909091
598000,1,8,6,AD Mathews,-0.6666666666666666
598000,1,12,6,Yuvraj Singh,-2.25
598000,1,15,6,B Kumar,-5.551115123125783e-17
598000,2,5,6,I Sharma,-1.1102230246251565e-16
598000,2,8,6,NLTC Perera,-5.472222222222221
598000,2,12,6,A Ashish Reddy,-0.7499999999999999
598000,2,15,6,A Mishra,-7.479166666666667
598001,1,5,6,AD Russell,-0.8
598001,1,8,6,AD Russell,-1.0
598001,1,12,6,AD Russell,-0.8888888888888888
598001,1,15,6,A Nehra,-0.8055555555555556
598001,2,5,6,S Sreesanth,-2.638888888888889
598001,2,8,6,KK Cooper,-1.4166666666666665
598001,2,12,6,R Shukla,-3.458333333333333
598001,2,15,6,STR Binny,-0.6666666666666666
598002,1,5,6,AS Rajpoot,-3.2777777777777777
598002,1,8,6,DJ Bravo,-6.25
598002,1,12,6,RA Jadeja,-0.12499999999999994
598002,1,15,6,R Ashwin,-2.4444444444444446
598002,2,5,6,Harbhajan Singh,-0.33333333333333315
598002,2,8,6,PP Ojha,0.16666666666666663
598002,2,12,6,PP Ojha,-4.791666666666666
598002,2,15,6,MM Patel,-5.555555555555555
598003,1,5,6,P Awana,0.25
598003,1,8,6,PP Chawla,-2.166666666666667
598003,1,12,6,PP Chawla,-2.25
598003,1,15,6,P Kumar,-5.586956521739131
598003,2,5,6,B Kumar,-0.8333333333333333
598003,2,8,6,MR Marsh,-0.24999999999999994
598004,1,5,6,I Sharma,-2.625
598004,1,8,6,NLTC Perera,0.29166666666666674
598004,1,12,6,I Sharma,-2.833333333333333
598004,1,15,6,A Mishra,-2.416666666666667
598004,2,5,6,MC Henriques,-4.972222222222222
598004,2,8,6,M Muralitharan,-2.166666666666667
598004,2,12,6,M Muralitharan,-2.5277777777777777
598004,2,15,6,JD Unadkat,-5.1875
598005,1,5,6,SP Narine,-0.5833333333333334
598005,1,8,6,JH Kallis,-0.5416666666666666
598005,1,12,6,LR Shukla,-3.0416666666666665
598005,1,15,6,SP Narine,-4.944444444444445
598005,2,5,6,KK Cooper,0.16666666666666663
598005,2,8,6,SK Trivedi,-4.708333333333334
598005,2,12,6,SK Trivedi,-7.625
598005,2,15,6,S Sreesanth,-2.9375
598006,1,5,6,A Nehra,-3.833333333333333
598006,1,8,6,UT Yadav,-0.9999999999999999
598006,1,12,6,BMAJ Mendis,-1.0
598006,1,15,6,UT Yadav,-0.8235294117647058
598006,2,5,6,SL Malinga,-0.45833333333333315
598006,2,8,6,Harbhajan Singh,-2.833333333333333
598006,2,12,6,PP Ojha,-0.27272727272727276
598006,2,15,6,SL Malinga,-2.9722222222222223
598007,1,5,6,CH Morris,-0.875
598007,1,8,6,RA Jadeja,-2.6666666666666665
598007,1,12,6,R Ashwin,-0.24999999999999994
598007,1,15,6,DJ Bravo,-3.0833333333333335
598007,2,5,6,P Awana,-0.4999999999999999
598007,2,8,6,P Awana,-1.0
598007,2,12,6,RJ Harris,-0.7291666666666666
598007,2,15,6,R Sathish,-1.4166666666666665
598008,1,5,6,M Muralitharan,-1.7
598008,1,8,6,R Vinay Kumar,-3.458333333333333
598008,1,12,6,MC Henriques,-5.333333333333334
598008,1,15,6,JD Unadkat,-0.5833333333333334
598008,2,5,6,R McLaren,-3.5294117647058827
598008,2,8,6,PJ Sangwan,-2.5999999999999996
598008,2,12,6,SP Narine,-0.25
598008,2,15,6,JH Kallis,-0.47826086956521735
598009,1,5,6,R Sharma,0.16666666666666663
598009,1,8,6,Yuvraj Singh,-0.24999999999999994
598009,1,12,6,Yuvraj Singh,-2.6176470588235294
598009,1,15,6,R Sharma,-4.791666666666666
598009,2,5,6,KK Cooper,-0.41666666666666663
598009,2,8,6,Harmeet Singh,-0.7777777777777778
598009,2,12,6,JP Faulkner,-2.7222222222222223
598009,2,15,6,SK Trivedi,-0.41666666666666663
598010,1,5,6,Anand Rajan,0.41666666666666674
598010,1,8,6,Anand Rajan,-2.5833333333333335
598010,1,12,6,Anand Rajan,-2.5
598010,1,15,6,Anand Rajan,-2.4583333333333335
598010,2,5,6,UT Yadav,-2.0833333333333335
598010,2,8,6,J Botha,-0.08333333333333331
598010,2,12,6,M Morkel,-0.16666666666666657
598010,2,15,6,UT Yadav,-1.7916666666666667
598011,1,5,6,R Sharma,-0.9166666666666666
598011,1,8,6,AJ Finch,-2.6666666666666665
598011,1,12,6,R Sharma,-0.5208333333333334
598011,1,15,6,MR Marsh,-2.1000000000000005
598011,2,5,6,Harbhajan Singh,-2.9166666666666665
598011,2,8,6,R Dhawan,-0.5416666666666666
598011,2,12,6,PP Ojha,-5.636363636363636
598011,2,15,6,SL Malinga,-2.5833333333333335
598012,1,5,6,MM Sharma,-0.5416666666666666
598012,1,8,6,R Ashwin,-2.2727272727272725
598012,1,12,6,R Ashwin,-2.7291666666666665
598012,1,15,6,DJ Bravo,-0.46875
598012,2,5,6,R Vinay Kumar,-3.416666666666667
598012,2,8,6,J Syed Mohammad,-0.5833333333333334
598012,2,12,6,J Syed Mohammad,-5.058823529411765
598012,2,15,6,RP Singh,-0.33333333333333337
598013,1,5,6,I Sharma,-0.45833333333333315
598013,1,8,6,A Mishra,-0.875
598013,1,12,6,NLTC Perera,-0.611111111111111
598013,1,15,6,A Mishra,-1.0555555555555556
598013,2,5,6,SMSM Senanayake,0.1470588235294118
598013,2,8,6,JH Kallis,-2.5
598013,2,12,6,L Balaji,-0.5833333333333334
598013,2,15,6,SP Narine,-2.888888888888889
598014,1,5,6,KK Cooper,-1.4166666666666665
598014,1,8,6,SK Trivedi,-2.25
598014,1,12,6,SK Trivedi,-4.777777777777778
598014,1,15,6,KK Cooper,-3.0833333333333335
598014,2,5,6,P Kumar,0.0833333333333332
598014,2,8,6,Azhar Mahmood,0.25
598014,2,12,6,PP Chawla,-2.25
598014,2,15,6,Azhar Mahmood,-0.18749999999999994
598015,1,5,6,R Ashwin,-0.4999999999999999
598015,1,8,6,CH Morris,-0.5833333333333334
598015,1,12,6,RA Jadeja,-3.0208333333333335
598015,1,15,6,DJ Bravo,-1.0416666666666667
598015,2,5,6,MR Marsh,-1.4166666666666665
598015,2,8,6,AM Nayar,-2.625
598015,2,12,6,MR Marsh,-3.5
598015,2,15,6,R Sharma,-2.5
598016,1,5,6,SMSM Senanayake,-2.6666666666666665
598016,1,8,6,L Balaji,-3.2777777777777777
598016,1,12,6,SMSM Senanayake,-2.5833333333333335
598016,1,15,6,SMSM Senanayake,-5.395833333333334
598016,2,5,6,MS Gony,-1.4166666666666665
598016,2,8,6,PP Chawla,-0.6666666666666666
598016,2,12,6,PP Chawla,-0.7222222222222221
598016,2,15,6,MS Gony,-2.5869565217391304
598017,1,5,6,R Vinay Kumar,-2.083333333333333
598017,1,8,6,AB McDonald,-3.458333333333333
598017,1,12,6,J Syed Mohammad,-0.24999999999999994
598017,1,15,6,R Vinay Kumar,-2.5
598017,2,5,6,IK Pathan,-0.41666666666666663
598017,2,8,6,S Nadeem,-0.6666666666666666
598017,2,12,6,S Nadeem,-0.5833333333333334
598017,2,15,6,UT Yadav,-2.5555555555555554
598018,1,5,6,AD Mathews,-0.5833333333333334
598018,1,8,6,MR Marsh,-0.6666666666666666
598018,1,12,6,AD Mathews,-0.20833333333333331
598018,1,15,6,MR Marsh,-2.7608695652173916
598018,2,5,6,I Sharma,-0.4722222222222221
598018,2,8,6,KV Sharma,-2.333333333333333
598018,2,12,6,I Sharma,-2.791666666666667
598018,2,15,6,A Mishra,-0.08333333333333331
