match_id,innings,over,ball_in_over,bowler,w1_actual_economy,w1_predicted_economy
392216,2,12,6,Shoaib Ahmed,8.333333333333334,8.359233797348615
392216,2,15,6,PP Ojha,6.0,6.200566920166629
392220,1,5,6,SK Trivedi,11.0,8.353646864046409
392220,1,8,6,SK Warne,9.0,9.828132671582935
392220,1,12,6,YK Pathan,8.5,7.134899200251266
392220,1,15,6,RA Jadeja,6.5,6.539227029248202
392220,2,5,6,WPUJC Vaas,4.75,4.942960100457468
392220,2,8,6,A Symonds,7.5,6.290328470200023
392220,2,12,6,DR Smith,4.0,6.629372789522477
392220,2,15,6,RG Sharma,4.0,6.152082674989074
392223,1,5,6,Shoaib Ahmed,24.0,16.671489317503166
392223,1,8,6,A Symonds,6.333333333333333,6.719863925969572
392223,1,12,6,DR Smith,6.25,6.308984983696893
392223,1,15,6,RP Singh,6.5,6.252443712054449
392223,2,5,6,A Nehra,11.75,13.939079206498302
392223,2,8,6,A Mishra,13.0,10.65632868283926
392223,2,12,6,PJ Sangwan,4.5,3.2819971076488623
392223,2,15,6,A Nehra,11.75,12.739950136580918
392228,1,5,6,A Symonds,7.0,5.8075663287245805
392228,1,8,6,Harmeet Singh,10.434782608695652,5.922135245424814
392228,1,12,6,RG Sharma,7.5,6.397372379429688
392228,1,15,6,PP Ojha,8.0,8.05359106636874
392228,2,5,6,BJ Hodge,7.666666666666667,7.933314234782921
392228,2,8,6,DJ Hussey,6.0,7.460140194475832
392228,2,12,6,M Kartik,3.0,3.3210194509203435
392228,2,15,6,I Sharma,5.75,5.763316644108561
392236,1,5,6,A Symonds,3.75,8.0841396929304
392236,1,8,6,Jaskaran Singh,10.666666666666666,9.271928522251313
392236,1,12,6,A Symonds,3.75,4.496130866698641
392236,1,15,6,Jaskaran Singh,10.666666666666666,11.105544737068568
392236,2,5,6,RE van der Merwe,8.0,13.619950156140556
392236,2,8,6,B Akhil,4.5,5.823031843695325
392236,2,12,6,RE van der Merwe,8.0,8.912240297254518
392236,2,15,6,RE van der Merwe,8.0,7.908235518601051
392237,1,5,6,PP Ojha,9.0,7.685049748964218
392237,1,8,6,A Symonds,6.666666666666667,9.22022589587197
392237,1,12,6,RG Sharma,8.666666666666666,9.698695959279371
392237,1,15,6,PP Ojha,9.0,9.592506374517473
392237,2,5,6,V Sehwag,25.0,17.245111252926193
392237,2,8,6,TM Dilshan,4.333333333333333,5.252427685918884
392237,2,12,6,A Nehra,9.5,9.696056120082028
392237,2,15,6,PJ Sangwan,7.875,9.813972774140957
419110,1,5,6,M Muralitharan,7.0,5.697852353453544
419110,1,8,6,R Ashwin,6.5,6.011698466282839
419110,1,12,6,R Ashwin,6.5,5.777767063549579
419110,1,15,6,L Balaji,9.0,9.131511390114602
419110,2,5,6,PP Ojha,7.0,6.012040587248415
419110,2,8,6,RG Sharma,6.75,6.402237802629364
419110,2,12,6,WPUJC Vaas,5.25,4.894016300203563
419110,2,15,6,RG Sharma,6.75,6.684154020653995
419112,1,5,6,JH Kallis,9.75,11.205360878946253
419112,1,8,6,A Kumble,10.0,9.228945512545769
419112,1,12,6,V Kohli,11.5,11.547332560838552
419112,1,15,6,DW Steyn,9.0,9.129413692122675
419112,2,5,6,IK Pathan,11.0,11.681757836092707
419112,2,8,6,PP Chawla,6.666666666666667,6.545334109698828
419112,2,12,6,S Sreesanth,14.0,13.100635039902976
419112,2,15,6,Bipul Sharma,12.333333333333334,7.618183317941885
419113,1,5,6,LR Shukla,9.25,8.628743835488548
419113,1,8,6,LR Shukla,9.25,8.403717406101954
419113,1,12,6,SE Bond,8.25,5.975235977134146
419113,1,15,6,M Kartik,5.25,5.139899944315066
419113,2,5,6,MS Gony,11.0,11.302233257709515
419113,2,8,6,JM Kemp,4.0,7.8599300681666895
419113,2,12,6,JM Kemp,4.0,4.5054040747839315
419113,2,15,6,M Muralitharan,4.0,5.159995754789682
