match_id,innings,over,ball_in_over,bowler,w4_actual,w4_predicted_prob
335983,1,5,6,JR Hopes,0,0.72293540847402
335983,1,8,6,IK Pathan,0,0.7446808727220567
335983,1,12,6,WA Mota,0,0.1868504040697387
335983,1,15,6,IK Pathan,0,0.5865398751986357
335983,2,5,6,MS Gony,0,0.7936506448893823
335983,2,8,6,Joginder Sharma,1,0.9745689954388218
335983,2,12,6,P Amarnath,1,0.8117382855106928
335990,1,5,6,SR Watson,0,0.4359607312288456
335990,1,8,6,SK Warne,0,0.31253119740789814
335990,1,15,6,SK Warne,0,0.650383946540561
335990,2,5,6,PP Ojha,1,0.9568337799282673
335990,2,8,6,Shahid Afridi,1,0.7936981441985278
335990,2,12,6,A Symonds,0,0.3277091658401054
335995,1,5,6,VRV Singh,0,0.1905610887093334
335995,1,8,6,PP Chawla,0,0.28124903564992787
335995,2,5,6,MF Maharoof,1,0.8881671664365158
335995,2,8,6,Mohammad Asif,0,0.7113223454866294
335996,1,5,6,Z Khan,0,0.431820431389332
335996,1,8,6,B Akhil,1,0.5970764667022813
335996,1,12,6,B Akhil,0,0.26700315596923524
335996,2,5,6,MS Gony,1,0.6774315090264812
335996,2,8,6,JA Morkel,1,0.7454251285950682
335996,2,12,6,P Amarnath,1,0.7023534463381612
336002,1,5,6,DW Steyn,1,0.4130445326973856
336002,1,8,6,B Akhil,0,0.7873888373820973
336002,1,12,6,R Vinay Kumar,1,0.41143456935299794
336002,2,5,6,DP Vijaykumar,0,0.26049725191251294
336002,2,8,6,SB Bangar,0,0.3254901095316951
336002,2,12,6,WPUJC Vaas,0,0.45497777742808737
336003,1,5,6,AB Dinda,0,0.5166450690369498
336003,1,8,6,Mohammad Hafeez,1,0.8343736222008877
336003,1,12,6,Umar Gul,0,0.04348034702679473
336003,2,5,6,IK Pathan,0,0.3495361775121874
336003,2,8,6,Gagandeep Singh,0,0.1256163106373579
336003,2,12,6,Gagandeep Singh,0,0.5738359028411634
336003,2,15,6,JR Hopes,0,0.5515793671739248
336016,1,5,6,PP Chawla,1,0.9846964053416813
336016,1,8,6,VRV Singh,1,0.2254803043973233
336016,2,5,6,Z Khan,0,0.5337180370038463
336018,1,5,6,DJ Bravo,0,0.15927658765629873
336018,1,8,6,DS Kulkarni,0,0.3225256725721376
