match_id,innings,over,ball_in_over,b14_actual_runs,b14_predicted_runs
501269,2,15,2,0,0.9080403974227
501269,2,15,3,1,0.9209354627127218
501269,2,15,4,0,0.6254085348310924
501269,2,15,5,0,0.5427547087434988
501269,2,15,6,0,0.44596048668328786
501269,2,16,1,1,0.5449205661367216
501269,2,16,2,1,0.6112103867814346
501269,2,16,3,0,0.5439302801799031
501269,2,16,4,4,0.8782992490572701
501269,2,16,5,0,0.8743483058258662
501269,2,16,6,0,0.8853845568219254
501269,2,17,1,1,0.8637612031766161
501269,2,17,2,1,0.8637612031766161
501269,2,17,3,0,0.784739761965226
501269,2,17,4,1,0.871139569296917
501269,2,17,5,0,0.7280798445208844
501269,2,17,6,0,0.6401533835691317
501269,2,18,1,4,0.8160463971345763
501269,2,18,2,0,0.8715024827550384
501269,2,18,3,1,0.8360538063704708
501269,2,18,4,2,0.8566006814311741
501269,2,18,5,1,0.8534640467717076
501269,2,18,6,0,0.896684761639893
501269,2,19,1,1,0.9537468371707201
501269,2,19,2,6,1.102048089573373
548309,1,15,1,4,3.9442372820008655
548309,1,15,2,1,2.485842962026731
548309,1,15,3,0,1.6807515274329252
548309,1,15,4,1,1.5288642536666437
548309,1,15,5,4,1.9398175394584762
548309,1,15,6,1,1.8959607150794853
548309,1,16,1,1,1.680474319418438
548309,1,16,2,1,1.6429931146659222
548309,1,16,3,4,1.9606971634772965
548309,1,16,4,4,2.1485358283107354
548309,1,16,5,4,2.1562870534048537
548309,1,16,6,0,2.4647009009830922
548309,1,17,1,6,2.67257085971952
548309,1,17,2,0,2.5965366367989633
548309,1,17,3,1,2.631888680283071
548309,1,17,4,0,2.644424698947361
548309,1,17,5,1,2.322173426369375
548309,1,17,6,1,2.097262769684635
548309,1,18,1,0,2.182773411370523
548309,1,18,2,4,2.5763155294470237
548309,1,18,3,1,2.1378558281894544
548309,1,18,4,1,2.371424416431049
548309,1,18,5,0,2.0135495562894756
548309,1,18,6,2,2.1587189076833013
548309,1,18,7,4,2.105838149932118
548309,1,19,1,1,2.301577373862493
548309,1,19,2,1,1.7991883414361265
548309,1,19,3,0,1.8863971431684559
548309,1,19,4,6,2.227932321466002
548309,1,19,5,4,2.1835151397286525
548309,1,19,6,1,2.6148243337670403
548309,2,15,1,4,3.9442372820008655
548309,2,15,2,1,2.485842962026731
548309,2,15,3,1,2.088270541193096
548309,2,15,4,0,1.2709199426758684
548309,2,15,5,4,1.6261945132068105
548309,2,15,6,0,0.889377357732179
548309,2,16,1,1,0.8875877861586222
548309,2,16,2,1,1.0920679816691121
548309,2,16,3,0,1.071273855181232
548309,2,16,4,0,1.102318026405372
548309,2,16,5,1,1.1611207349992367
548309,2,16,6,1,1.1062283448199186
548309,2,17,1,1,1.2771493044104105
548309,2,17,2,1,1.0564609222259846
548309,2,17,3,1,1.023384955641305
548309,2,17,4,1,1.00594221174172
548309,2,17,5,0,1.0202780456434524
548309,2,17,6,6,1.2151468649046147
548309,2,18,1,1,1.4276177778636399
548309,2,18,2,0,1.316377205315949
548309,2,18,3,0,1.2697945627323666
548309,2,18,4,6,1.258928302218405
548309,2,18,5,1,1.2462287605665354
548309,2,18,6,2,1.3438763656399013
548309,2,19,1,0,1.7019479389755388
548309,2,19,2,2,1.3279842330283416
548309,2,19,3,1,1.3653681498298202
548309,2,19,4,1,1.3093876146263415
548309,2,19,5,2,1.3282191983303189
548309,2,19,6,2,1.2868239635264747
548315,1,15,1,2,2.003087388375163
548315,1,15,2,0,0.9080403974227
548315,1,15,3,2,1.3587472201842303
548315,1,15,4,1,1.3369564695531806
548315,1,15,5,1,1.2050640477179053
548315,1,15,6,1,1.194078429226704
548315,1,16,1,4,1.592987161816129
548315,1,16,2,0,1.3639902309684757
548315,1,16,3,0,1.2300880195507975
548315,1,16,4,1,1.1770179680949384
548315,1,16,5,0,0.7780056418097526
548315,1,16,6,2,0.9608726313969608
548315,1,17,1,1,0.9870365987378117
548315,1,17,2,0,0.9072038861746066
548315,1,17,3,1,0.8066397057677279
548315,1,17,4,0,0.7954527833895793
548315,1,17,5,0,0.8365608499559948
548315,1,17,6,1,0.8167672442218271
548315,1,17,7,1,0.7919764998702298
548315,1,17,8,2,0.8283812686117991
548315,1,18,1,0,1.0402508157648191
548315,1,18,2,1,1.0697987121607293
548315,1,18,3,0,0.8277370667032536
548315,1,18,4,0,0.8034124935399586
548315,1,18,5,0,0.8016850187574641
548315,1,18,6,2,0.8133382844270854
548315,1,19,1,0,0.9174206206258797
548315,1,19,2,1,0.8806676266480624
548315,1,19,3,0,0.9347078385223314
548315,1,19,4,6,0.8934168344240967
548315,1,19,5,1,0.8446754898311111
548315,1,19,6,4,1.034327417641047
548315,2,15,1,0,0.9023788948242248
548315,2,15,2,4,2.485842962026731
548315,2,15,3,0,2.088270541193096
548315,2,15,4,1,1.7720445878487263
548315,2,15,5,1,1.6441032820371335
548315,2,15,6,1,1.5457940014337308
548315,2,15,7,0,1.4715633713997152
548315,2,15,8,0,1.4274236671110831
548315,2,16,1,0,1.1937150145697462
548315,2,16,2,0,0.9851783833771014
548315,2,16,3,2,1.0479867260534963
548315,2,16,4,0,0.9358988244293812
548315,2,16,5,0,1.0182188650480322
548315,2,16,6,6,1.3111145656186693
548315,2,17,1,1,1.4135515254285806
548315,2,17,2,2,1.4636727998556809
548315,2,17,3,0,1.3202142600379918
548315,2,17,4,1,1.3656149933669657
548315,2,17,5,1,1.387323666475008
548315,2,17,6,1,1.4717194328563044
548315,2,17,7,0,1.1568607853713688
548315,2,18,1,0,1.563794031723634
548315,2,18,2,1,1.421144319690199
548315,2,18,3,1,1.3063825942250153
548315,2,18,4,4,1.4435941921276767
548315,2,18,5,1,1.437004063585754
548315,2,18,6,1,1.3311595727687808
548315,2,18,7,2,1.5118747511857888
548315,2,19,1,1,1.7361354214555795
548315,2,19,2,1,1.310525926472048
548315,2,19,3,1,1.559326168072588
548315,2,19,4,1,1.9255870683353546
548315,2,19,5,1,1.406902586523223
548315,2,19,6,0,1.2220479202044858
548316,1,15,1,1,0.9023788948242248
548316,1,15,2,1,0.9080403974227
548316,1,15,3,1,0.9209354627127218
548316,1,15,4,0,0.6913956144576845
548316,1,15,5,0,0.605672913383301
548316,1,15,6,0,0.5136939628440846
548316,1,16,1,2,0.7265347044285522
548316,1,16,2,0,0.64137943637751
548316,1,16,3,1,0.6314432981508051
548316,1,16,4,1,0.6693630585585479
548316,1,16,5,1,0.7260358693877947
548316,1,16,6,1,0.7458854795437301
548316,1,17,1,0,0.6772355928470621
548316,1,17,2,1,0.7292496152916624
548316,1,17,3,1,0.7008969299184575
548316,1,17,4,1,0.6999763501073856
548316,1,17,5,1,0.7280798445208844
548316,1,17,6,1,0.7370356757564533
548316,1,18,1,4,0.8952485941112994
548316,1,18,2,2,1.0131590079921824
548316,1,18,3,0,0.9754735198850503
548316,1,18,4,0,0.8566006814311741
548316,1,18,5,2,0.8669735897361978
548316,1,18,6,1,0.895186542379981
548316,1,19,1,0,1.0316288426984332
548316,1,19,2,4,0.9903633716428223
548316,1,19,3,1,0.9743226714397208
548316,1,19,4,0,0.9290966758923508
548316,1,19,5,1,0.9182012668673415
548316,1,19,6,0,0.9029957429321156
548325,1,15,1,0,0.9023788948242248
548325,1,15,2,0,0.4646912883608833
548325,1,15,3,0,0.3217605309580484
548325,1,15,4,0,0.22507564095105426
548325,1,15,5,0,0.10311696968285476
548325,1,15,6,0,0.11665170889077048
548325,1,16,1,0,0.14358990413111172
548325,1,16,2,1,0.22338223679179897
548325,1,16,3,0,0.1393374246449405
548325,1,16,4,0,0.16644389421203484
548325,1,16,5,0,0.13566494971678827
548325,1,16,6,0,0.31696372698673136
548325,1,16,7,0,0.2365529557425601
548325,1,17,1,0,0.276728466146139
548325,1,17,2,0,0.2057575992679412
548325,1,17,3,1,0.29780747082890796
548325,1,17,4,4,0.6038950962412128
548325,1,17,5,0,0.6038950962412128
548325,1,17,6,0,0.5492558021986651
548325,1,17,7,0,0.506269765543179
548325,1,18,1,1,0.6695556149131304
548325,1,18,2,0,0.5633728724722348
548325,1,18,3,0,0.5042578174973652
548325,1,18,4,1,0.5033372376862932
548325,1,18,5,1,0.44083832790327204
548325,1,18,6,0,0.36865848564440695
548325,1,19,1,0,0.20390993885016628
548325,1,19,2,0,0.2051980915832562
548332,1,15,1,0,0.020069684090631257
548332,1,15,2,1,0.4646912883608833
548332,1,15,3,4,1.6807515274329252
548332,1,15,4,4,2.2902502299285716
548332,1,15,5,0,1.8394737535025207
548332,1,15,6,0,1.5457940014337308
548332,1,16,1,4,2.0879144162070618
548332,1,16,2,6,2.258545720209521
548332,1,16,3,0,2.1875435453018093
548332,1,16,4,0,2.179853686410665
548332,1,16,5,2,1.949241678998902
548332,1,16,6,1,1.9198888990438256
548332,1,17,1,1,1.8091005820103607
548332,1,17,2,0,1.689405050335162
548332,1,17,3,1,1.7096687993742883
548332,1,17,4,0,1.6847191553849266
548332,1,17,5,0,1.5837554740223028
548332,1,17,6,0,1.5425932236576745
548332,1,18,1,6,1.7687471208257746
548332,1,18,2,1,1.7106932358152043
548332,1,18,3,1,1.7139727597569034
548332,1,18,4,1,1.66479489746266
548332,1,18,5,0,1.6254337659425426
548332,1,18,6,0,1.5263357138294822
548332,1,19,1,1,1.6261819385361043
548332,1,19,2,0,1.4595421541127327
548332,1,19,3,0,1.496762941506816
548332,1,19,4,2,1.6461576996616805
548332,1,19,5,1,1.5590928744599963
548332,1,19,6,0,1.292008996090501
548332,2,15,1,1,0.9023788948242248
548332,2,15,2,4,2.485842962026731
548332,2,15,3,1,2.088270541193096
548332,2,15,4,2,2.04315242334354
548332,2,15,5,2,1.9398175394584762
548332,2,15,6,0,1.8959607150794853
548332,2,15,7,1,1.6662765340894048
548332,2,16,1,0,1.40862453732509
548332,2,16,2,1,1.428444730281632
548332,2,16,3,0,1.1153903268188008
548332,2,16,4,1,1.1613882053317146
548332,2,16,5,0,0.8985557800626571
548332,2,16,6,0,0.7330984240492189
548332,2,17,1,1,1.030024940567517
548332,2,17,2,1,0.9142576430982763
548332,2,17,3,2,1.027346098910843
548332,2,17,4,4,1.0223045625336715
548332,2,17,5,1,1.1134400041002057
548332,2,17,6,4,1.223015669601989
548332,2,18,1,2,1.3516458070566018
548332,2,18,2,2,1.4022334583298786
548332,2,18,3,1,1.3462363336655923
548332,2,18,4,2,1.6144286726356416
548332,2,18,5,0,1.3827120765612289
548332,2,18,6,1,1.3553628582432449
548332,2,19,1,1,1.6134837983694492
548332,2,19,2,1,1.4019630850617335
548332,2,19,3,2,1.4811307351270568
548332,2,19,4,1,1.4981231455591615
548332,2,19,5,1,1.4804869213249439
548332,2,19,6,2,1.5627287038785025
548341,1,15,1,1,0.9023788948242248
548341,1,15,2,1,0.9080403974227
548341,1,15,3,4,2.088270541193096
548341,1,15,4,6,2.898783543592062
548341,1,15,5,6,3.585573243159603
548341,1,15,6,1,2.4782903773442566
548341,1,16,1,1,2.614602527808841
548341,1,16,2,1,2.868759905487495
548341,1,16,3,1,2.586389521046583
548341,1,16,4,1,2.2858121173120347
548341,1,16,5,6,3.1519897466352873
548341,1,16,6,0,2.4647009009830922
548341,1,17,1,6,2.67257085971952
548341,1,17,2,1,2.7020694872454083
548341,1,17,3,0,2.631888680283071
548341,1,17,4,1,2.552989716825896
548341,1,17,5,0,2.349162316533814
548341,1,17,6,1,2.2074030800660633
548341,1,17,7,1,1.9504433962634324
548341,1,18,1,0,2.179287892760001
548341,1,18,2,1,2.0103839606462874
548341,1,18,3,2,2.1579286475162225
548341,1,18,4,1,2.3554018441095494
548341,1,18,5,1,2.0185805840291
548341,1,18,6,1,2.1945137026744166
548341,1,19,1,1,1.8106398764350586
548341,1,19,2,2,1.927374580529546
548341,1,19,3,1,1.9308016042003133
548341,1,19,4,3,1.6082964069809722
548341,1,19,5,1,1.893200571723884
548341,1,19,6,1,1.9878263830959355
548341,2,15,1,1,0.9023788948242248
548341,2,15,2,1,0.9080403974227
548341,2,15,3,1,0.9209354627127218
548341,2,15,4,6,2.2902502299285716
548341,2,15,5,1,1.9398175394584762
548341,2,15,6,0,1.7864397866282715
548341,2,16,1,6,2.528511897867596
548341,2,16,2,1,2.39808347827571
548341,2,16,3,1,2.1875435453018093
548341,2,16,4,1,2.0977329080184024
548341,2,16,5,1,1.949241678998902
548341,2,16,6,0,1.9198888990438256
548341,2,16,7,0,1.5899360035454253
548341,2,16,8,6,1.5970412805613008
548341,2,17,1,2,1.929874165353104
548341,2,17,2,1,2.0005053819371867
548341,2,17,3,1,2.293897397340371
548341,2,17,4,6,2.120643836852331
548341,2,17,5,1,2.1719754422054676
548341,2,17,6,1,2.2317533423897498
548341,2,18,1,1,2.009020126182257
548341,2,18,2,0,2.0257208342564494
548341,2,18,3,1,2.06238043545617
548341,2,18,4,0,1.9101918559389126
548341,2,18,5,1,1.811757246668398
548341,2,18,6,1,1.8667892548764915
548341,2,18,7,6,2.0317743889360775
548341,2,19,1,0,1.9427664130871782
548341,2,19,2,0,1.9072776017691973
548341,2,19,3,4,2.1952236591915124
548341,2,19,4,0,1.6964485486777188
548341,2,19,5,2,2.2758505283400736
548341,2,19,6,1,2.6723885238404494
548344,1,15,1,1,0.9023788948242248
548344,1,15,2,1,0.9080403974227
548344,1,15,3,1,0.9209354627127218
548344,1,15,4,6,2.2902502299285716
548344,1,15,5,1,1.9398175394584762
548344,1,15,6,0,1.7864397866282715
548344,1,16,1,1,1.592987161816129
548344,1,16,2,1,1.4926274112222264
548344,1,16,3,6,2.013689565851908
548344,1,16,4,1,2.179853686410665
548344,1,16,5,6,2.1562870534048537
548344,1,16,6,1,2.1793098721201387
548344,1,17,1,1,2.1864477481963553
548344,1,17,2,1,2.156934302765796
548344,1,17,3,2,2.1853484306008415
548344,1,17,4,1,2.168882892968103
548344,1,17,5,0,2.2231493946961334
548344,1,17,6,0,2.041715472199559
548344,1,17,7,1,1.7415451484495215
548344,1,18,1,1,1.8346829581940398
548344,1,18,2,6,1.9791121093585349
548344,1,18,3,1,2.0780310071437795
548344,1,18,4,0,2.077366078279143
548344,1,18,5,6,2.154630000942518
548344,1,18,6,0,2.1135497355019544
548344,1,19,1,0,2.0946203537563206
548344,1,19,2,0,1.8601968607918757
548344,1,19,3,6,2.2012610712421146
548344,1,19,4,1,2.4857828152712846
548344,1,19,5,1,2.288668691744531
548344,1,19,6,0,1.6481887213601663
548344,2,15,1,1,0.9023788948242248
548344,2,15,2,1,0.9080403974227
548344,2,15,3,1,0.9209354627127218
548344,2,15,4,1,0.9299620505963468
548344,2,15,5,6,1.9398175394584762
548344,2,15,6,1,1.8959607150794853
548344,2,16,1,4,2.2392795130313607
548344,2,16,2,4,2.258545720209521
548344,2,16,3,0,2.1875435453018093
548344,2,16,4,0,2.179853686410665
548344,2,16,5,4,2.0619082851233235
548344,2,16,6,1,2.1584133084738597
548344,2,17,1,1,2.011712928604953
548344,2,17,2,0,1.7565657145387115
548344,2,17,3,1,1.9170835792659113
548344,2,17,4,0,1.6866116231121955
548344,2,17,5,1,1.6819642327165718
548344,2,17,6,1,1.5882914394344707
548344,2,18,1,1,1.5579165623017137
548344,2,18,2,0,1.5046845095244592
548344,2,18,3,6,1.5984722416591848
548344,2,18,4,4,1.9415942644057507
548344,2,18,5,6,2.0135495562894756
548344,2,18,6,6,2.226998452688351
548344,2,19,1,1,2.2044870270619277
548344,2,19,2,0,2.225155573376579
548344,2,19,3,4,2.177213490774961
548344,2,19,4,0,2.5049160229841902
548344,2,19,5,0,2.1147989149474977
548344,2,19,6,0,2.361716245538244
548353,1,15,1,1,0.9023788948242248
548353,1,15,2,0,0.4090551015098703
548353,1,15,3,0,0.2708937426629589
548353,1,15,4,0,0.43383524897764203
548353,1,15,5,1,0.5427547087434988
548353,1,15,6,1,0.5711312408477197
548353,1,16,1,0,0.5449205661367216
548353,1,16,2,0,0.4875092807941076
548353,1,16,3,0,0.4233791093741119
548353,1,16,4,1,0.5136254644043825
548353,1,16,5,0,0.45396112306415554
548353,1,16,6,1,0.5136622659873323
548353,1,17,1,1,0.5671029902447874
548353,1,17,2,1,0.5616965829326
548353,1,17,3,1,0.636822858648391
548353,1,17,4,0,0.5829846029118062
548353,1,17,5,0,0.6568127721667257
548353,1,17,6,0,0.6389182681690604
548353,1,17,7,0,0.600814738197155
548353,1,17,8,2,0.4955083217265328
548353,1,18,1,0,0.6583190686247277
548353,1,18,2,6,0.8943787955053148
548353,1,18,3,0,0.8590347399461407
548353,1,18,4,0,0.7790702007865897
548353,1,18,5,1,0.7564115219697253
548353,1,18,6,0,0.6003221404183995
548353,1,19,1,2,0.954295979540697
548353,1,19,2,2,0.8460915070617361
548353,1,19,3,1,0.8252232844394785
548353,1,19,4,2,0.9278497554129755
548353,1,19,5,1,0.8452511657188656
548353,1,19,6,1,0.6298762600927479
548353,2,15,1,1,0.9023788948242248
548353,2,15,2,4,2.485842962026731
548353,2,15,3,1,2.088270541193096
548353,2,15,4,0,1.5288642536666437
548353,2,15,5,1,1.388045090252713
548353,2,15,6,0,1.194078429226704
548353,2,16,1,1,1.195616695369306
548353,2,16,2,0,0.9534977389199545
548353,2,16,3,1,0.9554573923482151
548353,2,16,4,1,0.9731375409482413
548353,2,16,5,0,0.8936780953274226
548353,2,16,6,1,0.9153027719359604
548353,2,17,1,6,1.451876154708884
548353,2,17,2,1,1.4270806416499018
548353,2,17,3,1,1.373318758703787
548353,2,17,4,0,1.1635238190688724
548353,2,17,5,0,1.2031251943446828
548353,2,17,6,1,1.0991745959946047
548353,2,18,1,1,1.1501249059825243
548353,2,18,2,0,1.131196362574331
548353,2,18,3,1,0.9924586710711495
548353,2,18,4,0,0.8862382168408272
548353,2,18,5,2,0.9243611627261459
548353,2,18,6,0,0.8889026514269762
548353,2,19,1,1,1.024280379092571
548353,2,19,2,4,1.2875309075745798
548353,2,19,3,1,1.228280120947093
548353,2,19,4,0,1.0754719665160994
548353,2,19,5,4,1.1237974391941383
548353,2,19,6,0,1.0850029324117063
548358,1,15,1,4,3.9442372820008655
548358,1,15,2,0,2.010109467528837
548358,1,15,3,0,1.3587472201842303
548358,1,15,4,1,1.3369564695531806
548358,1,15,5,2,1.388045090252713
548358,1,15,6,1,1.3979336866422838
548358,1,16,1,2,1.5338164747326053
548358,1,16,2,1,1.4395996184203166
548358,1,16,3,0,1.3614871327798805
548358,1,16,4,1,1.3535894411006595
548358,1,16,5,0,1.1910766607112058
548358,1,16,6,1,1.2172469959523122
548358,1,16,7,1,1.1026832097851085
548358,1,17,1,1,1.181938587607663
548358,1,17,2,1,1.214312987622373
548358,1,17,3,1,1.2106658570186601
548358,1,17,4,1,1.2032392847090703
548358,1,17,5,2,1.1428443674180573
548358,1,17,6,1,1.1101452164643235
548358,1,18,1,1,1.269045460731097
548358,1,18,2,1,1.3221441908223885
548358,1,18,3,4,1.4393711469927521
548358,1,18,4,1,1.4519717025691705
548358,1,18,5,0,1.4018722622929043
548358,1,18,6,1,1.3672279780977832
548358,1,19,1,0,1.3588778699098858
548358,1,19,2,0,1.239152408039869
548358,1,19,3,1,1.2269686729532585
548358,1,19,4,0,1.275998704826869
548358,1,19,5,1,1.0019162481671176
548358,1,19,6,1,0.99875485457163
548358,2,15,1,0,0.020069684090631257
548358,2,15,2,1,0.4646912883608833
548358,2,15,3,2,0.9209354627127218
548358,2,15,4,4,1.7720445878487263
548358,2,15,5,1,1.6441032820371335
548358,2,15,6,1,1.5457940014337308
548358,2,16,1,1,1.5338164747326053
548358,2,16,2,4,1.7975090428897986
548360,1,15,1,1,0.9023788948242248
548360,1,15,2,2,1.4648385385218987
548360,1,15,3,2,1.6807515274329252
548360,1,15,4,0,1.1668484245835244
548360,1,15,5,0,0.6553790901655958
548360,1,15,6,1,0.6151548348372828
548360,1,16,1,0,0.8053309266565347
548360,1,16,2,0,0.5869993400197919
548360,1,16,3,1,0.5629711742483919
548360,1,16,4,1,0.709191249832569
548360,1,16,5,1,0.789490997078712
548360,1,16,6,1,0.8007872810717696
548360,1,17,1,1,0.8599702946355433
548360,1,17,2,1,0.7980001824621156
548360,1,17,3,4,0.8935665486039138
548360,1,17,4,1,0.8823796262257653
548360,1,17,5,1,0.878428853891542
548360,1,17,6,0,0.7979675025712447
548360,1,18,1,0,0.8628684477707393
548360,1,18,2,1,0.9271754690566084
548360,1,18,3,4,1.0610073094184045
548360,1,18,4,0,1.1065538824245467
548360,1,18,5,4,1.2690912815979492
548360,1,18,6,1,1.165370104929954
548360,1,19,1,2,1.189327414347841
548360,1,19,2,1,1.2620602929964495
548360,1,19,3,6,1.4665273266113874
548360,1,19,4,6,1.800930246226759
548360,1,19,5,2,1.9417615769541117
548360,1,19,6,1,1.9075529670233493
548360,2,15,1,0,0.9023788948242248
548360,2,15,2,4,2.485842962026731
548360,2,15,3,1,2.088270541193096
548360,2,15,4,1,1.7720445878487263
548360,2,15,5,1,1.6441032820371335
548360,2,15,6,1,1.5457940014337308
548360,2,15,7,1,1.4475650784756378
548360,2,16,1,1,1.442127187859647
548360,2,16,2,1,1.4255561098366056
548360,2,16,3,1,1.3575884083464744
548360,2,16,4,1,1.3871870995683473
548360,2,16,5,1,1.3836415462208083
548360,2,16,6,0,1.169291623817351
548360,2,17,1,2,1.2693249850955346
548360,2,17,2,1,1.266797415656204
548360,2,17,3,6,1.6882982655153727
548360,2,17,4,1,1.578560507621899
548360,2,17,5,0,1.4855501043456167
548360,2,17,6,6,1.6986562565295915
548362,1,15,1,0,0.020069684090631257
548362,1,15,2,0,0.020069684090631257
548362,1,15,3,1,0.3217605309580484
548362,1,15,4,0,0.22507564095105426
548362,1,15,5,1,0.37217065255884185
548362,1,15,6,1,0.5136939628440846
548362,1,16,1,0,0.5706418907384583
548362,1,16,2,1,0.64137943637751
548362,1,16,3,2,0.704124715144713
548362,1,16,4,1,0.8066759370508684
548362,1,16,5,1,0.901158253598942
548362,1,16,6,0,0.7458854795437301
548362,1,17,1,0,0.7024792510363254
548362,1,17,2,0,0.6440226653525072
548362,1,17,3,6,0.9890870017212562
548362,1,17,4,2,1.0893056944314843
548362,1,17,5,1,1.0891916040670968
548362,1,17,6,2,1.0991745959946047
548362,1,18,1,4,1.3966259651715958
548362,1,18,2,0,1.2920181016879344
548362,1,18,3,1,1.397482878857729
548362,1,18,4,0,1.2663640944936791
548362,1,18,5,2,1.416035853177266
548362,1,18,6,1,1.3096006455803924
548362,1,19,1,4,1.5975387843067061
548362,1,19,2,1,1.5170621563421574
548362,1,19,3,1,1.4650832508615266
548362,1,19,4,2,1.6105308529943179
548362,1,19,5,1,1.5590928744599963
548362,1,19,6,6,1.785720447898016
548362,2,15,1,1,0.9023788948242248
548362,2,15,2,1,0.9080403974227
548362,2,15,3,0,0.6125227945681023
548362,2,15,4,1,0.6913956144576845
548362,2,15,5,0,0.5427547087434988
548362,2,15,6,1,0.5711312408477197
548362,2,16,1,1,0.6932967798456867
548362,2,16,2,1,0.6932967798456867
548362,2,16,3,1,0.6762144675854397
548362,2,16,4,0,0.7863608059516718
548362,2,16,5,0,0.6926213733086527
548362,2,16,6,4,0.9661828822490841
548362,2,17,1,1,0.9628002159042195
548362,2,17,2,0,0.8196837045022471
548362,2,17,3,0,0.8011267669313322
548362,2,17,4,2,0.8287877955099905
548362,2,17,5,1,0.8182199649694388
548362,2,17,6,0,0.7083943394514731
548362,2,18,1,1,0.829721609389219
548362,2,18,2,2,0.9230820088060584
548362,2,18,3,0,0.8514211927604088
548362,2,18,4,1,0.8456263707619542
548362,2,18,5,1,0.8078718614450351
548362,2,18,6,1,0.8326395159591858
548362,2,19,1,6,1.2830948409433605
548362,2,19,2,0,1.2946901813450582
548362,2,19,3,0,1.1211023788805954
548362,2,19,4,1,1.0754719665160994
548362,2,19,5,2,1.1565176728106124
548362,2,19,6,1,0.9529851703841503
548368,1,15,1,1,0.9023788948242248
548368,1,15,2,1,0.9080403974227
548368,1,15,3,1,0.9209354627127218
548368,1,15,4,0,0.6913956144576845
548368,1,15,5,1,0.7819856434123725
548368,1,15,6,6,1.7864397866282715
548368,1,16,1,1,1.592987161816129
548368,1,16,2,1,1.4926274112222264
548368,1,16,3,1,1.463955047696439
548368,1,16,4,1,1.46184771437223
548368,1,16,5,1,1.460987790676242
548368,1,16,6,0,1.3703253247836162
548368,1,17,1,1,1.403248742195645
548368,1,17,2,0,1.0016890305127788
548368,1,17,3,1,1.015117089317534
548368,1,17,4,1,1.020106390665163
548368,1,17,5,4,0.9853884282714532
548368,1,17,6,4,1.231805570905638
548368,1,18,1,0,1.4276177778636399
548368,1,18,2,1,1.4166284501338173
548368,1,18,3,6,1.2854144146096493
548368,1,18,4,0,1.3950827094813625
548368,1,18,5,1,1.5370671307138237
548368,1,18,6,1,1.537236701696778
548368,1,18,7,0,1.5834424775781368
548368,1,19,1,1,1.514172552244759
548368,1,19,2,6,1.7025715898753875
548368,1,19,3,0,1.5814365029835942
548368,1,19,4,1,1.6125333718868122
548368,1,19,5,0,1.3411002010786142
548368,1,19,6,1,1.4180078102840266
548368,2,15,1,1,0.9023788948242248
548368,2,15,2,4,2.485842962026731
548368,2,15,3,1,2.088270541193096
548368,2,15,4,1,1.7720445878487263
548368,2,15,5,1,1.6441032820371335
548368,2,15,6,1,1.5457940014337308
548368,2,16,1,1,1.5338164747326053
548368,2,16,2,0,1.3892465752493044
548368,2,16,3,0,1.1526137127249205
548368,2,16,4,1,1.0653286873494003
548368,2,16,5,0,0.9551761091596828
548368,2,16,6,1,0.988308637141346
548368,2,17,1,0,0.8734535295844165
548368,2,17,2,1,0.889794350698834
548368,2,17,3,0,0.872060149107989
548368,2,17,4,1,0.9027340994263708
548368,2,17,5,1,0.9027700810350432
548368,2,17,6,2,0.8788020392394111
548368,2,18,1,4,1.1501249059825243
548368,2,18,2,4,1.4481971422651176
548368,2,18,3,6,1.561615635525809
548368,2,18,4,1,1.4900178134202515
548368,2,18,5,1,1.4934003265665605
548368,2,18,6,2,1.5263357138294822
548368,2,19,1,1,1.6261819385361043
548368,2,19,2,0,1.4139522305633156
548368,2,19,3,2,1.4478644717247162
548368,2,19,4,1,1.4799316946717633
548368,2,19,5,0,1.3770108954790758
548368,2,19,6,6,1.484946841894053
548380,1,15,1,1,0.9023788948242248
548380,1,15,2,0,0.4646912883608833
548380,1,15,3,2,0.9209354627127218
548380,1,15,4,0,0.6913956144576845
548380,1,15,5,0,0.7819856434123725
548380,1,15,6,1,0.8891350898831683
548380,1,16,1,2,0.9596481545469372
548380,1,16,2,4,1.4395996184203166
548380,1,16,3,0,1.2300880195507975
548380,1,16,4,2,1.2880162843629255
548380,1,16,5,4,1.5207155155473202
548380,1,16,6,4,1.7297057092748835
548380,1,17,1,0,1.2751543213146435
548380,1,17,2,1,1.2373336299946056
548380,1,17,3,0,1.1054186555697723
548380,1,17,4,1,1.206337230845173
548380,1,17,5,4,1.506444543346183
548380,1,17,6,1,1.35726690137182
548380,1,18,1,1,1.4584739667693463
548380,1,18,2,0,1.3652236109516336
548380,1,18,3,2,1.2854144146096493
548380,1,18,4,4,1.6312309148213184
548380,1,18,5,4,1.935814090937863
548380,1,18,6,6,2.006416901985301
548380,1,18,7,6,1.9518882990911075
548380,1,19,1,1,1.575884554753896
548380,1,19,2,2,1.915444966051715
548380,1,19,3,1,2.243170314834887
548380,1,19,4,1,2.2602228158536253
548380,1,19,5,1,2.4103632254765865
548380,1,19,6,1,1.672255563091512
548380,2,15,1,0,0.020069684090631257
548380,2,15,2,6,3.032967172278069
548380,2,15,3,0,2.088270541193096
548380,2,15,4,1,1.7720445878487263
548380,2,15,5,0,1.1653868543615928
548380,2,15,6,1,1.2022242741582403
548380,2,16,1,0,1.1531211715718488
548380,2,16,2,0,0.9237103319844553
548380,2,16,3,0,0.6659933617072371
