match_id,innings,over,ball_in_over,actual_wicket,b2_predicted_class,b2_predicted_risk
335983,1,0,1,1,0,0.37964648
335983,1,0,2,1,0,0.37964648
335983,1,0,3,1,0,0.35952896
335983,1,0,4,1,0,0.36519003
335983,1,0,5,1,0,0.38556913
335983,1,0,6,1,0,0.3964182
335983,1,1,1,1,0,0.44481808
335983,1,1,2,1,0,0.48537272
335983,1,1,3,1,0,0.7057861
335983,1,1,4,1,0,0.74407023
335983,1,1,5,1,0,0.6715416
335983,1,1,6,1,0,0.5378523
335983,1,1,7,1,0,0.5107259
335983,1,2,1,1,0,0.5107259
335983,1,2,2,1,0,0.64250284
335983,1,2,3,1,0,0.48416838
335983,1,2,4,1,0,0.48585284
335983,1,2,5,1,0,0.4892303
335983,1,2,6,1,0,0.52520424
335983,1,2,7,1,0,0.5492626
335983,1,3,1,1,0,0.5159517
335983,1,3,2,1,0,0.5052741
335983,1,3,3,1,0,0.555684
335983,1,3,4,1,0,0.5595538
335983,1,3,5,1,0,0.5456115
335983,1,3,6,1,0,0.65620196
335983,1,4,1,1,0,0.640716
335983,1,4,2,1,0,0.71493363
335983,1,4,3,1,0,0.7352272
335983,1,4,4,1,0,0.7605855
335983,1,4,5,1,0,0.7490145
335983,1,4,6,1,0,0.74277866
335983,1,5,1,1,0,0.7605855
335983,1,5,2,1,0,0.8301965
335983,1,5,3,1,0,0.7993226
335983,1,5,4,1,0,0.76842564
335983,1,5,5,1,0,0.79011273
335983,1,5,6,1,0,0.7974566
335983,1,6,1,1,0,0.8283104
335983,1,6,2,1,0,0.638556
335983,1,6,3,1,0,0.6447977
335983,1,6,4,1,0,0.71062803
335983,1,6,5,1,0,0.7081638
335983,1,6,6,1,0,0.66633373
335983,1,7,1,1,0,0.7370911
335983,1,7,2,1,0,0.7051186
335983,1,7,3,1,0,0.71160513
335983,1,7,4,1,0,0.7257221
335983,1,7,5,1,0,0.7538518
335983,1,7,6,1,0,0.7552959
335983,1,8,1,1,0,0.7828853
335983,1,8,2,1,0,0.7973788
335983,1,8,3,1,0,0.8124779
335983,1,8,4,1,0,0.81051785
335983,1,8,5,1,0,0.8273601
335983,1,8,6,1,0,0.8612821
335983,1,9,1,1,0,0.92297673
335983,1,9,2,1,0,0.8643533
335983,1,9,3,1,0,0.87368935
335983,1,9,4,1,0,0.91232294
335983,1,9,5,1,0,0.88671285
335983,1,9,6,1,0,0.88671285
335983,1,10,1,1,0,0.9994127
335983,1,10,2,1,1,1.0242715
335983,1,10,3,1,1,1.0795368
335983,1,10,4,1,1,1.1024114
335983,1,10,5,1,1,1.2516164
335983,1,10,6,1,1,1.3243308
335983,1,11,1,1,1,1.3979418
335983,1,11,2,1,1,1.4977577
335983,1,11,3,1,1,1.4605426
335983,1,11,4,1,1,1.6293741
335983,1,11,5,1,1,1.6329542
335983,1,11,6,1,1,1.750502
335983,1,12,1,1,1,1.8602974
335983,1,12,2,1,1,1.7414259
335983,1,12,3,1,1,1.7847675
335983,1,12,4,1,1,1.5784717
335983,1,12,5,1,1,1.6435755
335983,1,12,6,1,1,1.6224153
335983,1,12,7,1,1,1.613896
335983,1,12,8,1,1,1.7473171
335983,1,13,1,1,1,1.7064252
335983,1,13,2,1,1,1.7183155
335983,1,13,3,1,1,1.7929409
335983,1,13,4,1,1,1.766184
335983,1,13,5,1,1,2.0790393
335983,1,13,6,1,1,2.1109939
335983,1,14,1,1,1,2.2861698
335983,1,14,2,1,1,2.3733957
335983,1,14,3,1,1,2.3966517
335983,1,14,4,1,1,2.458328
335983,1,14,5,1,1,2.4570396
335983,1,14,6,1,1,2.769962
335983,1,15,1,1,1,3.1587505
335983,1,15,2,1,1,3.143934
335983,1,15,3,1,1,3.5991182
335983,1,15,4,0,1,3.513364
335983,1,15,5,0,1,3.7166123
335983,1,15,6,0,1,3.600561
335983,1,16,1,0,1,3.4034247
335983,1,16,2,0,1,3.5138547
335983,1,16,3,0,1,3.8201318
335983,1,16,4,0,1,4.3686876
335983,1,16,5,0,1,4.273245
335983,1,16,6,0,1,4.7012086
335983,1,17,1,0,1,4.793599
335983,1,17,2,0,1,4.8141866
335983,1,17,3,0,1,4.856897
335983,1,17,4,0,1,4.806364
335983,1,17,5,0,1,5.357564
335983,1,17,6,0,1,5.972229
335983,1,18,1,0,1,5.99651
335983,1,18,2,0,1,6.045455
335983,1,18,3,0,1,6.3403664
335983,1,18,4,0,1,6.2572556
335983,1,18,5,0,1,6.614247
335983,1,18,6,0,1,7.252231
335983,1,19,1,0,1,8.558624
335983,1,19,2,0,1,8.6010275
335983,1,19,3,0,1,8.6010275
335983,1,19,4,0,1,10.112501
335983,1,19,5,0,1,12.103533
335983,1,19,6,0,1,19.400969
335983,2,0,1,1,1,1.8656157
335983,2,0,2,1,1,1.8656157
335983,2,0,3,1,1,1.8225197
335983,2,0,4,1,1,1.8236725
335983,2,0,5,1,1,1.8345135
335983,2,0,6,1,1,2.0837135
335983,2,1,1,1,1,2.0458956
335983,2,1,2,1,1,1.9715623
335983,2,1,3,1,1,2.0371952
335983,2,1,4,1,1,2.006512
335983,2,1,5,1,1,2.1958413
335983,2,1,6,1,1,2.1807687
335983,2,2,1,1,1,2.1807687
335983,2,2,2,1,1,2.2708445
335983,2,2,3,1,1,2.2576098
335983,2,2,4,1,1,2.1836295
335983,2,2,5,1,1,2.3143923
335983,2,2,6,1,1,2.3613386
335983,2,3,1,1,1,2.2851365
335983,2,3,2,1,1,2.1414297
335983,2,3,3,1,1,2.2626116
335983,2,3,4,1,1,2.1526318
335983,2,3,5,1,1,2.1526318
335983,2,3,6,1,1,2.2875967
335983,2,4,1,1,1,2.3564086
335983,2,4,2,1,1,2.3428798
335983,2,4,3,1,1,2.3428798
335983,2,4,4,1,1,2.3428798
335983,2,4,5,1,1,2.3566144
335983,2,4,6,1,1,2.3201983
335983,2,5,1,1,1,2.3415213
335983,2,5,2,1,1,2.3290565
335983,2,5,3,1,1,2.3290565
335983,2,5,4,1,1,2.3290565
335983,2,5,5,1,1,2.3241851
335983,2,5,6,1,1,2.7925942
335983,2,5,7,1,1,2.8361082
335983,2,5,8,1,1,2.932808
335983,2,6,1,1,1,2.9323418
335983,2,6,2,1,1,2.932808
335983,2,6,3,1,1,2.9912755
335983,2,6,4,1,1,3.0768325
335983,2,6,5,1,1,3.0497768
335983,2,6,6,1,1,2.6307018
335983,2,7,1,1,1,2.7993486
335983,2,7,2,1,1,2.9287353
335983,2,7,3,1,1,2.9955683
335983,2,7,4,1,1,2.8457713
335983,2,7,5,1,1,2.92209
335983,2,7,6,1,1,2.9431643
335983,2,8,1,1,1,2.9831052
335983,2,8,2,1,1,3.208363
335983,2,8,3,1,1,3.0689974
335983,2,8,4,1,1,3.1337137
335983,2,8,5,1,1,2.8177998
335983,2,8,6,1,1,2.7872586
335983,2,8,7,1,1,2.7189004
335983,2,9,1,1,1,2.815615
335983,2,9,2,1,1,2.9657362
335983,2,9,3,1,1,2.8483083
335983,2,9,4,1,1,2.8299131
335983,2,9,5,1,1,2.844417
335983,2,9,6,1,1,2.7921288
335983,2,10,1,1,1,2.6749992
335983,2,10,2,1,1,2.2825341
335983,2,10,3,1,1,2.267571
335983,2,10,4,1,1,2.2894158
335983,2,10,5,1,1,2.2749114
335983,2,10,6,1,1,2.2767467
335983,2,11,1,1,1,2.264298
335983,2,11,2,1,1,2.2769966
335983,2,11,3,1,1,2.4449353
335983,2,11,4,1,1,2.3187451
335983,2,11,5,1,1,2.2685673
335983,2,11,6,1,1,2.1916645
335983,2,12,1,1,1,2.1872444
335983,2,12,2,1,1,2.4847376
335983,2,12,3,1,1,2.3668263
335983,2,12,4,1,1,2.2422857
335983,2,12,5,1,1,2.5158727
335983,2,12,6,1,1,2.4440148
335983,2,13,1,1,1,2.3068573
335983,2,13,2,1,1,2.2536805
335983,2,13,3,1,1,2.3042793
335983,2,13,4,1,1,2.370846
335983,2,13,5,1,1,2.6419468
335983,2,13,6,1,1,2.6923041
335983,2,13,7,1,1,2.4643164
335983,2,14,1,1,1,2.5154757
335983,2,14,2,1,1,2.0969262
335983,2,14,3,1,1,2.0636396
335983,2,14,4,1,1,2.2940958
335983,2,14,5,1,1,2.2065814
335983,2,14,6,1,1,2.390375
335983,2,15,1,1,1,2.3505263
335983,2,15,2,1,1,2.3273
335983,2,15,3,1,1,2.358136
335983,2,15,4,1,1,2.341647
335983,2,15,5,1,1,2.4262543
335983,2,15,6,1,1,2.392831
335983,2,16,1,1,1,2.4585114
335983,2,16,2,1,1,2.5348315
335983,2,16,3,1,1,2.824283
335983,2,16,4,1,1,2.7197793
335983,2,16,5,1,1,2.9921458
335983,2,16,6,1,1,3.0209372
335983,2,17,1,1,1,3.037889
335983,2,17,2,1,1,3.037889
335983,2,17,3,1,1,3.0677953
335983,2,17,4,1,1,2.9936233
335983,2,17,5,0,1,3.0897253
335983,2,17,6,0,1,3.46796
335983,2,18,1,0,1,3.8330197
335983,2,18,2,0,1,3.9447262
335983,2,18,3,0,1,4.011597
335983,2,18,4,0,1,4.4860272
335983,2,18,5,0,1,4.6426153
335983,2,18,6,0,1,4.9299064
335983,2,19,1,0,1,5.198269
335983,2,19,2,0,1,5.603658
335983,2,19,3,0,1,5.380066
335983,2,19,4,0,1,5.3781114
335983,2,19,5,0,1,6.3248916
335983,2,19,6,0,1,7.76803
335990,1,0,1,1,1,1.7813286
335990,1,0,2,1,1,1.3471473
335990,1,0,3,1,1,1.6406025
335990,1,0,4,1,1,1.7310857
335990,1,0,5,1,1,1.6224028
335990,1,0,6,1,1,1.4898326
335990,1,1,1,1,1,1.6087569
335990,1,1,2,1,1,1.6619804
335990,1,1,3,1,1,1.592772
335990,1,1,4,1,1,1.7165906
335990,1,1,5,1,1,1.8727943
335990,1,1,6,1,1,1.7121502
335990,1,2,1,1,1,1.8645631
335990,1,2,2,1,1,1.633565
335990,1,2,3,1,1,1.6039605
335990,1,2,4,1,1,1.6368085
335990,1,2,5,1,1,1.4984987
335990,1,2,6,1,1,1.4541724
335990,1,3,1,1,1,1.4851191
335990,1,3,2,1,1,1.5708913
335990,1,3,3,1,1,1.5745765
335990,1,3,4,1,1,1.5530465
335990,1,3,5,1,1,1.5714035
335990,1,3,6,1,1,1.615269
335990,1,4,1,1,1,1.6110517
335990,1,4,2,1,1,1.4994556
335990,1,4,3,1,1,1.4762278
335990,1,4,4,1,1,1.4762278
335990,1,4,5,1,1,1.4993931
335990,1,4,6,1,1,1.4897718
335990,1,5,1,1,1,1.4897718
335990,1,5,2,1,1,1.4897718
335990,1,5,3,1,1,1.4993931
335990,1,5,4,1,1,1.5030941
335990,1,5,5,1,1,1.4880835
335990,1,5,6,1,1,1.4989835
335990,1,5,7,1,1,1.5343652
335990,1,6,1,1,1,1.4989355
335990,1,6,2,1,1,1.5266014
335990,1,6,3,1,1,1.5382123
335990,1,6,4,1,1,1.5512661
335990,1,6,5,1,1,1.5353456
335990,1,6,6,1,1,1.6097097
335990,1,7,1,1,1,1.6343304
335990,1,7,2,1,1,1.7248051
335990,1,7,3,1,1,1.6891067
335990,1,7,4,1,1,1.7631687
335990,1,7,5,1,1,1.9123348
335990,1,7,6,1,1,2.0078068
335990,1,8,1,1,1,2.0722623
335990,1,8,2,1,1,2.0143466
335990,1,8,3,1,1,2.0841513
335990,1,8,4,1,1,2.0711324
335990,1,8,5,1,1,2.0957253
335990,1,8,6,1,1,2.1563098
335990,1,9,1,1,1,2.1758215
335990,1,9,2,1,1,2.21288
335990,1,9,3,1,1,2.1908028
335990,1,9,4,1,1,2.176825
335990,1,9,5,1,1,2.227862
335990,1,9,6,1,1,2.227862
335990,1,10,1,1,1,2.3048756
335990,1,10,2,1,1,2.1522286
335990,1,10,3,1,1,2.1003861
335990,1,10,4,1,1,2.0706253
335990,1,10,5,1,1,2.1394045
335990,1,10,6,1,1,2.1237764
335990,1,10,7,1,1,2.1413596
335990,1,11,1,1,1,2.1413596
335990,1,11,2,1,1,2.1560526
335990,1,11,3,1,1,2.1518455
335990,1,11,4,1,1,2.169943
335990,1,11,5,1,1,2.2024055
335990,1,11,6,1,1,2.1856751
335990,1,12,1,1,1,2.1791227
335990,1,12,2,1,1,2.225714
335990,1,12,3,1,1,2.2539208
335990,1,12,4,1,1,2.266612
335990,1,12,5,1,1,2.274874
335990,1,12,6,1,1,2.3302383
335990,1,13,1,1,1,2.3534615
335990,1,13,2,1,1,2.3702652
335990,1,13,3,1,1,2.3293424
335990,1,13,4,1,1,2.3671486
335990,1,13,5,1,1,2.3673167
335990,1,13,6,1,1,2.3849196
335990,1,14,1,1,1,2.4432392
335990,1,14,2,1,1,2.4707646
335990,1,14,3,1,1,2.4727983
335990,1,14,4,1,1,2.522324
335990,1,14,5,1,1,2.6411788
335990,1,14,6,1,1,2.7875552
335990,1,14,7,1,1,2.7980034
335990,1,15,1,1,1,2.7980034
335990,1,15,2,1,1,3.0788794
335990,1,15,3,1,1,3.087969
335990,1,15,4,1,1,2.855539
335990,1,15,5,1,1,3.0822775
335990,1,15,6,1,1,3.1319807
335990,1,16,1,1,1,3.654615
335990,1,16,2,1,1,3.5444555
335990,1,16,3,1,1,3.7347004
335990,1,16,4,1,1,3.917949
335990,1,16,5,1,1,4.1116033
335990,1,16,6,1,1,4.3772554
335990,1,17,1,1,1,4.7464375
335990,1,17,2,1,1,4.726453
335990,1,17,3,1,1,4.784151
335990,1,17,4,1,1,4.7175956
335990,1,17,5,1,1,4.733769
335990,1,17,6,1,1,6.0107408
335990,1,18,1,1,1,6.450299
335990,1,18,2,1,1,6.4668474
335990,1,18,3,1,1,6.5168505
335990,1,18,4,1,1,6.919579
335990,1,18,5,1,1,7.5747266
335990,1,18,6,1,1,8.894227
335990,1,18,7,1,1,10.593791
335990,1,18,8,1,1,11.389331
335990,1,19,1,1,1,10.619947
335990,1,19,2,1,1,11.502879
335990,1,19,3,1,1,11.389331
335990,1,19,4,1,1,11.690343
335990,1,19,5,1,1,11.088807
335990,1,19,6,1,1,13.4985075
335990,1,19,7,1,1,18.087864
335990,2,0,1,1,1,1.48849
335990,2,0,2,1,1,1.48849
335990,2,0,3,1,1,1.3652531
335990,2,0,4,1,1,1.3914237
335990,2,0,5,1,1,1.489875
335990,2,0,6,1,1,1.4749951
335990,2,1,1,1,1,1.3875904
335990,2,1,2,1,1,1.4113905
335990,2,1,3,1,1,1.3978894
335990,2,1,4,1,1,1.444056
335990,2,1,5,1,1,1.4524415
335990,2,1,6,1,1,1.58262
335990,2,2,1,1,1,1.1555504
335990,2,2,2,1,1,1.1498178
335990,2,2,3,1,1,1.1970632
335990,2,2,4,1,1,1.19944
335990,2,2,5,1,1,1.2134733
335990,2,2,6,1,1,1.1655802
335990,2,3,1,1,1,1.156497
335990,2,3,2,1,1,1.1020404
335990,2,3,3,1,1,1.1413944
335990,2,3,4,1,1,1.1413944
335990,2,3,5,1,1,1.1355562
335990,2,3,6,1,1,1.1863344
335990,2,3,7,1,1,1.2109954
335990,2,4,1,1,1,1.1874877
335990,2,4,2,1,1,1.092894
335990,2,4,3,1,1,1.0307395
335990,2,4,4,1,1,1.0621873
335990,2,4,5,1,1,1.3423625
335990,2,4,6,1,1,1.023677
335990,2,5,1,1,1,1.023677
335990,2,5,2,1,1,1.0274696
335990,2,5,3,1,1,1.0496864
335990,2,5,4,1,1,1.0236031
335990,2,5,5,1,1,1.0649968
335990,2,5,6,1,1,1.0505524
335990,2,6,1,1,1,1.0545394
335990,2,6,2,1,1,1.1441604
335990,2,6,3,1,1,1.2273613
335990,2,6,4,1,1,1.2707286
335990,2,6,5,1,1,1.2969427
335990,2,6,6,1,1,1.3364892
335990,2,7,1,1,1,1.3831967
335990,2,7,2,1,1,1.4146839
335990,2,7,3,1,1,1.361528
335990,2,7,4,1,1,1.3168422
335990,2,7,5,1,1,1.4114243
335990,2,7,6,1,1,1.4809711
335990,2,8,1,1,1,1.5565712
335990,2,8,2,1,1,1.5773783
335990,2,8,3,1,1,1.489816
335990,2,8,4,1,1,1.5020577
335990,2,8,5,1,1,1.591658
335990,2,8,6,1,1,1.519977
335990,2,9,1,1,1,1.5491273
335990,2,9,2,1,1,1.5491273
335990,2,9,3,1,1,1.5001533
335990,2,9,4,1,1,1.5790803
335990,2,9,5,1,1,1.5861729
335990,2,9,6,1,1,1.5861729
335990,2,10,1,1,1,1.5936428
335990,2,10,2,1,1,1.5936428
335990,2,10,3,1,1,1.5218301
335990,2,10,4,1,1,1.5624521
335990,2,10,5,1,1,1.6152785
335990,2,10,6,1,1,1.5210352
335990,2,11,1,1,1,1.5316719
335990,2,11,2,1,1,1.569739
335990,2,11,3,1,1,1.6104622
335990,2,11,4,1,1,1.5489657
335990,2,11,5,1,1,1.4747963
335990,2,11,6,1,1,1.216002
335990,2,12,1,1,1,1.1846054
335990,2,12,2,1,1,1.1713401
335990,2,12,3,1,1,1.2285539
335990,2,12,4,1,1,1.2221667
335990,2,12,5,1,1,1.0939857
335990,2,12,6,1,1,1.2131197
335990,2,13,1,1,1,1.2811259
335990,2,13,2,1,1,1.3433708
335990,2,13,3,1,1,1.4657385
335990,2,13,4,1,1,1.2297076
335990,2,13,5,1,1,1.3373437
335990,2,13,6,1,1,1.4872376
335990,2,14,1,1,1,1.3794671
335990,2,14,2,1,1,1.5548252
335990,2,14,3,1,1,1.4925431
335990,2,14,4,1,1,1.5115379
335990,2,14,5,1,1,1.3836422
335990,2,14,6,1,1,1.4843309
335990,2,15,1,1,1,1.6663386
335990,2,15,2,1,1,1.8888338
335990,2,15,3,1,1,1.89441
335990,2,15,4,1,1,1.9012014
335990,2,15,5,1,1,1.9609667
335990,2,15,6,1,1,1.982891
335990,2,16,1,1,1,2.1835983
335990,2,16,2,1,1,2.147188
335990,2,16,3,1,1,2.3259532
335990,2,16,4,1,1,2.4301953
335990,2,16,5,1,1,2.5800567
335990,2,16,6,1,1,2.824991
335990,2,17,1,1,1,2.9258943
335990,2,17,2,1,1,2.9258943
335990,2,17,3,1,1,4.1533785
335990,2,17,4,1,1,4.182625
335990,2,17,5,1,1,4.202863
335990,2,17,6,1,1,4.1126
335990,2,17,7,1,1,4.852421
335990,2,18,1,1,1,4.852421
335990,2,18,2,1,1,5.002025
335990,2,18,3,1,1,4.6322956
335990,2,18,4,1,1,5.064223
335990,2,18,5,1,1,5.7245755
335990,2,18,6,0,1,6.4663324
335990,2,18,7,0,1,6.8016787
335990,2,19,1,0,1,6.8016787
335990,2,19,2,0,1,7.6105633
335990,2,19,3,0,1,8.1048765
335990,2,19,4,0,1,8.950026
335990,2,19,5,0,1,8.617262
335995,1,0,1,1,1,1.6507546
335995,1,0,2,1,1,1.6507546
335995,1,0,3,1,1,1.6756284
335995,1,0,4,1,1,1.7725377
335995,1,0,5,1,1,1.8912301
335995,1,0,6,1,1,1.902304
335995,1,1,1,1,1,1.9419494
335995,1,1,2,1,1,1.8812311
335995,1,1,3,1,1,1.853242
335995,1,1,4,1,1,1.8665367
335995,1,1,5,1,1,1.639214
335995,1,1,6,1,1,1.6733688
335995,1,1,7,1,1,1.6751565
335995,1,2,1,1,1,1.6630951
335995,1,2,2,1,1,1.7602607
335995,1,2,3,1,1,1.4899921
335995,1,2,4,1,1,1.5817037
335995,1,2,5,1,1,1.6205854
335995,1,2,6,1,1,1.6205854
335995,1,3,1,1,1,1.7212625
335995,1,3,2,1,1,1.7015214
335995,1,3,3,1,1,1.6109169
335995,1,3,4,1,1,1.6109169
335995,1,3,5,1,1,1.6240183
335995,1,3,6,1,1,1.7345766
335995,1,3,7,1,1,1.7345766
335995,1,4,1,1,1,1.7649897
335995,1,4,2,1,1,1.8011651
335995,1,4,3,1,1,1.831469
335995,1,4,4,1,1,1.831469
335995,1,4,5,1,1,1.8333341
335995,1,4,6,1,1,1.831469
335995,1,5,1,1,1,1.831469
335995,1,5,2,1,1,1.8212004
335995,1,5,3,1,1,1.831469
335995,1,5,4,1,1,1.831469
335995,1,5,5,1,1,1.8318051
335995,1,5,6,1,1,1.539716
335995,1,6,1,1,1,1.5284225
335995,1,6,2,1,1,1.5284225
335995,1,6,3,1,1,1.5449758
335995,1,6,4,1,1,1.5434217
335995,1,6,5,1,1,1.5121903
335995,1,6,6,1,1,1.320924
335995,1,6,7,1,1,1.3408769
335995,1,7,1,1,1,1.407044
335995,1,7,2,1,1,1.4738488
335995,1,7,3,1,1,1.4699761
335995,1,7,4,1,1,1.4964179
335995,1,7,5,1,1,1.5307614
335995,1,7,6,1,1,1.5895247
335995,1,8,1,1,1,1.5841073
335995,1,8,2,1,1,1.5278193
335995,1,8,3,1,1,1.5399126
335995,1,8,4,1,1,1.5747083
335995,1,8,5,1,1,1.648219
335995,1,8,6,1,1,1.6498207
335995,1,9,1,1,1,1.6192807
335995,1,9,2,1,1,1.6131665
335995,1,9,3,1,1,1.5548453
335995,1,9,4,1,1,1.5682676
335995,1,9,5,1,1,1.6144084
335995,1,9,6,1,1,1.6144084
335995,1,10,1,1,1,1.5852997
335995,1,10,2,1,1,1.5852997
335995,1,10,3,1,1,1.5062976
335995,1,10,4,1,1,1.4610529
335995,1,10,5,1,1,1.4529209
335995,1,10,6,1,1,1.4772124
335995,1,11,1,1,1,1.4488089
335995,1,11,2,1,1,1.5858867
335995,1,11,3,1,1,1.5858867
335995,1,11,4,1,1,1.644434
335995,1,11,5,1,1,1.5429039
335995,1,11,6,1,1,2.2968888
335995,1,12,1,1,1,2.4508317
335995,1,12,2,1,1,2.5462713
335995,1,12,3,1,1,2.3786712
335995,1,12,4,1,1,2.4564426
335995,1,12,5,1,1,2.5300565
335995,1,12,6,1,1,2.4580119
335995,1,13,1,1,1,2.5144656
335995,1,13,2,1,1,2.4970484
335995,1,13,3,1,1,2.602549
335995,1,13,4,1,1,2.3930519
335995,1,13,5,1,1,2.5226068
335995,1,13,6,1,1,2.473686
335995,1,13,7,1,1,2.6232967
335995,1,14,1,1,1,2.8237352
335995,1,14,2,1,1,2.8237352
335995,1,14,3,1,1,2.7616403
335995,1,14,4,1,1,2.8221304
335995,1,14,5,1,1,2.8651
335995,1,14,6,1,1,2.9330614
335995,1,15,1,1,1,3.1404004
335995,1,15,2,1,1,3.1542575
335995,1,15,3,1,1,3.1709445
335995,1,15,4,1,1,3.3195736
335995,1,15,5,1,1,3.6162262
335995,1,15,6,1,1,3.6769164
335995,1,16,1,1,1,3.7230296
335995,1,16,2,1,1,3.7164953
335995,1,16,3,1,1,3.7543905
335995,1,16,4,1,1,3.9622107
335995,1,16,5,1,1,4.2633877
335995,1,16,6,1,1,4.5822363
335995,1,16,7,1,1,4.642749
335995,1,17,1,1,1,4.642749
335995,1,17,2,1,1,4.642749
335995,1,17,3,1,1,4.7139955
335995,1,17,4,1,1,4.732666
335995,1,17,5,1,1,5.396086
335995,1,17,6,1,1,5.8500624
335995,1,18,1,1,1,6.305535
335995,1,18,2,1,1,6.1112847
335995,1,18,3,1,1,6.197632
335995,1,18,4,1,1,6.402417
335995,1,18,5,1,1,6.9193172
335995,1,18,6,1,1,7.850608
335995,1,19,1,1,1,8.552697
335995,1,19,2,1,1,8.634812
335995,1,19,3,1,1,8.634812
335995,1,19,4,1,1,10.389956
335995,1,19,5,1,1,12.481457
335995,1,19,6,1,1,30.046213
335995,2,0,1,1,1,1.884486
335995,2,0,2,1,1,1.9157608
335995,2,0,3,1,1,1.9570494
335995,2,0,4,1,1,1.9687617
335995,2,0,5,1,1,2.0366213
335995,2,0,6,1,1,1.3430678
335995,2,1,1,1,1,1.5425617
335995,2,1,2,1,1,1.4961084
335995,2,1,3,1,1,1.5878522
335995,2,1,4,1,1,1.6230987
335995,2,1,5,1,1,1.7693532
335995,2,1,6,1,1,1.6082963
335995,2,2,1,1,1,1.6082963
335995,2,2,2,1,1,1.6298945
335995,2,2,3,1,1,1.824611
335995,2,2,4,1,1,1.7033883
335995,2,2,5,1,1,1.8230621
335995,2,2,6,1,1,1.8230621
335995,2,3,1,1,1,1.7918226
335995,2,3,2,1,1,1.7793559
335995,2,3,3,1,1,1.8076197
335995,2,3,4,1,1,1.8254702
335995,2,3,5,1,1,1.855582
335995,2,3,6,1,1,2.1841412
335995,2,4,1,1,1,2.1606858
335995,2,4,2,1,1,2.2204547
335995,2,4,3,1,1,2.3324645
335995,2,4,4,1,1,2.3039865
335995,2,4,5,1,1,2.3324645
335995,2,4,6,1,1,2.429813
335995,2,5,1,1,1,2.429813
335995,2,5,2,1,1,2.4319532
335995,2,5,3,1,1,2.4812841
335995,2,5,4,1,1,2.4812841
335995,2,5,5,1,1,2.3963284
335995,2,5,6,1,1,2.3831973
335995,2,6,1,1,1,2.4005902
335995,2,6,2,1,1,2.4001188
335995,2,6,3,1,1,2.415338
335995,2,6,4,1,1,2.4143887
335995,2,6,5,1,1,2.3937533
335995,2,6,6,1,1,2.1050456
335995,2,7,1,1,1,2.1069214
335995,2,7,2,1,1,1.9882423
335995,2,7,3,1,1,1.9938419
335995,2,7,4,1,1,1.8681723
335995,2,7,5,1,1,1.8322515
335995,2,7,6,1,1,1.941893
335995,2,7,7,1,1,1.6085975
335995,2,7,8,1,1,1.5963098
335995,2,8,1,1,1,1.6221021
335995,2,8,2,1,1,1.5874562
335995,2,8,3,1,1,1.5801073
335995,2,8,4,1,1,1.6330503
335995,2,8,5,1,1,1.639121
335995,2,8,6,1,1,1.67617
335995,2,9,1,1,1,1.6213874
335995,2,9,2,1,1,1.6519927
335995,2,9,3,1,1,1.5291537
335995,2,9,4,1,1,1.6507242
335995,2,9,5,1,1,1.6107541
335995,2,9,6,1,1,1.5406425
335995,2,10,1,1,1,1.5126654
335995,2,10,2,1,1,1.5163217
335995,2,10,3,1,1,1.4673042
335995,2,10,4,1,1,1.5598963
335995,2,10,5,1,1,1.5567931
335995,2,10,6,1,1,1.6310983
335995,2,10,7,1,1,1.5117207
335995,2,11,1,1,1,1.6653578
335995,2,11,2,1,1,1.7073181
335995,2,11,3,1,1,1.6931039
335995,2,11,4,1,1,1.7216212
335995,2,11,5,1,1,1.7340099
335995,2,11,6,1,1,1.7335157
335995,2,11,7,1,1,1.7478567
335995,2,12,1,1,1,1.8696954
335995,2,12,2,1,1,1.8886852
335995,2,12,3,1,1,1.8496283
335995,2,12,4,1,1,1.926092
335995,2,12,5,1,1,2.0439422
335995,2,12,6,1,1,1.7006199
335995,2,13,1,1,1,1.7970729
335995,2,13,2,1,1,1.8228314
335995,2,13,3,1,1,1.8502645
335995,2,13,4,1,1,1.9037154
335995,2,13,5,1,1,1.9155287
335995,2,13,6,1,1,2.1830645
335995,2,13,7,1,1,2.21877
335995,2,14,1,1,1,2.1719978
335995,2,14,2,1,1,2.1719978
335995,2,14,3,1,1,2.2617586
335995,2,14,4,1,1,2.1820614
335995,2,14,5,1,1,2.1929595
335995,2,14,6,1,1,2.2714121
335995,2,15,1,1,1,2.4154491
335995,2,15,2,1,1,2.460488
335995,2,15,3,1,1,2.1412652
335995,2,15,4,1,1,2.1543446
335995,2,15,5,1,1,2.2344542
335995,2,15,6,1,1,2.2940679
335995,2,16,1,1,1,2.3389573
335995,2,16,2,1,1,2.4237974
335995,2,16,3,1,1,2.4818325
335995,2,16,4,1,1,4.792817
335995,2,16,5,1,1,5.6536303
335995,2,16,6,1,1,5.787134
335995,2,17,1,1,1,5.9645762
335995,2,17,2,1,1,6.297367
335995,2,17,3,1,1,6.359361
335995,2,17,4,1,1,6.0690618
335995,2,17,5,1,1,6.1389003
335995,2,17,6,1,1,6.459012
335995,2,17,7,1,1,7.586518
335995,2,18,1,0,1,7.8341875
335995,2,18,2,0,1,8.019976
335995,2,18,3,0,1,8.441133
335995,2,18,4,0,1,9.174559
335995,2,18,5,0,1,10.588199
335995,2,18,6,0,1,11.283729
335995,2,19,1,0,1,11.221011
335995,2,19,2,0,1,10.784168
