match_id,innings,over,ball_in_over,bowler,w15_actual,w15_predicted_prob
1136618,2,5,6,PP Chawla,0,0.25683455757920626
1136620,1,5,6,SN Thakur,1,0.9374099862633346
1136620,2,5,6,Sandeep Sharma,0,0.07064052766308443
1175358,1,5,6,HH Pandya,0,0.9438898077281126
1175358,2,5,6,I Sharma,0,0.27931167914975596
1175370,1,5,6,MM Sharma,0,0.0008479773346330254
1175370,2,5,6,HH Pandya,0,0.0007967937888566175
1175371,1,5,6,Mohammad Nabi,1,0.04798244348214561
1175371,2,5,6,K Rabada,1,0.9870462481516027
1178394,1,5,6,Mohammad Nabi,0,0.010502276211428118
1178394,2,5,6,RD Chahar,1,0.4042552571646379
1178401,1,5,6,AR Patel,0,0.00151103303197775
1178401,2,5,6,AD Russell,0,0.8022679680956332
1178402,1,5,6,JD Unadkat,0,0.03391448531773037
1178402,2,5,6,JJ Bumrah,1,0.6825212240931714
1178411,1,5,6,JD Unadkat,0,0.0020517142801933204
1178411,2,5,6,SL Malinga,0,0.33058032964054646
1178417,1,5,6,Mohammed Shami,0,0.9294646020761854
1178417,2,5,6,YS Chahal,0,0.7691279363421828
1178421,1,5,6,UT Yadav,0,0.2904037817508388
1178421,2,5,6,K Rabada,1,0.6522752581506619
1181768,1,5,6,DL Chahar,1,0.8015302104130637
1181768,2,5,6,SL Malinga,0,0.9383366119403876
1216496,1,5,6,DL Chahar,1,0.84438422661821
1216496,2,5,6,TK Curran,1,0.9898320692052793
1216497,1,5,6,A Nortje,0,0.13907637863650826
1216500,1,5,6,AJ Tye,0,0.7448511360983532
1216500,2,5,6,HV Patel,1,0.5658704051548706
1216512,1,5,6,T Natarajan,0,0.21376767825537035
1216512,2,5,6,Shivam Mavi,0,0.48710375248201887
1216515,1,5,6,CV Varun,0,0.5347118352645941
1216515,2,5,6,HV Patel,1,0.972656908617823
1216518,1,5,6,V Shankar,0,0.07334806266897097
1216518,2,5,6,Kartik Tyagi,0,0.8415891645066724
1216519,1,5,6,Washington Sundar,1,0.13132863521528967
