match_id,innings,over,ball_in_over,bowler,w2_actual_future_wicket,w2_predicted_wicket_prob
335983,1,0,1,B Lee,1,0.1583477236255359
335983,1,0,2,B Lee,1,0.15710133813221788
335983,1,0,3,B Lee,1,0.14172920762911242
335983,1,0,4,B Lee,1,0.13998496130099147
335983,1,0,5,B Lee,1,0.1444340712513324
335983,1,0,6,B Lee,1,0.13365280358037018
335983,1,1,1,S Sreesanth,0,0.4687377990990016
335983,1,1,2,S Sreesanth,0,0.4425524161183875
335983,1,1,3,S Sreesanth,0,0.36596420987113354
335983,1,1,4,S Sreesanth,0,0.35710716961863825
335983,1,1,5,S Sreesanth,0,0.3482291166197987
335983,1,1,6,S Sreesanth,0,0.3475721163630346
335983,1,1,7,S Sreesanth,0,0.3416370905039357
335983,1,2,1,B Lee,1,0.3155407739572023
335983,1,2,2,B Lee,1,0.3028921905362146
335983,1,2,3,B Lee,1,0.3010713284459025
335983,1,2,4,B Lee,1,0.28689415474930285
335983,1,2,5,B Lee,0,0.272690256378858
335983,1,2,6,B Lee,0,0.2580363082892867
335983,1,2,7,B Lee,0,0.25378650357419413
335983,1,3,1,S Sreesanth,0,0.30070013744430496
335983,1,3,2,S Sreesanth,0,0.2996573190151187
335983,1,3,3,S Sreesanth,0,0.2730038361119549
335983,1,3,4,S Sreesanth,0,0.25424715152439015
335983,1,3,5,S Sreesanth,0,0.2453133629232387
335983,1,3,6,S Sreesanth,0,0.2403546671385231
335983,1,4,1,B Lee,0,0.21643510481959938
335983,1,4,2,B Lee,0,0.1722877969051723
335983,1,4,3,B Lee,0,0.1409756950764513
335983,1,4,4,B Lee,0,0.11813172149352355
335983,1,4,5,B Lee,0,0.11055477510126709
335983,1,4,6,B Lee,0,0.11512548409841512
335983,1,5,1,JR Hopes,1,0.46891798697273407
335983,1,5,2,JR Hopes,1,0.4290965794816622
335983,1,5,3,JR Hopes,1,0.37606361399881805
335983,1,5,4,JR Hopes,1,0.3527155368177604
335983,1,5,5,JR Hopes,1,0.33312652892302597
335983,1,5,6,JR Hopes,1,0.31796292192247194
335983,1,6,1,IK Pathan,1,0.3862492663821514
335983,1,6,2,IK Pathan,1,0.39101261141569643
335983,1,6,3,IK Pathan,1,0.3647968189840854
335983,1,6,4,IK Pathan,1,0.3489721486841706
335983,1,6,5,IK Pathan,1,0.34544200708438494
335983,1,6,6,IK Pathan,1,0.3440053035995697
335983,1,7,1,JR Hopes,0,0.35029561909649215
335983,1,7,2,JR Hopes,0,0.35119318559824636
335983,1,7,3,JR Hopes,0,0.33955750381095706
335983,1,7,4,JR Hopes,0,0.3195805490320043
335983,1,7,5,JR Hopes,0,0.304693555036098
335983,1,7,6,JR Hopes,0,0.30774695546501524
335983,1,8,1,IK Pathan,1,0.3481889031231305
335983,1,8,2,IK Pathan,1,0.35326135817008647
335983,1,8,3,IK Pathan,1,0.3410728055550713
335983,1,8,4,IK Pathan,1,0.31113021010715225
335983,1,8,5,IK Pathan,1,0.2966908090501151
335983,1,8,6,IK Pathan,1,0.30493682916704035
335983,1,9,1,K Goel,0,0.3408482561553769
335983,1,9,2,K Goel,0,0.3355752444246643
335983,1,9,3,K Goel,0,0.3162043969963605
335983,1,9,4,K Goel,0,0.3385766279019686
335983,1,9,5,K Goel,0,0.34199948490053206
335983,1,9,6,K Goel,0,0.3370706145327492
335983,1,10,1,PP Chawla,0,0.3043666500894412
335983,1,10,2,PP Chawla,0,0.27782450300562284
335983,1,10,3,PP Chawla,0,0.22599042636770852
335983,1,10,4,PP Chawla,0,0.2727314787962172
335983,1,10,5,PP Chawla,0,0.23296387894006187
335983,1,11,1,K Goel,0,0.30694617351161224
335983,1,11,2,K Goel,0,0.31401394372271085
335983,1,11,3,K Goel,0,0.29883129978677503
335983,1,11,4,K Goel,0,0.26522301315275976
335983,1,11,5,K Goel,0,0.26196492279922245
335983,1,12,1,WA Mota,1,0.24090513595838717
335983,1,12,2,WA Mota,0,0.27109061285344027
335983,1,12,3,WA Mota,0,0.2553077125046933
335983,1,12,4,WA Mota,0,0.24327915306035724
335983,1,12,5,WA Mota,0,0.24606950422554472
335983,1,12,6,WA Mota,0,0.2396995256108584
335983,1,12,7,WA Mota,0,0.23877791770821818
335983,1,12,8,WA Mota,0,0.28059398436267086
335983,1,13,1,JR Hopes,0,0.29479184212888654
335983,1,13,2,JR Hopes,0,0.2790421463629959
335983,1,13,3,JR Hopes,0,0.24989404520275602
335983,1,13,4,JR Hopes,0,0.22601509092328334
335983,1,13,5,JR Hopes,0,0.20225861192182493
335983,1,13,6,JR Hopes,0,0.20884165361100027
335983,1,14,1,WA Mota,0,0.2441806274274001
335983,1,14,2,WA Mota,0,0.24546944542530688
335983,1,14,3,WA Mota,0,0.23708091225701292
335983,1,14,4,WA Mota,0,0.23779992457375201
335983,1,14,5,WA Mota,0,0.2376748470478634
335983,1,15,1,IK Pathan,1,0.2924452407122419
335983,1,15,2,IK Pathan,1,0.28761071102918295
335983,1,15,3,IK Pathan,0,0.2111252704929124
335983,1,15,4,IK Pathan,0,0.19499535705915083
335983,1,15,5,IK Pathan,0,0.18286114208070642
335983,1,15,6,IK Pathan,0,0.19033953272531248
335983,1,16,1,S Sreesanth,0,0.3163514852350537
335983,1,16,2,S Sreesanth,0,0.30321370186567626
335983,1,16,3,S Sreesanth,0,0.26337132255378887
335983,1,16,4,S Sreesanth,0,0.2557908834264688
335983,1,16,5,S Sreesanth,0,0.23890665374700826
335983,1,17,1,IK Pathan,0,0.1603569779384358
335983,1,17,2,IK Pathan,0,0.11838476472234336
335983,1,17,3,IK Pathan,0,0.08972553608885703
335983,1,17,4,IK Pathan,0,0.0617234098827931
335983,1,17,5,IK Pathan,0,0.03660837539445683
335983,1,18,1,B Lee,0,0.2368786133524303
335983,1,18,2,B Lee,0,0.19086829523839474
335983,1,18,3,B Lee,0,0.1392403249832493
335983,1,18,4,B Lee,0,0.09848280376961864
335983,1,18,5,B Lee,0,0.06147737152270424
335983,1,19,1,JR Hopes,0,0.36223662262032796
335983,1,19,2,JR Hopes,0,0.31283505082655955
335983,1,19,3,JR Hopes,0,0.25593542846310036
335983,1,19,4,JR Hopes,0,0.1901253567737744
335983,1,19,5,JR Hopes,0,0.1286938642369445
335983,2,0,1,JDP Oram,0,0.5977114706416091
335983,2,0,2,JDP Oram,0,0.5792273030668418
335983,2,0,3,JDP Oram,0,0.5831543100584019
335983,2,0,4,JDP Oram,0,0.568247222656471
335983,2,0,5,JDP Oram,0,0.5653722632034336
335983,2,0,6,JDP Oram,0,0.5249817527672672
335983,2,1,1,MS Gony,1,0.6343911897684914
335983,2,1,2,MS Gony,1,0.6258566237157019
335983,2,1,3,MS Gony,1,0.6120490775528489
335983,2,1,4,MS Gony,1,0.6088127175142696
335983,2,1,5,MS Gony,1,0.6084036182724605
335983,2,1,6,MS Gony,1,0.5822518813260431
335983,2,2,1,JDP Oram,0,0.5500374866474734
335983,2,2,2,JDP Oram,0,0.5347354577756439
335983,2,2,3,JDP Oram,0,0.5284341026352929
335983,2,2,4,JDP Oram,0,0.4958976191814099
335983,2,2,5,JDP Oram,0,0.49127814218833066
335983,2,2,6,JDP Oram,0,0.5044739802926569
335983,2,3,1,MS Gony,1,0.562896821900118
335983,2,3,2,MS Gony,1,0.5547052796134453
335983,2,3,3,MS Gony,1,0.5374268753835034
335983,2,3,4,MS Gony,1,0.5071646148273796
335983,2,3,5,MS Gony,1,0.4882565209979047
335983,2,3,6,MS Gony,1,0.4992857856172273
335983,2,4,1,JDP Oram,0,0.49279147774302917
335983,2,4,2,JDP Oram,0,0.46450042163448835
335983,2,4,3,JDP Oram,0,0.4077211840128496
335983,2,4,4,JDP Oram,0,0.3654253289329766
335983,2,4,5,JDP Oram,0,0.34752444363248736
335983,2,4,6,JDP Oram,0,0.35887960072080877
335983,2,5,1,MS Gony,1,0.48582463280640453
335983,2,5,2,MS Gony,1,0.4696341641108549
335983,2,5,3,MS Gony,1,0.41350514852368114
335983,2,5,4,MS Gony,1,0.41073810791140264
335983,2,5,5,MS Gony,1,0.36729753188226905
335983,2,5,6,MS Gony,0,0.3608428907528764
335983,2,5,7,MS Gony,0,0.3610060526576709
335983,2,5,8,MS Gony,0,0.37333847525684166
335983,2,6,1,M Muralitharan,1,0.5901012334082438
335983,2,6,2,M Muralitharan,1,0.5838607382745841
335983,2,6,3,M Muralitharan,1,0.5612129556051113
335983,2,6,4,M Muralitharan,1,0.5610891139342996
335983,2,6,5,M Muralitharan,1,0.5736638252958368
335983,2,6,6,M Muralitharan,1,0.5677290013221954
335983,2,7,1,P Amarnath,1,0.5246275588926589
335983,2,7,2,P Amarnath,1,0.49645993719123144
335983,2,7,3,P Amarnath,1,0.4631155469533136
335983,2,7,4,P Amarnath,1,0.46283354266228777
335983,2,7,5,P Amarnath,1,0.4192193254704401
335983,2,7,6,P Amarnath,1,0.47992999305097667
335983,2,8,1,Joginder Sharma,1,0.5035874224890498
335983,2,8,2,Joginder Sharma,1,0.4772121675664115
335983,2,8,3,Joginder Sharma,1,0.4440205846169553
335983,2,8,4,Joginder Sharma,1,0.4437405975704513
335983,2,8,5,Joginder Sharma,1,0.4467781282459337
335983,2,8,6,Joginder Sharma,1,0.4349578390816976
335983,2,8,7,Joginder Sharma,1,0.4969602738629026
335983,2,9,1,M Muralitharan,1,0.5574888422113152
335983,2,9,2,M Muralitharan,1,0.5320808475371067
335983,2,9,3,M Muralitharan,1,0.5196354249488447
335983,2,9,4,M Muralitharan,1,0.49555583954315763
335983,2,9,5,M Muralitharan,1,0.4912543086958973
335983,2,9,6,M Muralitharan,1,0.4993842436184806
335983,2,10,1,P Amarnath,1,0.4823854490616569
335983,2,10,2,P Amarnath,0,0.49294627598189894
335983,2,10,3,P Amarnath,0,0.4770733142404921
335983,2,10,4,P Amarnath,0,0.4470853673790014
335983,2,10,5,P Amarnath,0,0.4420960513582751
335983,2,10,6,P Amarnath,0,0.444822000237363
335983,2,11,1,Joginder Sharma,1,0.4736514776104739
335983,2,11,2,Joginder Sharma,1,0.42060858777298504
335983,2,11,3,Joginder Sharma,1,0.3958042521022106
335983,2,11,4,Joginder Sharma,1,0.41586173426038
335983,2,11,5,Joginder Sharma,1,0.4674596320768826
335983,2,11,6,Joginder Sharma,1,0.48336535864954433
335983,2,12,1,P Amarnath,0,0.45845406105632663
335983,2,12,2,P Amarnath,0,0.4359268165433903
335983,2,12,3,P Amarnath,0,0.39515118217479483
335983,2,12,4,P Amarnath,0,0.3988667363785232
335983,2,12,5,P Amarnath,0,0.3782133403466315
335983,2,12,6,P Amarnath,0,0.3880131145828905
335983,2,13,1,M Muralitharan,1,0.4876693163844465
335983,2,13,2,M Muralitharan,1,0.4704022271618478
335983,2,13,3,M Muralitharan,1,0.4291363559138138
335983,2,13,4,M Muralitharan,1,0.4286019215289825
335983,2,13,5,M Muralitharan,1,0.37765729111949187
335983,2,13,6,M Muralitharan,1,0.37904185695195775
335983,2,13,7,M Muralitharan,1,0.3985772543486374
335983,2,14,1,Joginder Sharma,1,0.4751963034407438
335983,2,14,2,Joginder Sharma,0,0.47734202940107096
335983,2,14,3,Joginder Sharma,0,0.4349721610421792
335983,2,14,4,Joginder Sharma,0,0.40668984811341186
335983,2,14,5,Joginder Sharma,0,0.38702394706947396
335983,2,14,6,Joginder Sharma,0,0.396573589808797
335983,2,15,1,P Amarnath,0,0.2705436536680078
335983,2,15,2,P Amarnath,0,0.22045131748265837
335983,2,15,3,P Amarnath,0,0.16836611226843856
335983,2,15,4,P Amarnath,0,0.11331968608995462
335983,2,15,5,P Amarnath,0,0.06164512546883707
335983,2,16,1,MS Gony,0,0.3159228009963844
335983,2,16,2,MS Gony,0,0.26068361840595716
335983,2,16,3,MS Gony,0,0.20550882123639083
335983,2,16,4,MS Gony,0,0.14506752003270573
335983,2,16,5,MS Gony,0,0.08236180162069259
335983,2,17,1,M Muralitharan,1,0.29614417321164194
335983,2,17,2,M Muralitharan,1,0.24378921333848252
335983,2,17,3,M Muralitharan,1,0.1920423682568388
335983,2,17,4,M Muralitharan,0,0.15004623608938386
335983,2,17,5,M Muralitharan,0,0.08495283194445032
335983,2,18,1,JDP Oram,0,0.3051444656076637
335983,2,18,2,JDP Oram,0,0.2517055120371943
335983,2,18,3,JDP Oram,0,0.19899027260577182
335983,2,18,4,JDP Oram,0,0.1407855276691068
335983,2,18,5,JDP Oram,0,0.08328444046539707
335983,2,19,1,Joginder Sharma,0,0.418190162481713
335983,2,19,2,Joginder Sharma,0,0.3611937063982058
335983,2,19,3,Joginder Sharma,0,0.3228756381423896
335983,2,19,4,Joginder Sharma,0,0.2340507386830889
335983,2,19,5,Joginder Sharma,0,0.14469086196407957
335990,1,0,1,MM Patel,0,0.6626853234964011
335990,1,0,2,MM Patel,0,0.6418696741032733
335990,1,0,3,MM Patel,0,0.6409254419174822
335990,1,0,4,MM Patel,0,0.6380671659927688
335990,1,0,5,MM Patel,0,0.6156062923556606
335990,1,0,6,MM Patel,0,0.5843955983419712
335990,1,1,1,SR Watson,1,0.6938690875293256
335990,1,1,2,SR Watson,1,0.689403124673848
335990,1,1,3,SR Watson,1,0.6565161204597159
335990,1,1,4,SR Watson,1,0.661041433411052
335990,1,1,5,SR Watson,1,0.6668552912310924
335990,1,1,6,SR Watson,1,0.630958569914226
335990,1,2,1,YK Pathan,1,0.702030505108271
335990,1,2,2,YK Pathan,1,0.7050069087077666
335990,1,2,3,YK Pathan,1,0.6983149361880987
335990,1,2,4,YK Pathan,1,0.6739133252614664
335990,1,2,5,YK Pathan,1,0.6378248691411015
335990,1,2,6,YK Pathan,0,0.6711129108679347
335990,1,3,1,SR Watson,1,0.6083160072881768
335990,1,3,2,SR Watson,1,0.6058909174579094
335990,1,3,3,SR Watson,1,0.5986547979278873
335990,1,3,4,SR Watson,1,0.5775453982372664
335990,1,3,5,SR Watson,1,0.5797653112244971
335990,1,3,6,SR Watson,1,0.5817138009495436
335990,1,4,1,MM Patel,0,0.6233590000467779
335990,1,4,2,MM Patel,0,0.6005852317213557
335990,1,4,3,MM Patel,0,0.5766170145438936
335990,1,4,4,MM Patel,0,0.5619173498229277
335990,1,4,5,MM Patel,0,0.5541965563653064
335990,1,4,6,MM Patel,0,0.5523941554375055
335990,1,5,1,SR Watson,1,0.5520373359950642
335990,1,5,2,SR Watson,1,0.5137684374604812
335990,1,5,3,SR Watson,1,0.45611511787526154
335990,1,5,4,SR Watson,1,0.4180581629961826
335990,1,5,5,SR Watson,1,0.4141754186474174
335990,1,5,6,SR Watson,1,0.3955788201835749
335990,1,5,7,SR Watson,1,0.40089339471056007
335990,1,6,1,Pankaj Singh,0,0.7505191108175988
335990,1,6,2,Pankaj Singh,0,0.7327059695352903
335990,1,6,3,Pankaj Singh,0,0.7366261250959057
335990,1,6,4,Pankaj Singh,0,0.725375912252629
335990,1,6,5,Pankaj Singh,0,0.7293448871300762
335990,1,6,6,Pankaj Singh,0,0.7195635419911479
335990,1,7,1,SK Trivedi,0,0.6380227607050806
335990,1,7,2,SK Trivedi,0,0.6241504202424741
335990,1,7,3,SK Trivedi,0,0.5954466147033596
335990,1,7,4,SK Trivedi,0,0.643980446758189
335990,1,7,5,SK Trivedi,0,0.6347286685979081
335990,1,7,6,SK Trivedi,0,0.6630229338561554
335990,1,8,1,SK Warne,1,0.701770225110804
335990,1,8,2,SK Warne,1,0.6999296277732154
335990,1,8,3,SK Warne,1,0.7032589886763404
335990,1,8,4,SK Warne,1,0.7004451681091082
335990,1,8,5,SK Warne,1,0.6982419743758106
335990,1,8,6,SK Warne,1,0.6995966164350097
335990,1,9,1,SK Trivedi,0,0.6457394148471767
335990,1,9,2,SK Trivedi,0,0.6398811427828294
335990,1,9,3,SK Trivedi,0,0.6456278597757119
335990,1,9,4,SK Trivedi,0,0.6231684047645597
335990,1,9,5,SK Trivedi,0,0.6351908180355503
335990,1,9,6,SK Trivedi,0,0.6449724439880783
335990,1,10,1,SK Warne,1,0.6724098419406662
335990,1,10,2,SK Warne,1,0.6639116020806581
335990,1,10,3,SK Warne,1,0.667097319837356
335990,1,10,4,SK Warne,1,0.6466181279316516
335990,1,10,5,SK Warne,1,0.6361674292605682
335990,1,10,6,SK Warne,1,0.6287352404642241
335990,1,10,7,SK Warne,1,0.6274553077458516
335990,1,11,1,D Salunkhe,0,0.6607954266307373
335990,1,11,2,D Salunkhe,0,0.6395196989244283
335990,1,11,3,D Salunkhe,0,0.6359944298048368
335990,1,11,4,D Salunkhe,0,0.6295860051945349
335990,1,11,5,D Salunkhe,0,0.6315652419541379
335990,1,12,1,YK Pathan,0,0.6857880726383543
335990,1,12,2,YK Pathan,0,0.676071837381441
335990,1,12,3,YK Pathan,0,0.6622426986452266
335990,1,12,4,YK Pathan,0,0.6634934937473201
335990,1,12,5,YK Pathan,0,0.661222600112202
335990,1,13,1,Pankaj Singh,0,0.6762127706302097
335990,1,13,2,Pankaj Singh,0,0.6703432261716057
335990,1,13,3,Pankaj Singh,0,0.63643046583824
335990,1,13,4,Pankaj Singh,0,0.6419169310758713
335990,1,13,5,Pankaj Singh,0,0.6400064361282067
335990,1,14,1,SK Trivedi,0,0.6266083322770345
335990,1,14,2,SK Trivedi,0,0.6258148925616117
335990,1,14,3,SK Trivedi,0,0.6020686691593184
335990,1,14,4,SK Trivedi,0,0.5567555899473544
335990,1,14,5,SK Trivedi,0,0.5118054986940612
335990,1,14,6,SK Trivedi,0,0.488311432878413
335990,1,15,1,SK Warne,1,0.6300342701151654
335990,1,15,2,SK Warne,1,0.5953915710048767
335990,1,15,3,SK Warne,1,0.5458607489525837
335990,1,15,4,SK Warne,1,0.5214678047348452
335990,1,15,5,SK Warne,1,0.49759157691385614
335990,1,15,6,SK Warne,1,0.5079215263794318
335990,1,16,1,MM Patel,0,0.7112285474446766
335990,1,16,2,MM Patel,0,0.6860646254334818
335990,1,16,3,MM Patel,0,0.5925322682618334
335990,1,16,4,MM Patel,0,0.6023032410514579
335990,1,16,5,MM Patel,0,0.6223232144860288
335990,1,16,6,MM Patel,0,0.6397967360574829
335990,1,17,1,SK Warne,1,0.46251399509609004
335990,1,17,2,SK Warne,1,0.3793664215598868
335990,1,17,3,SK Warne,1,0.30018904038043126
335990,1,17,4,SK Warne,1,0.20864348543774508
335990,1,17,5,SK Warne,1,0.1218027370746432
335990,1,18,1,MM Patel,0,0.5687890745624967
335990,1,18,2,MM Patel,0,0.503386664792878
335990,1,18,3,MM Patel,0,0.42180118745851597
335990,1,18,4,MM Patel,0,0.3953692749114216
335990,1,18,5,MM Patel,0,0.39235525418414624
335990,1,18,6,MM Patel,0,0.31172344232434734
335990,1,18,7,MM Patel,0,0.2018112128449977
335990,1,19,1,SR Watson,1,0.7207848357583273
335990,1,19,2,SR Watson,1,0.7242222373093204
335990,1,19,3,SR Watson,1,0.6661755496620071
335990,1,19,4,SR Watson,1,0.5920664108846271
335990,1,19,5,SR Watson,1,0.49026146766506623
335990,1,19,6,SR Watson,1,0.35950360983329865
335990,2,0,1,WPUJC Vaas,1,0.21287469537449005
335990,2,0,2,WPUJC Vaas,1,0.21130687142826043
335990,2,0,3,WPUJC Vaas,1,0.19912078521740353
335990,2,0,4,WPUJC Vaas,1,0.18809021663004094
335990,2,0,5,WPUJC Vaas,1,0.18745708178077478
335990,2,0,6,WPUJC Vaas,1,0.18082269394705913
335990,2,1,1,RP Singh,1,0.543162568641287
335990,2,1,2,RP Singh,1,0.5285259248583399
335990,2,1,3,RP Singh,1,0.5852728434807201
335990,2,1,4,RP Singh,1,0.5554288270537668
335990,2,1,5,RP Singh,1,0.5540161196831233
335990,2,1,6,RP Singh,1,0.546755379053344
335990,2,2,1,WPUJC Vaas,0,0.5312899756881727
335990,2,2,2,WPUJC Vaas,0,0.5319186476738016
335990,2,2,3,WPUJC Vaas,0,0.5220374957690537
335990,2,2,4,WPUJC Vaas,0,0.495803584536612
335990,2,2,5,WPUJC Vaas,0,0.4898708236217267
335990,2,2,6,WPUJC Vaas,0,0.4447156544483931
335990,2,3,1,RP Singh,1,0.47717994123196106
335990,2,3,2,RP Singh,1,0.43497051728442165
335990,2,3,3,RP Singh,1,0.4036984199452071
335990,2,3,4,RP Singh,1,0.40732274536516627
335990,2,3,5,RP Singh,1,0.38340052728863827
335990,2,3,6,RP Singh,1,0.3724910175025443
335990,2,3,7,RP Singh,1,0.36114435113042076
335990,2,4,1,WPUJC Vaas,0,0.3926614959021027
335990,2,4,2,WPUJC Vaas,0,0.34500103038488805
335990,2,4,3,WPUJC Vaas,0,0.29350927136830834
335990,2,4,4,WPUJC Vaas,0,0.2515120620056371
335990,2,4,5,WPUJC Vaas,0,0.2355390680796454
335990,2,4,6,WPUJC Vaas,0,0.25048444292842786
335990,2,5,1,PP Ojha,0,0.5021250031149945
335990,2,5,2,PP Ojha,0,0.47000664520433544
335990,2,5,3,PP Ojha,0,0.4262412793538705
335990,2,5,4,PP Ojha,0,0.35108651781426375
335990,2,5,5,PP Ojha,0,0.3690417713391567
335990,2,5,6,PP Ojha,0,0.3754910660941002
335990,2,6,1,D Kalyankrishna,1,0.42533365823011526
335990,2,6,2,D Kalyankrishna,1,0.4193230365033663
335990,2,6,3,D Kalyankrishna,1,0.42070257315454307
335990,2,6,4,D Kalyankrishna,1,0.35397176539543107
335990,2,6,5,D Kalyankrishna,1,0.3498826668410574
335990,2,6,6,D Kalyankrishna,1,0.35645822667906407
335990,2,7,1,RP Singh,1,0.27664047960719806
335990,2,7,2,RP Singh,1,0.255029014837905
335990,2,7,3,RP Singh,1,0.21506675450528798
335990,2,7,4,RP Singh,1,0.20237524409944285
335990,2,7,5,RP Singh,1,0.17851896282578567
335990,2,7,6,RP Singh,1,0.19538646807268423
335990,2,8,1,Shahid Afridi,1,0.40814337529567357
335990,2,8,2,Shahid Afridi,1,0.4134490275408701
335990,2,8,3,Shahid Afridi,1,0.406845115519997
335990,2,8,4,Shahid Afridi,1,0.3565009699371536
335990,2,8,5,Shahid Afridi,1,0.263082054683772
335990,2,8,6,Shahid Afridi,1,0.3271989585836898
335990,2,9,1,D Kalyankrishna,1,0.35436153762699224
335990,2,9,2,D Kalyankrishna,1,0.33483825731460076
335990,2,9,3,D Kalyankrishna,0,0.36310074653688085
335990,2,9,4,D Kalyankrishna,0,0.34359465181986076
335990,2,9,5,D Kalyankrishna,0,0.34045847959962483
335990,2,9,6,D Kalyankrishna,0,0.3336216285962168
335990,2,10,1,PP Ojha,0,0.29400041657240433
335990,2,10,2,PP Ojha,0,0.3128693225286968
335990,2,10,3,PP Ojha,0,0.31464461232609686
335990,2,10,4,PP Ojha,0,0.2820857300748341
335990,2,10,5,PP Ojha,0,0.28228739450278756
335990,2,11,1,Shahid Afridi,1,0.31573284023567116
335990,2,11,2,Shahid Afridi,1,0.3129450318232053
335990,2,11,3,Shahid Afridi,1,0.29988052629925516
335990,2,11,4,Shahid Afridi,1,0.2757963887670989
335990,2,11,5,Shahid Afridi,1,0.27367434963418324
335990,2,11,6,Shahid Afridi,1,0.31853674765270656
335990,2,12,1,A Symonds,0,0.270252519248216
335990,2,12,2,A Symonds,0,0.2654212285138614
335990,2,12,3,A Symonds,0,0.23566125863096626
335990,2,12,4,A Symonds,0,0.1884882594512172
335990,2,12,5,A Symonds,0,0.21950083628620323
335990,2,12,6,A Symonds,0,0.27473896910477336
335990,2,13,1,Shahid Afridi,1,0.3188524897014291
335990,2,13,2,Shahid Afridi,1,0.3011375238380804
335990,2,13,3,Shahid Afridi,1,0.2716871158779412
335990,2,13,4,Shahid Afridi,1,0.2572790160523264
335990,2,13,5,Shahid Afridi,1,0.24213433977347018
335990,2,13,6,Shahid Afridi,1,0.24767558195763936
335990,2,14,1,A Symonds,0,0.23070860031475143
335990,2,14,2,A Symonds,0,0.23308045785462184
335990,2,14,3,A Symonds,0,0.2246484885819499
335990,2,14,4,A Symonds,0,0.22672123885109452
335990,2,14,5,A Symonds,0,0.2109411891337299
335990,2,14,6,A Symonds,0,0.2515346528593707
335990,2,15,1,D Kalyankrishna,0,0.4642963861530585
335990,2,15,2,D Kalyankrishna,0,0.45066274263029654
335990,2,15,3,D Kalyankrishna,0,0.406426725349409
335990,2,15,4,D Kalyankrishna,0,0.38484963632926417
335990,2,15,5,D Kalyankrishna,0,0.36436906654267454
335990,2,16,1,WPUJC Vaas,0,0.3173003585345986
335990,2,16,2,WPUJC Vaas,0,0.2616461439300258
335990,2,16,3,WPUJC Vaas,0,0.21218842414760633
335990,2,16,4,WPUJC Vaas,0,0.14784649507056444
335990,2,16,5,WPUJC Vaas,0,0.08171668190563862
335990,2,17,1,Shahid Afridi,1,0.26479285793799834
335990,2,17,2,Shahid Afridi,1,0.26338963140492694
335990,2,17,3,Shahid Afridi,0,0.18498003334384902
335990,2,17,4,Shahid Afridi,0,0.14186436543620357
335990,2,17,5,Shahid Afridi,0,0.09395817275215283
335990,2,17,6,Shahid Afridi,0,0.04866183982540937
335990,2,18,1,RP Singh,1,0.26231170109317364
335990,2,18,2,RP Singh,1,0.25971646249331753
335990,2,18,3,RP Singh,1,0.26977868747009837
335990,2,18,4,RP Singh,1,0.2192401708159912
335990,2,18,5,RP Singh,0,0.11890083489318683
335990,2,18,6,RP Singh,0,0.06566843577658357
335990,2,19,1,A Symonds,0,0.30287888547714575
335990,2,19,2,A Symonds,0,0.3047141922909595
335990,2,19,3,A Symonds,0,0.28432719383691
335990,2,19,4,A Symonds,0,0.225531300100783
335995,1,0,1,B Lee,1,0.902222534895745
335995,1,0,2,B Lee,1,0.896412560773691
335995,1,0,3,B Lee,1,0.8907441329042679
335995,1,0,4,B Lee,1,0.886617201379356
335995,1,0,5,B Lee,1,0.8855542272553931
335995,1,0,6,B Lee,1,0.8819601527113698
335995,1,1,1,IK Pathan,1,0.7407141707278058
335995,1,1,2,IK Pathan,1,0.7459835498655835
335995,1,1,3,IK Pathan,1,0.7342874733735772
335995,1,1,4,IK Pathan,1,0.7302041597020209
335995,1,1,5,IK Pathan,1,0.689041079215575
335995,1,1,6,IK Pathan,1,0.6848631363099832
335995,1,1,7,IK Pathan,1,0.6704450380666309
335995,1,2,1,B Lee,1,0.6853614864035259
335995,1,2,2,B Lee,1,0.6680354202810631
335995,1,2,3,B Lee,0,0.612480086067003
335995,1,2,4,B Lee,0,0.604885175297704
335995,1,2,5,B Lee,0,0.6031194865024272
335995,1,2,6,B Lee,0,0.6013058311482027
335995,1,3,1,IK Pathan,1,0.6498872037482305
335995,1,3,2,IK Pathan,1,0.6469360004622914
335995,1,3,3,IK Pathan,1,0.6264042237735867
335995,1,3,4,IK Pathan,1,0.6061312261107685
335995,1,3,5,IK Pathan,1,0.6039704427484678
335995,1,3,6,IK Pathan,1,0.6151954141393092
335995,1,3,7,IK Pathan,1,0.6026880227286474
335995,1,4,1,S Sreesanth,0,0.7171980060163953
335995,1,4,2,S Sreesanth,0,0.7062723516754886
335995,1,4,3,S Sreesanth,0,0.7244050556269565
335995,1,4,4,S Sreesanth,0,0.7105036521977279
335995,1,4,5,S Sreesanth,0,0.6678093735872879
335995,1,4,6,S Sreesanth,0,0.6868109468485364
335995,1,5,1,VRV Singh,1,0.7420305948835936
335995,1,5,2,VRV Singh,1,0.7402305844342699
335995,1,5,3,VRV Singh,1,0.7514216577963255
335995,1,5,4,VRV Singh,1,0.7370174749360722
335995,1,5,5,VRV Singh,1,0.7290427093219041
335995,1,5,6,VRV Singh,1,0.6753848160735018
335995,1,6,1,PP Chawla,0,0.6123012776580016
335995,1,6,2,PP Chawla,0,0.5961984525664501
335995,1,6,3,PP Chawla,0,0.5929298198509859
335995,1,6,4,PP Chawla,0,0.580275779436694
335995,1,6,5,PP Chawla,0,0.577996521771102
335995,1,6,6,PP Chawla,0,0.5719602542207387
