match_id,innings,over,ball_in_over,bowler,w9_actual,w9_predicted_prob
335983,1,15,1,IK Pathan,1,0.5875630946490232
335983,1,15,2,IK Pathan,0,0.5359095881170708
335983,1,15,3,IK Pathan,0,0.6248062685094412
335983,1,15,4,IK Pathan,0,0.5844360366532995
335983,1,15,5,IK Pathan,0,0.5828383739012476
335983,1,15,6,IK Pathan,0,0.5840203040137103
335983,1,16,1,S Sreesanth,0,0.3689845959523112
335983,1,16,2,S Sreesanth,0,0.3104088355399265
335983,1,16,3,S Sreesanth,0,0.45985351906362715
335983,1,16,4,S Sreesanth,1,0.4622049414146827
335983,1,16,5,S Sreesanth,1,0.4622049414146827
335983,1,17,1,IK Pathan,0,0.38987758305815484
335983,1,17,2,IK Pathan,0,0.48230321968409945
335983,1,17,3,IK Pathan,0,0.479541942395884
335983,1,17,4,IK Pathan,0,0.572161018232797
335983,1,17,5,IK Pathan,0,0.6122896246793399
335983,1,18,1,B Lee,0,0.26046558673788595
335983,1,18,2,B Lee,0,0.3393585767076867
335983,1,18,3,B Lee,0,0.3905051762110654
335983,1,18,4,B Lee,0,0.5188299558133515
335983,1,18,5,B Lee,0,0.6501564488998726
335983,1,19,1,JR Hopes,0,0.40495862233039365
335983,1,19,2,JR Hopes,0,0.5130404542776394
335983,1,19,3,JR Hopes,0,0.4647740727349833
335983,1,19,4,JR Hopes,0,0.44372193452526154
335983,1,19,5,JR Hopes,1,0.5698163414726648
335983,2,15,1,P Amarnath,1,0.5455101550981774
335983,2,15,2,P Amarnath,0,0.549542193932835
335983,2,15,3,P Amarnath,1,0.6094071815896042
335983,2,15,4,P Amarnath,1,0.6541327173599936
335983,2,15,5,P Amarnath,0,0.7335567596025856
335983,2,16,1,MS Gony,0,0.5079231009529969
335983,2,16,2,MS Gony,0,0.494283482322182
335983,2,16,3,MS Gony,0,0.5484832381241943
335983,2,16,4,MS Gony,1,0.6279325770384903
335983,2,16,5,MS Gony,0,0.7163862406787087
335983,2,17,1,M Muralitharan,1,0.33824984176411665
335983,2,17,2,M Muralitharan,1,0.3122578797004346
335983,2,17,3,M Muralitharan,1,0.37649369918692416
335983,2,17,4,M Muralitharan,1,0.5930419209581557
335983,2,17,5,M Muralitharan,1,0.7203519932007671
335983,2,18,1,JDP Oram,1,0.3936365776579992
335983,2,18,2,JDP Oram,1,0.3947777029123893
335983,2,18,3,JDP Oram,1,0.39527953966088103
335983,2,18,4,JDP Oram,1,0.4912847542588931
335983,2,18,5,JDP Oram,1,0.6049204659679156
335983,2,19,1,Joginder Sharma,1,0.6114648571797682
335983,2,19,2,Joginder Sharma,1,0.6205092151963698
335983,2,19,3,Joginder Sharma,0,0.5503359502652638
335983,2,19,4,Joginder Sharma,1,0.5969748181440883
335983,2,19,5,Joginder Sharma,1,0.7283006760299481
335990,1,15,1,SK Warne,0,0.5391767625162284
335990,1,15,2,SK Warne,0,0.7094828877387396
335990,1,15,3,SK Warne,0,0.6773726038328958
335990,1,15,4,SK Warne,0,0.7652279561506974
335990,1,15,5,SK Warne,0,0.7550430275816827
335990,1,15,6,SK Warne,0,0.7356855914143314
335990,1,16,1,MM Patel,0,0.7641174628762224
335990,1,16,2,MM Patel,0,0.7875844060528988
335990,1,16,3,MM Patel,1,0.8192539669528625
335990,1,16,4,MM Patel,1,0.7958222524181964
335990,1,16,5,MM Patel,0,0.7729214195586351
335990,1,16,6,MM Patel,0,0.705873980148624
335990,1,17,1,SK Warne,1,0.6274559867483439
335990,1,17,2,SK Warne,0,0.57551423342794
335990,1,17,3,SK Warne,0,0.5544644867553667
335990,1,17,4,SK Warne,1,0.4913377537284139
335990,1,17,5,SK Warne,1,0.6032440706275103
335990,1,18,1,MM Patel,0,0.7266860338800083
335990,1,18,2,MM Patel,0,0.6440907053019371
335990,1,18,3,MM Patel,0,0.6753068865295675
335990,1,18,4,MM Patel,0,0.6803330152410101
335990,1,18,5,MM Patel,1,0.7110901656925578
335990,1,18,6,MM Patel,0,0.6344622326428971
335990,1,18,7,MM Patel,0,0.6359689820626322
335990,1,19,1,SR Watson,0,0.2792308770193078
335990,1,19,2,SR Watson,0,0.3346574530736262
335990,1,19,3,SR Watson,0,0.42006949804378263
335990,1,19,4,SR Watson,1,0.44658836462218304
335990,1,19,5,SR Watson,1,0.47206173146961294
335990,1,19,6,SR Watson,1,0.6081722252142274
335990,2,15,1,D Kalyankrishna,0,0.22169869735409517
335990,2,15,2,D Kalyankrishna,0,0.21817997076479917
335990,2,15,3,D Kalyankrishna,0,0.3131857065083609
335990,2,15,4,D Kalyankrishna,0,0.4687524262764603
335990,2,15,5,D Kalyankrishna,0,0.479636777553711
335990,2,16,1,WPUJC Vaas,1,0.6351605528586346
335990,2,16,2,WPUJC Vaas,1,0.6228786537599774
335990,2,16,3,WPUJC Vaas,1,0.6144996598109757
335990,2,16,4,WPUJC Vaas,1,0.6466400492425194
335990,2,16,5,WPUJC Vaas,0,0.7628957989469167
335990,2,17,1,Shahid Afridi,0,0.38245950988788824
335990,2,17,2,Shahid Afridi,0,0.40851420901891106
335990,2,17,3,Shahid Afridi,0,0.5885065339497318
335990,2,17,4,Shahid Afridi,0,0.6698493216161935
335990,2,17,5,Shahid Afridi,0,0.7411067254972522
335990,2,17,6,Shahid Afridi,0,0.8420058804633949
335990,2,18,1,RP Singh,1,0.5621856314441598
335990,2,18,2,RP Singh,1,0.5796920920315244
335990,2,18,3,RP Singh,1,0.61211896475873
335990,2,18,4,RP Singh,1,0.6120662720782046
335990,2,18,5,RP Singh,1,0.56158616030757
335990,2,18,6,RP Singh,1,0.6527184855560947
335990,2,19,1,A Symonds,0,0.5516858386217364
335990,2,19,2,A Symonds,0,0.4697914002859842
335990,2,19,3,A Symonds,0,0.48194422779007645
335990,2,19,4,A Symonds,0,0.517034695676702
335995,1,15,1,S Sreesanth,0,0.5866502041421967
335995,1,15,2,S Sreesanth,0,0.5693634587738354
335995,1,15,3,S Sreesanth,0,0.5426912151747845
335995,1,15,4,S Sreesanth,0,0.6749198723568395
335995,1,15,5,S Sreesanth,1,0.7695296562414485
335995,1,16,1,IK Pathan,1,0.35561007002631584
335995,1,16,2,IK Pathan,1,0.3875852134252066
335995,1,16,3,IK Pathan,1,0.40917517918847346
335995,1,16,4,IK Pathan,1,0.3885516878262559
335995,1,16,5,IK Pathan,1,0.379319321312882
335995,1,16,6,IK Pathan,1,0.37845126943528057
335995,1,16,7,IK Pathan,1,0.37561705833664133
335995,1,17,1,VRV Singh,0,0.36033039524539306
335995,1,17,2,VRV Singh,0,0.48161662405411215
335995,1,17,3,VRV Singh,0,0.5337451467389376
335995,1,17,4,VRV Singh,1,0.6182775117648944
335995,1,17,5,VRV Singh,1,0.7864124799151776
335995,1,18,1,B Lee,0,0.37269311373160324
335995,1,18,2,B Lee,0,0.3879056460295042
335995,1,18,3,B Lee,0,0.4566523183642695
335995,1,18,4,B Lee,0,0.5704693599845262
335995,1,18,5,B Lee,0,0.6944448276413359
335995,1,19,1,IK Pathan,1,0.3593223226073899
335995,1,19,2,IK Pathan,1,0.3962694733670579
335995,1,19,3,IK Pathan,1,0.5185422543326093
335995,1,19,4,IK Pathan,1,0.6129804606184801
335995,1,19,5,IK Pathan,1,0.7209109110036775
335995,2,15,1,GD McGrath,0,0.5230710412180987
335995,2,15,2,GD McGrath,0,0.5750836148995276
335995,2,15,3,GD McGrath,1,0.6165286297341934
335995,2,15,4,GD McGrath,1,0.6758264442595008
335995,2,15,5,GD McGrath,1,0.7799760994979675
335995,2,16,1,VY Mahesh,0,0.2475080610303763
335995,2,16,2,VY Mahesh,1,0.3302639393565426
335995,2,16,3,VY Mahesh,1,0.3302639393565426
335995,2,16,4,VY Mahesh,1,0.4355182290256874
335995,2,16,5,VY Mahesh,1,0.4309535936572589
335995,2,16,6,VY Mahesh,1,0.4281230995714747
335995,2,17,1,Mohammad Asif,1,0.5131422543326531
335995,2,17,2,Mohammad Asif,0,0.4777868341812818
335995,2,17,3,Mohammad Asif,0,0.47890179661537186
335995,2,17,4,Mohammad Asif,0,0.47890179661537186
335995,2,17,5,Mohammad Asif,0,0.5709373204068166
335995,2,17,6,Mohammad Asif,1,0.6544771394921359
335995,2,18,1,VY Mahesh,1,0.45919112098443676
335995,2,18,2,VY Mahesh,1,0.555730863883878
335995,2,18,3,VY Mahesh,1,0.5741471153495677
335995,2,18,4,VY Mahesh,0,0.47917767045188653
335995,2,18,5,VY Mahesh,0,0.4540142645914246
335995,2,19,1,Shoaib Malik,0,0.4635783293544673
335995,2,19,2,Shoaib Malik,0,0.48795646218092104
335996,1,15,1,B Akhil,0,0.3209090259893113
335996,1,15,2,B Akhil,1,0.40963781679054484
335996,1,15,3,B Akhil,1,0.45133195600210846
335996,1,15,4,B Akhil,1,0.5655102307638052
335996,1,15,5,B Akhil,1,0.6805418236811362
335996,1,16,1,JH Kallis,0,0.26818453886259314
335996,1,16,2,JH Kallis,0,0.3393068126921358
335996,1,16,3,JH Kallis,0,0.44903790043770786
335996,1,16,4,JH Kallis,0,0.5944722314617918
335996,1,16,5,JH Kallis,0,0.7198948963415853
335996,1,17,1,P Kumar,0,0.2619781152329762
335996,1,17,2,P Kumar,0,0.3272284234100014
335996,1,17,3,P Kumar,0,0.4499241223179562
335996,1,17,4,P Kumar,1,0.5063044599045502
335996,1,17,5,P Kumar,1,0.6672091851990681
335996,1,18,1,DW Steyn,0,0.292023123742427
335996,1,18,2,DW Steyn,0,0.2923461390460431
335996,1,18,3,DW Steyn,0,0.3112104128621024
335996,1,18,4,DW Steyn,0,0.3502208434076989
335996,1,18,5,DW Steyn,0,0.4784369041938859
335996,1,18,6,DW Steyn,1,0.6184565916994662
335996,1,19,1,Z Khan,0,0.2761022458239969
335996,1,19,2,Z Khan,0,0.38509018300847014
335996,1,19,3,Z Khan,1,0.5385956016401359
335996,1,19,4,Z Khan,1,0.5760474294331406
335996,1,19,5,Z Khan,1,0.6182776325221944
335996,2,15,1,P Amarnath,0,0.5166373851335267
335996,2,15,2,P Amarnath,0,0.5552180174148468
335996,2,15,3,P Amarnath,0,0.5835845923885733
335996,2,15,4,P Amarnath,0,0.6989303704258981
335996,2,15,5,P Amarnath,0,0.7537622461072813
335996,2,16,1,MS Gony,1,0.3801790297357005
335996,2,16,2,MS Gony,0,0.4472730368936445
335996,2,16,3,MS Gony,0,0.5039173917770182
335996,2,16,4,MS Gony,0,0.701200644127889
335996,2,16,5,MS Gony,0,0.8109706845913849
335996,2,17,1,JA Morkel,1,0.3638199367704151
335996,2,17,2,JA Morkel,1,0.383599057305791
335996,2,17,3,JA Morkel,1,0.4390578814128193
335996,2,17,4,JA Morkel,1,0.5469470519251967
335996,2,17,5,JA Morkel,0,0.6814890162019823
335996,2,18,1,JDP Oram,0,0.3784473436592596
335996,2,18,2,JDP Oram,0,0.39390029830221573
335996,2,18,3,JDP Oram,1,0.4020830313455056
335996,2,18,4,JDP Oram,1,0.5370611852936695
335996,2,18,5,JDP Oram,1,0.7287409787586644
335996,2,19,1,Joginder Sharma,1,0.4697250296850714
335996,2,19,2,Joginder Sharma,1,0.4704740135407914
335996,2,19,3,Joginder Sharma,1,0.5196706972312582
336002,1,15,1,B Akhil,1,0.8316562279000598
336002,1,15,2,B Akhil,1,0.7519538205538032
336002,1,15,3,B Akhil,1,0.8342009825767847
336002,1,15,4,B Akhil,1,0.7477808794522296
336002,1,15,5,B Akhil,1,0.7017080615503973
336002,1,16,1,A Kumble,0,0.3267799090465408
336002,1,16,2,A Kumble,0,0.3665626290982886
336002,1,16,3,A Kumble,0,0.4246792998262769
336002,1,16,4,A Kumble,0,0.49654946777242137
336002,1,16,5,A Kumble,0,0.5906080789961282
336002,1,17,1,V Kohli,0,0.354296168347283
336002,1,17,2,V Kohli,0,0.3708902334823008
336002,1,17,3,V Kohli,0,0.29891171564231334
336002,1,17,4,V Kohli,0,0.309816468912806
336002,1,17,5,V Kohli,1,0.46056083578918583
336002,1,18,1,R Vinay Kumar,1,0.44723034900606906
336002,1,18,2,R Vinay Kumar,1,0.48464945287638683
336002,1,18,3,R Vinay Kumar,1,0.6930781849129242
336002,1,18,4,R Vinay Kumar,1,0.6740531295388741
336002,1,18,5,R Vinay Kumar,1,0.7152543578318004
336002,1,18,6,R Vinay Kumar,1,0.8034731845770752
336002,1,19,1,DW Steyn,1,0.22377691296701144
336002,1,19,2,DW Steyn,1,0.3082180205778881
336002,1,19,3,DW Steyn,1,0.3096055512936535
336002,1,19,4,DW Steyn,1,0.3848268346033725
336002,1,19,5,DW Steyn,1,0.3647843509958353
336002,2,15,1,SB Bangar,0,0.3011094274417346
336002,2,15,2,SB Bangar,0,0.38861605195924903
336002,2,15,3,SB Bangar,0,0.5613020431054757
336002,2,15,4,SB Bangar,0,0.5995370562646989
336002,2,15,5,SB Bangar,0,0.778853809391799
336002,2,16,1,DP Vijaykumar,0,0.2590599588898391
336002,2,16,2,DP Vijaykumar,1,0.3571306661443865
336002,2,16,3,DP Vijaykumar,1,0.41505230408106236
336002,2,16,4,DP Vijaykumar,1,0.5120995170287029
336002,2,16,5,DP Vijaykumar,1,0.6574831554391469
336002,2,17,1,WPUJC Vaas,0,0.46705863982996576
336002,2,17,2,WPUJC Vaas,0,0.5283850090301561
336002,2,17,3,WPUJC Vaas,0,0.5701537151924402
336002,2,17,4,WPUJC Vaas,0,0.6519662174146618
336002,2,17,5,WPUJC Vaas,1,0.7451515470192503
336002,2,18,1,LPC Silva,0,0.17180829984666451
336002,2,18,2,LPC Silva,1,0.8349867642931625
336002,2,18,3,LPC Silva,1,0.962384274635246
336002,2,18,4,LPC Silva,1,0.8277549083479678
336002,2,18,5,LPC Silva,0,0.6741750051289436
336003,1,15,1,DJ Hussey,0,0.30095993712470626
336003,1,15,2,DJ Hussey,0,0.38926961009224564
336003,1,15,3,DJ Hussey,1,0.4200340845734429
336003,1,15,4,DJ Hussey,0,0.41198967424121163
336003,1,15,5,DJ Hussey,1,0.5005422576136443
336003,1,16,1,Umar Gul,0,0.13921855368050143
336003,1,16,2,Umar Gul,0,0.10865699871179804
336003,1,16,3,Umar Gul,0,0.12080933797209303
336003,1,16,4,Umar Gul,0,0.14139942497788197
336003,1,16,5,Umar Gul,0,0.14764432247587034
336003,1,16,6,Umar Gul,0,0.1901271478410781
336003,1,16,7,Umar Gul,0,0.27450850127750476
336003,1,17,1,I Sharma,0,0.18721343767029805
336003,1,17,2,I Sharma,0,0.2164434016044855
336003,1,17,3,I Sharma,0,0.24849089032311655
336003,1,17,4,I Sharma,0,0.26177318338937605
336003,1,17,5,I Sharma,0,0.25970082847400544
336003,1,17,6,I Sharma,0,0.26244094057705886
336003,1,17,7,I Sharma,0,0.27501857122782336
336003,1,18,1,Umar Gul,0,0.28634143215477503
336003,1,18,2,Umar Gul,1,0.317222286231009
336003,1,18,3,Umar Gul,1,0.4215004185426415
336003,1,18,4,Umar Gul,1,0.5364518735973987
336003,1,18,5,Umar Gul,1,0.6615099845769008
336003,1,19,1,I Sharma,0,0.3005161158811377
336003,1,19,2,I Sharma,0,0.3059821823417301
336003,1,19,3,I Sharma,0,0.3367402406960941
336003,1,19,4,I Sharma,0,0.43568009907201244
336003,1,19,5,I Sharma,0,0.5112613604851961
336003,2,15,1,JR Hopes,0,0.0854842682607699
336003,2,15,2,JR Hopes,0,0.12770022291803643
336003,2,15,3,JR Hopes,0,0.09147222182146271
336003,2,15,4,JR Hopes,0,0.2376640461374404
336003,2,15,5,JR Hopes,0,0.25462213436284614
336003,2,15,6,JR Hopes,0,0.2773993443148543
336003,2,16,1,VRV Singh,0,0.4239612147483895
336003,2,16,2,VRV Singh,0,0.4927105939845435
336003,2,16,3,VRV Singh,0,0.5562444633913597
336003,2,16,4,VRV Singh,0,0.6378021875005189
336003,2,16,5,VRV Singh,1,0.7759742990221543
336003,2,17,1,JR Hopes,0,0.2957555181482633
336003,2,17,2,JR Hopes,0,0.29748417246384
336003,2,17,3,JR Hopes,0,0.34550049139188505
336003,2,17,4,JR Hopes,0,0.3390416527762956
336003,2,17,5,JR Hopes,0,0.3918165157740089
336003,2,18,1,Gagandeep Singh,0,0.31676091812229057
336003,2,18,2,Gagandeep Singh,0,0.35998519577924054
336003,2,18,3,Gagandeep Singh,0,0.4049078444018375
336003,2,18,4,Gagandeep Singh,0,0.49061270680917024
336003,2,18,5,Gagandeep Singh,0,0.7220657216627816
336003,2,19,1,IK Pathan,0,0.4326200165981969
336003,2,19,2,IK Pathan,0,0.36292863744946124
336003,2,19,3,IK Pathan,0,0.44754622738962574
336003,2,19,4,IK Pathan,0,0.5023091123500597
336003,2,19,5,IK Pathan,0,0.6914831928894988
336016,1,15,1,JR Hopes,0,0.1770721029057554
336016,1,15,2,JR Hopes,0,0.1887112229470418
336016,1,15,3,JR Hopes,0,0.1291102277378464
336016,1,15,4,JR Hopes,0,0.3169435778275789
336016,1,15,5,JR Hopes,0,0.3559862066268657
336016,1,16,1,VRV Singh,0,0.0607794669629411
336016,1,16,2,VRV Singh,1,0.08307014843568752
336016,1,16,3,VRV Singh,0,0.06062618244840088
336016,1,16,4,VRV Singh,1,0.06382549208413917
336016,1,16,5,VRV Singh,1,0.09369755213234196
336016,1,16,6,VRV Singh,1,0.0976946811709401
336016,1,17,1,S Sreesanth,1,0.3917229682637905
336016,1,17,2,S Sreesanth,1,0.5023126361526977
336016,1,17,3,S Sreesanth,1,0.5023126361526977
336016,1,17,4,S Sreesanth,1,0.5324068737779096
336016,1,17,5,S Sreesanth,1,0.6577437988296038
336016,1,17,6,S Sreesanth,1,0.7994760987628848
336016,1,18,1,VRV Singh,1,0.13745852224717572
336016,1,18,2,VRV Singh,1,0.2155923657081852
336016,1,18,3,VRV Singh,1,0.27353764504959005
336016,1,18,4,VRV Singh,1,0.29635143891399757
336016,1,18,5,VRV Singh,1,0.3015515656600245
336016,1,19,1,IK Pathan,0,0.30168706239986265
336016,1,19,2,IK Pathan,0,0.32874877764873783
336016,1,19,3,IK Pathan,0,0.3972540061590292
336016,1,19,4,IK Pathan,0,0.4096858217151019
336016,1,19,5,IK Pathan,1,0.5618758399055007
336016,1,19,6,IK Pathan,1,0.7351696236941457
336016,2,15,1,P Kumar,1,0.203350630114392
336016,2,15,2,P Kumar,1,0.20824660070441692
336016,2,15,3,P Kumar,0,0.18009028825342627
336018,1,15,1,DJ Bravo,0,0.2214840583024561
336018,1,15,2,DJ Bravo,0,0.3789672743619034
336018,1,15,3,DJ Bravo,0,0.4397590249489744
336018,1,15,4,DJ Bravo,0,0.4527966116480211
336018,1,15,5,DJ Bravo,0,0.4557810952413903
336018,1,15,6,DJ Bravo,0,0.48858641835767647
336018,1,16,1,A Nehra,0,0.34969512257878443
336018,1,16,2,A Nehra,0,0.35628657883726084
336018,1,16,3,A Nehra,0,0.3877777810679348
336018,1,16,4,A Nehra,0,0.4887181281755649
336018,1,16,5,A Nehra,0,0.5942842945231477
336018,1,17,1,RR Raje,0,0.3970136457516874
336018,1,17,2,RR Raje,0,0.4082121686027541
336018,1,17,3,RR Raje,0,0.38353668022299553
336018,1,17,4,RR Raje,0,0.4313380769250553
336018,1,17,5,RR Raje,1,0.5220886535255035
336018,1,18,1,DJ Bravo,0,0.3734705914793814
336018,1,18,2,DJ Bravo,0,0.45710900310691427
336018,1,18,3,DJ Bravo,0,0.4551771028375001
336018,1,18,4,DJ Bravo,0,0.5563536308974372
336018,1,18,5,DJ Bravo,1,0.6491077519703594
336018,1,19,1,DS Kulkarni,0,0.2839915469286123
336018,1,19,2,DS Kulkarni,0,0.3161168291111183
336018,1,19,3,DS Kulkarni,0,0.3148079841143409
336018,1,19,4,DS Kulkarni,0,0.2916398704707574
336018,1,19,5,DS Kulkarni,0,0.37298862038094044
336018,1,19,6,DS Kulkarni,0,0.44910231915125687
336018,1,19,7,DS Kulkarni,0,0.5191932389608678
336018,1,19,8,DS Kulkarni,1,0.6096422719569841
336023,1,15,1,JH Kallis,1,0.4324792844773893
336023,1,15,2,JH Kallis,1,0.4203774161125893
336023,1,15,3,JH Kallis,1,0.4997520348705544
336023,1,15,4,JH Kallis,1,0.4932350218247792
336023,1,15,5,JH Kallis,1,0.4603119709189796
336023,1,15,6,JH Kallis,0,0.4587042570113207
336023,1,16,1,Z Khan,0,0.4875363057441155
336023,1,16,2,Z Khan,0,0.6276543388592337
336023,1,16,3,Z Khan,0,0.5518335574027878
336023,1,16,4,Z Khan,1,0.7003327992105852
336023,1,16,5,Z Khan,1,0.6798697408548818
336023,1,16,6,Z Khan,1,0.8108260919836746
336023,1,17,1,JH Kallis,1,0.44323759827840065
336023,1,17,2,JH Kallis,0,0.401050773664122
336023,1,17,3,JH Kallis,1,0.4525932576702255
336023,1,17,4,JH Kallis,1,0.5309587651897056
336023,1,17,5,JH Kallis,1,0.6963392832774439
336023,1,18,1,Z Khan,1,0.6422028005928413
336023,1,18,2,Z Khan,0,0.6126153130658566
336023,1,18,3,Z Khan,1,0.7387112476764106
336023,1,18,4,Z Khan,1,0.6361800971446553
336023,1,18,5,Z Khan,1,0.7188375069407641
336023,1,19,1,P Kumar,0,0.31729462361326766
336023,1,19,2,P Kumar,0,0.3550872691810675
336023,1,19,3,P Kumar,0,0.3929885590896415
336023,1,19,4,P Kumar,0,0.5104778919275207
336023,1,19,5,P Kumar,0,0.6163826731432449
336023,2,15,1,SK Warne,0,0.5231189263487078
336023,2,15,2,SK Warne,0,0.6252799464060876
336023,2,15,3,SK Warne,0,0.6629845659508916
336023,2,15,4,SK Warne,0,0.6940826879825337
336023,2,15,5,SK Warne,0,0.6577449356925734
336023,2,16,1,YK Pathan,0,0.3172985728711089
336023,2,16,2,YK Pathan,0,0.28944240611754246
336023,2,16,3,YK Pathan,0,0.33072301505254786
336023,2,16,4,YK Pathan,0,0.30587186086166596
336023,2,16,5,YK Pathan,0,0.511493911311867
336023,2,17,1,RA Jadeja,0,0.005070531563609673
336023,2,17,2,RA Jadeja,0,0.03981616439314536
