match_id,innings,over,ball_in_over,b8_actual,b8_predicted_prob
335995,2,0,2,0,0.3758145906828431
335995,2,0,3,0,0.3938488080906707
335995,2,0,4,0,0.4602282905161428
335995,2,0,5,0,0.43792108377104433
335995,2,0,6,0,0.00022371304020557016
335995,2,1,1,0,0.4525308533705715
335995,2,1,2,0,0.4881511531128101
335995,2,1,3,0,0.48756148271071864
335995,2,1,4,0,0.48647024865685395
335995,2,1,5,1,0.4975858702072483
335995,2,1,6,0,0.00010856370594880755
335995,2,2,1,0,0.5190878099045545
335995,2,2,2,0,0.5457346582819104
335995,2,2,3,1,0.5423809985898028
335995,2,2,4,1,0.5448509898803643
335995,2,2,5,0,0.5350637168710821
335995,2,2,6,0,0.5115990693400252
335995,2,3,1,0,0.5337666435806119
335995,2,3,2,0,0.5638169988704329
335995,2,3,3,0,0.5585545807436305
335995,2,3,4,1,0.5565925666499939
335995,2,3,5,1,0.5246458156249383
335995,2,3,6,1,0.5246355576704819
335995,2,4,1,0,0.5206506544590599
335995,2,4,2,0,0.551039817989514
335995,2,4,3,0,0.5606554352374578
335995,2,4,4,0,0.5762705207465938
335995,2,4,5,1,0.5393899851249258
335995,2,4,6,1,0.5176374469950858
335995,2,5,1,0,0.5250350315577206
335995,2,5,2,1,0.5543179916196347
335995,2,5,3,0,0.536775701611716
335995,2,5,4,0,0.5816632492887467
335995,2,5,5,0,0.5157067894326071
335995,2,5,6,1,0.5158472392310883
335996,1,0,1,0,0.34292879586449154
335996,1,0,2,0,0.3758145906828431
335996,1,0,3,0,0.3938488080906707
335996,1,0,4,0,0.4602282905161428
335996,1,0,5,0,0.43792108377104433
335996,1,0,6,0,0.45949297480388923
335996,1,1,1,0,0.4525308533705715
335996,1,1,2,0,0.4881511531128101
335996,1,1,3,0,0.48756148271071864
335996,1,1,4,1,0.48647024865685395
335996,1,1,5,0,0.4975858702072483
335996,1,1,6,1,0.48628602533951665
335996,1,2,1,0,0.5190878099045545
335996,1,2,2,0,0.5457346582819104
335996,1,2,3,0,0.5423809985898028
335996,1,2,4,0,0.5448509898803643
335996,1,2,5,0,0.5350637168710821
335996,1,2,6,0,0.5115990693400252
335996,1,2,7,0,0.5434680194742225
335996,1,2,8,0,0.6242857061636626
335996,1,3,1,0,0.5337666435806119
335996,1,3,2,0,0.5638169988704329
335996,1,3,3,0,0.5585545807436305
335996,1,3,4,0,0.5565925666499939
335996,1,3,5,1,0.5246458156249383
335996,1,3,6,0,8.912938714004702e-05
335996,1,4,1,0,0.5206506544590599
335996,1,4,2,0,0.551039817989514
335996,1,4,3,0,0.5606554352374578
335996,1,4,4,0,0.5762705207465938
335996,1,4,5,0,0.5393899851249258
335996,1,4,6,0,0.5176374469950858
335996,1,5,1,0,0.5250350315577206
335996,1,5,2,1,0.5543179916196347
335996,1,5,3,0,0.536775701611716
335996,1,5,4,1,0.5816632492887467
335996,1,5,5,0,0.5157067894326071
335996,1,5,6,0,0.5158472392310883
335996,2,0,1,0,0.34292879586449154
335996,2,0,2,0,0.3758145906828431
335996,2,0,3,0,0.3938488080906707
335996,2,0,4,0,0.4602282905161428
335996,2,0,5,0,0.43792108377104433
335996,2,0,6,0,0.45949297480388923
335996,2,0,7,0,0.4455858771989033
335996,2,0,8,0,0.3455787779741998
335996,2,1,1,0,0.4525308533705715
335996,2,1,2,0,0.4881511531128101
335996,2,1,3,0,0.48756148271071864
335996,2,1,4,1,0.48647024865685395
335996,2,1,5,0,0.4975858702072483
335996,2,1,6,0,0.48628602533951665
335996,2,2,1,0,0.5190878099045545
335996,2,2,2,0,0.5457346582819104
335996,2,2,3,0,0.5423809985898028
335996,2,2,4,0,0.5448509898803643
335996,2,2,5,0,0.5350637168710821
335996,2,2,6,0,0.5115990693400252
335996,2,3,1,0,0.00015952827975369624
335996,2,3,2,0,0.5638169988704329
335996,2,3,3,0,0.5585545807436305
335996,2,3,4,1,0.5565925666499939
335996,2,3,5,0,0.5246458156249383
335996,2,3,6,0,0.5246355576704819
335996,2,4,1,0,0.5206506544590599
335996,2,4,2,1,0.551039817989514
335996,2,4,3,0,0.5606554352374578
335996,2,4,4,0,0.5762705207465938
335996,2,4,5,0,0.5393899851249258
335996,2,4,6,1,0.5176374469950858
335996,2,5,1,0,0.5250350315577206
335996,2,5,2,0,0.5543179916196347
335996,2,5,3,1,0.536775701611716
335996,2,5,4,0,0.5816632492887467
335996,2,5,5,0,0.5157067894326071
335996,2,5,6,1,0.5158472392310883
336002,1,0,1,0,0.34292879586449154
336002,1,0,2,0,0.3758145906828431
336002,1,0,3,0,0.3938488080906707
336002,1,0,4,0,0.4602282905161428
336002,1,0,5,0,0.43792108377104433
336002,1,0,6,0,0.45949297480388923
336002,1,0,7,0,0.4455858771989033
336002,1,1,1,0,0.4525308533705715
336002,1,1,2,0,0.4881511531128101
336002,1,1,3,0,0.48756148271071864
336002,1,1,4,0,0.48647024865685395
336002,1,1,5,1,0.4975858702072483
336002,1,1,6,0,0.48628602533951665
336002,1,1,7,0,0.5312862305625888
336002,1,2,1,0,0.5190878099045545
336002,1,2,2,0,0.5457346582819104
336002,1,2,3,0,0.5423809985898028
336002,1,2,4,0,0.5448509898803643
336002,1,2,5,0,0.5350637168710821
336002,1,2,6,0,0.5115990693400252
336002,1,3,1,0,0.5337666435806119
336002,1,3,2,0,0.5638169988704329
336002,1,3,3,0,0.5585545807436305
336002,1,3,4,0,0.5565925666499939
336002,1,3,5,0,0.5246458156249383
336002,1,3,6,0,0.5246355576704819
336002,1,4,1,0,0.5206506544590599
336002,1,4,2,0,0.551039817989514
336002,1,4,3,0,0.5606554352374578
336002,1,4,4,1,0.5762705207465938
336002,1,4,5,1,0.5393899851249258
336002,1,4,6,0,0.5176374469950858
336002,1,4,7,0,0.5314435327996707
336002,1,5,1,0,0.5250350315577206
336002,1,5,2,0,0.5543179916196347
336002,1,5,3,0,0.536775701611716
336002,1,5,4,0,0.5816632492887467
336002,1,5,5,0,0.5157067894326071
336002,1,5,6,1,0.5158472392310883
336002,2,0,1,0,0.34292879586449154
336002,2,0,2,0,0.3758145906828431
336002,2,0,3,0,0.3938488080906707
336002,2,0,4,1,0.4602282905161428
336002,2,0,5,1,0.43792108377104433
336002,2,0,6,0,0.45949297480388923
336002,2,1,1,0,0.4525308533705715
336002,2,1,2,0,0.4881511531128101
336002,2,1,3,0,0.48756148271071864
336002,2,1,4,0,0.48647024865685395
336002,2,1,5,0,0.4975858702072483
336002,2,1,6,1,0.48628602533951665
336002,2,2,1,0,0.5190878099045545
336002,2,2,2,1,0.5457346582819104
336002,2,2,3,0,0.5423809985898028
336002,2,2,4,0,6.313139414108697e-05
336002,2,2,5,1,0.5350637168710821
336002,2,2,6,0,0.5115990693400252
336002,2,3,1,0,0.5337666435806119
336002,2,3,2,1,0.5638169988704329
336002,2,3,3,0,0.5585545807436305
336002,2,3,4,0,0.5565925666499939
336002,2,3,5,0,0.5246458156249383
336002,2,3,6,0,0.5246355576704819
336002,2,4,1,0,0.5206506544590599
336002,2,4,2,0,0.551039817989514
336002,2,4,3,0,0.5606554352374578
336002,2,4,4,0,0.5762705207465938
336002,2,4,5,0,0.5393899851249258
336002,2,4,6,1,0.5176374469950858
336002,2,5,1,0,0.5250350315577206
336002,2,5,2,0,0.5543179916196347
336002,2,5,3,0,0.536775701611716
336002,2,5,4,0,0.5816632492887467
336002,2,5,5,1,0.5157067894326071
336002,2,5,6,0,0.5158472392310883
336003,1,0,1,0,0.34292879586449154
336003,1,0,2,0,0.3758145906828431
336003,1,0,3,1,0.3938488080906707
336003,1,0,4,0,0.4602282905161428
336003,1,0,5,0,0.43792108377104433
336003,1,0,6,0,0.45949297480388923
336003,1,1,1,0,0.4525308533705715
336003,1,1,2,1,0.4881511531128101
336003,1,1,3,1,0.48756148271071864
336003,1,1,4,0,0.48647024865685395
336003,1,1,5,0,0.4975858702072483
336003,1,1,6,0,0.48628602533951665
336003,1,2,1,0,0.5190878099045545
336003,1,2,2,0,0.5457346582819104
336003,1,2,3,1,0.5423809985898028
336003,1,2,4,0,0.5448509898803643
336003,1,2,5,0,0.5350637168710821
336003,1,2,6,0,0.5115990693400252
336003,1,3,1,0,0.5337666435806119
336003,1,3,2,0,0.5638169988704329
336003,1,3,3,1,0.5585545807436305
336003,1,3,4,0,0.5565925666499939
336003,1,3,5,0,6.745302613039633e-05
336003,1,3,6,1,0.5246355576704819
336003,1,4,1,0,0.5206506544590599
336003,1,4,2,0,0.551039817989514
336003,1,4,3,0,0.5606554352374578
336003,1,4,4,0,0.5762705207465938
336003,1,4,5,1,0.5393899851249258
336003,1,4,6,0,0.5176374469950858
336003,1,4,7,1,0.5314435327996707
336003,1,5,1,1,0.5250350315577206
336003,1,5,2,0,0.5543179916196347
336003,1,5,3,0,0.536775701611716
336003,1,5,4,0,0.5816632492887467
336003,1,5,5,0,0.5157067894326071
336003,1,5,6,0,0.5158472392310883
336003,1,5,7,0,0.5010579670010621
336003,2,0,1,0,0.34292879586449154
336003,2,0,2,0,0.3758145906828431
336003,2,0,3,0,0.3938488080906707
336003,2,0,4,1,0.4602282905161428
336003,2,0,5,0,0.43792108377104433
336003,2,0,6,0,0.45949297480388923
336003,2,0,7,0,0.4455858771989033
336003,2,1,1,0,0.4525308533705715
336003,2,1,2,0,0.4881511531128101
336003,2,1,3,0,0.48756148271071864
336003,2,1,4,1,0.48647024865685395
336003,2,1,5,0,0.4975858702072483
336003,2,1,6,0,0.48628602533951665
336003,2,2,1,0,0.5190878099045545
336003,2,2,2,0,0.5457346582819104
336003,2,2,3,1,0.5423809985898028
336003,2,2,4,0,0.5448509898803643
336003,2,2,5,0,7.095521043020302e-05
336003,2,2,6,0,0.5115990693400252
336003,2,3,1,0,0.00015952827975369624
336003,2,3,2,0,0.5638169988704329
336003,2,3,3,0,0.5585545807436305
336003,2,3,4,0,0.5565925666499939
336003,2,3,5,0,0.5246458156249383
336003,2,3,6,0,8.912938714004702e-05
336003,2,4,1,0,0.5206506544590599
336003,2,4,2,0,0.551039817989514
336003,2,4,3,0,0.5606554352374578
336003,2,4,4,1,0.5762705207465938
336003,2,4,5,0,0.5393899851249258
336003,2,4,6,0,9.72386209166237e-05
336003,2,5,1,0,0.5250350315577206
336003,2,5,2,0,0.5543179916196347
336003,2,5,3,0,0.536775701611716
336003,2,5,4,0,0.5816632492887467
336003,2,5,5,0,0.5157067894326071
336003,2,5,6,0,0.5158472392310883
336003,2,5,7,0,0.5010579670010621
336016,1,0,1,0,0.34292879586449154
336016,1,0,2,0,0.3758145906828431
336016,1,0,3,0,0.3938488080906707
336016,1,0,4,0,0.4602282905161428
336016,1,0,5,0,0.43792108377104433
336016,1,0,6,0,0.45949297480388923
336016,1,1,1,0,0.4525308533705715
336016,1,1,2,0,0.4881511531128101
336016,1,1,3,0,0.48756148271071864
336016,1,1,4,0,0.48647024865685395
336016,1,1,5,0,0.4975858702072483
336016,1,1,6,0,0.48628602533951665
336016,1,2,1,0,0.0001421325131760957
336016,1,2,2,0,0.5457346582819104
336016,1,2,3,0,0.5423809985898028
336016,1,2,4,0,0.5448509898803643
336016,1,2,5,1,0.5350637168710821
336016,1,2,6,1,0.5115990693400252
336016,1,3,1,1,0.5337666435806119
336016,1,3,2,1,0.5638169988704329
336016,1,3,3,0,0.5585545807436305
336016,1,3,4,0,0.5565925666499939
336016,1,3,5,0,0.5246458156249383
336016,1,3,6,0,0.5246355576704819
336016,1,4,1,1,0.5206506544590599
336016,1,4,2,0,0.551039817989514
336016,1,4,3,0,0.5606554352374578
336016,1,4,4,0,0.5762705207465938
336016,1,4,5,1,0.5393899851249258
336016,1,4,6,0,9.72386209166237e-05
336016,1,5,1,0,0.5250350315577206
336016,1,5,2,1,0.5543179916196347
336016,1,5,3,1,0.536775701611716
336016,1,5,4,0,8.289229948853374e-05
336016,1,5,5,0,0.5157067894326071
336016,1,5,6,0,0.5158472392310883
336016,1,5,7,0,0.5010579670010621
336016,2,0,1,0,0.34292879586449154
336016,2,0,2,0,0.3758145906828431
336016,2,0,3,0,0.3938488080906707
336016,2,0,4,1,0.4602282905161428
336016,2,0,5,0,0.43792108377104433
336016,2,0,6,0,0.45949297480388923
336016,2,0,7,0,0.4455858771989033
336016,2,1,1,0,0.4525308533705715
336016,2,1,2,0,0.4881511531128101
336016,2,1,3,0,0.48756148271071864
336016,2,1,4,0,0.48647024865685395
336016,2,1,5,0,0.4975858702072483
336016,2,1,6,0,0.48628602533951665
336016,2,2,1,0,0.5190878099045545
336016,2,2,2,0,0.5457346582819104
336016,2,2,3,0,0.5423809985898028
336016,2,2,4,0,0.5448509898803643
336016,2,2,5,0,0.5350637168710821
336016,2,2,6,0,0.5115990693400252
336016,2,3,1,0,0.5337666435806119
336016,2,3,2,0,0.5638169988704329
336016,2,3,3,0,0.5585545807436305
336016,2,3,4,1,0.5565925666499939
336016,2,3,5,0,0.5246458156249383
336016,2,3,6,0,0.5246355576704819
336016,2,4,1,0,0.5206506544590599
336016,2,4,2,0,0.551039817989514
336016,2,4,3,1,0.5606554352374578
336016,2,4,4,0,0.5762705207465938
336016,2,4,5,0,0.5393899851249258
336016,2,4,6,0,0.5176374469950858
336016,2,5,1,0,0.5250350315577206
336016,2,5,2,0,0.5543179916196347
336016,2,5,3,0,0.536775701611716
336016,2,5,4,0,0.5816632492887467
336016,2,5,5,1,0.5157067894326071
336016,2,5,6,0,0.5158472392310883
336018,1,0,1,0,0.34292879586449154
336018,1,0,2,0,0.3758145906828431
336018,1,0,3,0,0.3938488080906707
336018,1,0,4,0,0.4602282905161428
336018,1,0,5,0,0.43792108377104433
336018,1,0,6,0,0.45949297480388923
336018,1,1,1,1,0.4525308533705715
336018,1,1,2,0,0.4881511531128101
336018,1,1,3,0,0.48756148271071864
336018,1,1,4,1,0.48647024865685395
336018,1,1,5,0,0.4975858702072483
336018,1,1,6,1,0.48628602533951665
336018,1,2,1,0,0.5190878099045545
336018,1,2,2,0,0.5457346582819104
336018,1,2,3,0,0.5423809985898028
336018,1,2,4,0,0.5448509898803643
336018,1,2,5,0,7.095521043020302e-05
336018,1,2,6,0,0.5115990693400252
336018,1,3,1,0,0.5337666435806119
336018,1,3,2,0,0.5638169988704329
336018,1,3,3,0,0.5585545807436305
336018,1,3,4,0,0.5565925666499939
336018,1,3,5,0,0.5246458156249383
336018,1,3,6,0,0.5246355576704819
336018,1,4,1,0,0.5206506544590599
336018,1,4,2,0,0.551039817989514
336018,1,4,3,0,0.5606554352374578
336018,1,4,4,0,0.5762705207465938
336018,1,4,5,0,0.5393899851249258
336018,1,4,6,0,0.5176374469950858
336018,1,5,1,1,0.5250350315577206
336018,1,5,2,0,0.5543179916196347
336018,1,5,3,0,0.536775701611716
336018,1,5,4,0,0.5816632492887467
336018,1,5,5,0,7.613948438054935e-05
336018,1,5,6,0,0.5158472392310883
336018,2,0,1,0,0.34292879586449154
336018,2,0,2,0,0.3758145906828431
336018,2,0,3,0,0.3938488080906707
336018,2,0,4,0,0.4602282905161428
336018,2,0,5,0,0.43792108377104433
336018,2,0,6,1,0.45949297480388923
336018,2,1,1,0,0.4525308533705715
336018,2,1,2,1,0.4881511531128101
336018,2,1,3,0,0.48756148271071864
336018,2,1,4,0,0.48647024865685395
336018,2,1,5,1,0.4975858702072483
336018,2,1,6,0,0.48628602533951665
336018,2,1,7,0,0.5312862305625888
336018,2,2,1,0,0.5190878099045545
336018,2,2,2,0,0.5457346582819104
336018,2,2,3,0,0.5423809985898028
336018,2,2,4,0,0.5448509898803643
336018,2,2,5,0,0.5350637168710821
336018,2,2,6,0,0.5115990693400252
336018,2,2,7,0,0.5434680194742225
336018,2,2,8,0,0.6242857061636626
336018,2,3,1,1,0.5337666435806119
336018,2,3,2,0,0.5638169988704329
336018,2,3,3,0,0.5585545807436305
336018,2,3,4,1,0.5565925666499939
336018,2,3,5,0,0.5246458156249383
336018,2,3,6,0,0.5246355576704819
336018,2,4,1,0,0.5206506544590599
336018,2,4,2,1,0.551039817989514
336018,2,4,3,0,0.5606554352374578
336018,2,4,4,1,0.5762705207465938
336018,2,4,5,0,0.5393899851249258
336018,2,4,6,1,0.5176374469950858
336018,2,4,7,0,0.5314435327996707
336018,2,5,1,1,0.5250350315577206
336018,2,5,2,1,0.5543179916196347
336018,2,5,3,1,0.536775701611716
336018,2,5,4,0,0.5816632492887467
336018,2,5,5,0,0.5157067894326071
336018,2,5,6,1,0.5158472392310883
336018,2,5,7,0,0.5010579670010621
336022,1,0,1,0,0.34292879586449154
336022,1,0,2,0,0.3758145906828431
336022,1,0,3,0,0.3938488080906707
336022,1,0,4,0,0.4602282905161428
336022,1,0,5,0,0.43792108377104433
336022,1,0,6,0,0.45949297480388923
336022,1,0,7,0,0.4455858771989033
336022,1,0,8,1,0.3455787779741998
336022,1,0,9,0,0.3895811776970382
336022,1,1,1,0,0.4525308533705715
336022,1,1,2,0,0.4881511531128101
336022,1,1,3,1,0.48756148271071864
336022,1,1,4,0,0.48647024865685395
336022,1,1,5,0,0.4975858702072483
336022,1,1,6,0,0.48628602533951665
336022,1,2,1,0,0.5190878099045545
336022,1,2,2,0,0.5457346582819104
336022,1,2,3,1,0.5423809985898028
336022,1,2,4,0,0.5448509898803643
336022,1,2,5,0,0.5350637168710821
336022,1,2,6,0,0.5115990693400252
336022,1,3,1,0,0.5337666435806119
336022,1,3,2,1,0.5638169988704329
336022,1,3,3,0,0.5585545807436305
336022,1,3,4,1,0.5565925666499939
336022,1,3,5,0,0.5246458156249383
336022,1,3,6,0,0.5246355576704819
336022,1,4,1,0,0.5206506544590599
336022,1,4,2,0,0.551039817989514
336022,1,4,3,0,0.5606554352374578
336022,1,4,4,0,0.5762705207465938
336022,1,4,5,0,0.5393899851249258
336022,1,4,6,0,0.5176374469950858
336022,1,4,7,1,0.5314435327996707
336022,1,5,1,0,0.5250350315577206
336022,1,5,2,1,0.5543179916196347
336022,1,5,3,0,0.536775701611716
336022,1,5,4,1,0.5816632492887467
336022,1,5,5,1,0.5157067894326071
336022,1,5,6,1,0.5158472392310883
336022,2,0,1,0,0.34292879586449154
336022,2,0,2,0,0.3758145906828431
336022,2,0,3,0,0.3938488080906707
336022,2,0,4,0,0.4602282905161428
336022,2,0,5,0,0.43792108377104433
336022,2,0,6,0,0.45949297480388923
336022,2,1,1,0,0.00020676315770243133
336022,2,1,2,0,0.4881511531128101
336022,2,1,3,0,0.48756148271071864
336022,2,1,4,1,0.48647024865685395
336022,2,1,5,1,0.4975858702072483
336022,2,1,6,0,0.48628602533951665
336022,2,1,7,0,0.5312862305625888
336022,2,2,1,0,0.5190878099045545
336022,2,2,2,0,0.5457346582819104
336022,2,2,3,0,0.5423809985898028
336022,2,2,4,1,0.5448509898803643
336022,2,2,5,1,0.5350637168710821
336022,2,2,6,0,8.629539099572611e-05
336022,2,3,1,0,0.5337666435806119
336022,2,3,2,0,0.5638169988704329
336022,2,3,3,0,6.085998866754581e-05
336022,2,3,4,0,0.5565925666499939
336022,2,3,5,0,0.5246458156249383
336022,2,3,6,0,0.5246355576704819
336022,2,4,1,1,0.5206506544590599
336022,2,4,2,0,0.551039817989514
336022,2,4,3,1,0.5606554352374578
336022,2,4,4,1,0.5762705207465938
336022,2,4,5,0,0.5393899851249258
336022,2,4,6,1,0.5176374469950858
336022,2,4,7,0,0.5314435327996707
336022,2,5,1,0,0.5250350315577206
336022,2,5,2,1,0.5543179916196347
336022,2,5,3,0,0.536775701611716
336022,2,5,4,1,0.5816632492887467
336022,2,5,5,0,0.5157067894326071
336022,2,5,6,0,0.5158472392310883
336036,1,0,1,0,0.34292879586449154
336036,1,0,2,0,0.3758145906828431
336036,1,0,3,0,0.3938488080906707
336036,1,0,4,0,0.4602282905161428
336036,1,0,5,0,0.43792108377104433
336036,1,0,6,0,0.45949297480388923
336036,1,0,7,0,0.4455858771989033
336036,1,1,1,0,0.4525308533705715
336036,1,1,2,0,0.4881511531128101
336036,1,1,3,0,0.48756148271071864
336036,1,1,4,0,0.48647024865685395
336036,1,1,5,0,0.4975858702072483
336036,1,1,6,0,0.48628602533951665
336036,1,1,7,0,0.5312862305625888
336036,1,2,1,0,0.5190878099045545
336036,1,2,2,0,0.5457346582819104
