match_id,innings,over,ball_in_over,bowler,optimization_score
501228,1,12,6,SK Raina,0.6916666666666665
501228,1,15,6,R Ashwin,-0.3624999999999998
501228,2,5,6,MR Marsh,2.4833333333333334
501228,2,8,6,M Kartik,-0.5166666666666668
501228,2,12,6,R Sharma,2.5944444444444446
501228,2,15,6,R Sharma,2.6208333333333336
501229,1,5,6,R Vinay Kumar,-4.55
501229,1,8,6,NLTC Perera,0.30000000000000004
501229,1,12,6,RA Jadeja,6.183333333333334
501229,1,15,6,S Sreesanth,0.6833333333333333
501229,2,5,6,I Sharma,-12.644444444444444
501229,2,8,6,DT Christian,-0.9545454545454544
501229,2,12,6,MS Gony,-0.6499999999999999
501229,2,15,6,A Mishra,-2.65
501230,1,5,6,UT Yadav,2.9333333333333336
501230,1,8,6,AB Agarkar,-1.1083333333333332
501230,1,12,6,M Morkel,3.6666666666666665
501230,1,15,6,IK Pathan,-1.991666666666667
501230,2,5,6,Iqbal Abdulla,1.8400000000000003
501230,2,8,6,JD Unadkat,-1.844444444444444
501230,2,12,6,Iqbal Abdulla,-1.3222222222222222
501230,2,15,6,B Lee,2.1437500000000003
501231,1,5,6,A Singh,-2.422222222222222
501231,1,8,6,AL Menaria,-3.8333333333333335
501231,1,12,6,SR Watson,0.96875
501231,1,15,6,J Botha,-2.2
501231,2,5,6,AG Murtaza,-0.3999999999999999
501231,2,8,6,Harbhajan Singh,2.2916666666666665
501231,2,12,6,AG Murtaza,0.02083333333333333
501231,2,15,6,KA Pollard,2.7727272727272725
501232,1,5,6,Kamran Khan,8.491666666666667
501232,1,8,6,R Sharma,-5.258333333333333
501232,1,12,6,Yuvraj Singh,1.5
501232,1,15,6,JD Ryder,4.25
501232,2,5,6,S Aravind,-1.0777777777777775
501232,2,8,6,CH Gayle,3.15
501232,2,12,6,Z Khan,3.7
501232,2,15,6,J Syed Mohammad,3.266666666666667
501233,1,5,6,S Sreesanth,-6.082352941176471
501233,1,8,6,RA Jadeja,-3.125
501233,1,12,6,RA Jadeja,-0.6708333333333333
501233,1,15,6,B Akhil,3.690909090909091
501233,2,5,6,UT Yadav,2.2666666666666666
501233,2,8,6,RE van der Merwe,-0.1499999999999999
501233,2,12,6,IK Pathan,-3.0875
501233,2,15,6,M Morkel,-6.808333333333333
501234,1,5,6,Iqbal Abdulla,-1.9166666666666667
501234,1,8,6,YK Pathan,-1.3
501234,1,12,6,YK Pathan,-1.0499999999999998
501234,1,15,6,R Bhatia,-2.0583333333333336
501234,2,5,6,RJ Harris,-0.36666666666666664
501234,2,8,6,PP Chawla,1.841666666666667
501234,2,12,6,PC Valthaty,1.5333333333333334
501234,2,15,6,PP Chawla,2.652941176470588
501235,1,5,6,SK Warne,4.9
501235,1,8,6,SK Warne,0.7166666666666665
501235,1,12,6,SK Trivedi,-3.725
501235,1,15,6,SR Watson,0.6333333333333333
501235,2,5,6,M Kartik,1.725
501235,2,8,6,NL McCullum,0.8
501235,2,12,6,M Kartik,3.155555555555556
501235,2,15,6,M Kartik,4.404166666666667
501236,1,5,6,JP Duminy,1.866666666666667
501236,1,8,6,DT Christian,0.4666666666666668
501236,1,12,6,Harmeet Singh,-0.8583333333333333
501236,1,15,6,A Mishra,4.7666666666666675
501236,2,5,6,R Ashwin,1.366666666666667
501236,2,8,6,SB Jakati,0.31666666666666654
501236,2,12,6,SB Jakati,-3.4958333333333336
501236,2,15,6,DE Bollinger,0.4333333333333334
501237,1,5,6,BA Bhatt,1.9833333333333332
501237,1,8,6,RJ Harris,3.1833333333333336
501237,1,12,6,PP Chawla,3.0416666666666665
501237,1,15,6,PC Valthaty,3.8333333333333335
501237,2,5,6,MM Patel,0.5833333333333333
501237,2,8,6,TL Suman,5.733333333333333
501237,2,12,6,MM Patel,-1.844444444444444
501237,2,15,6,Harbhajan Singh,-3.8777777777777773
501238,1,5,6,S Sreesanth,-1.3117647058823527
501238,1,8,6,R Vinay Kumar,-0.6499999999999999
501238,1,12,6,RV Gomez,3.1833333333333336
501238,1,15,6,RA Jadeja,3.2666666666666666
501238,2,5,6,M Morkel,1.4899999999999998
501238,2,8,6,AB Agarkar,0.55
501238,2,12,6,Y Nagar,8.360000000000001
501239,1,5,6,DT Christian,-0.11818181818181828
501239,1,8,6,DT Christian,0.5499999999999998
501239,1,12,6,A Mishra,-1.475
501239,1,15,6,DW Steyn,2.3166666666666664
501239,2,5,6,Iqbal Abdulla,-3.158333333333333
501239,2,8,6,R Bhatia,2.341666666666667
501239,2,12,6,R Bhatia,-2.783333333333333
501239,2,15,6,L Balaji,2.9470588235294115
501240,1,5,6,R Ashwin,5.116666666666667
501240,1,8,6,SB Jakati,2.341666666666667
501240,1,12,6,R Ashwin,1.4222222222222225
501240,1,15,6,S Randiv,0.3916666666666668
501240,2,5,6,J Botha,-1.0055555555555553
501240,2,8,6,SR Watson,3.6333333333333333
501240,2,12,6,STR Binny,6.066666666666667
501240,2,15,6,SK Trivedi,4.388888888888889
501241,1,5,6,SB Wagh,1.6823529411764708
501241,1,8,6,Yuvraj Singh,-0.8583333333333333
501241,1,12,6,Yuvraj Singh,-3.3583333333333334
501241,1,15,6,AC Thomas,0.4555555555555555
501241,2,5,6,SL Malinga,-0.9750000000000001
501241,2,8,6,KA Pollard,-3.6
501241,2,12,6,SL Malinga,-2.5583333333333336
501241,2,15,6,DS Kulkarni,0.8391304347826086
501242,1,5,6,JD Unadkat,-3.5777777777777775
501242,1,8,6,JH Kallis,1.866666666666667
501242,1,12,6,JD Unadkat,-3.4375
501242,1,15,6,YK Pathan,-0.9888888888888889
501242,2,5,6,P Parameswaran,-0.1499999999999999
501242,2,8,6,RV Gomez,2.4833333333333334
501242,2,12,6,RV Gomez,-5.072222222222223
501242,2,15,6,P Parameswaran,0.9333333333333333
501243,1,5,6,M Morkel,4.058333333333334
501243,1,8,6,AB Agarkar,-1.725
501243,1,12,6,AM Salvi,-1.3117647058823527
501243,1,15,6,IK Pathan,1.9222222222222225
501243,2,5,6,I Sharma,-5.747058823529412
501243,2,8,6,DT Christian,2.8222222222222224
501243,2,12,6,DW Steyn,-0.9833333333333334
501243,2,15,6,I Sharma,-5.033333333333333
501244,1,5,6,P Kumar,0.5833333333333333
501244,1,8,6,L Ablish,5.066666666666667
501244,1,12,6,AM Nayar,3.3833333333333333
501244,1,15,6,L Ablish,6.127777777777778
501244,2,5,6,S Aravind,-4.438888888888889
501244,2,8,6,CH Gayle,-3.1333333333333333
501244,2,12,6,CH Gayle,-5.929166666666666
501244,2,15,6,V Kohli,3.18
501245,1,5,6,YK Pathan,-2.6799999999999997
501245,1,8,6,R Bhatia,1.5
501245,1,12,6,L Balaji,-0.15833333333333308
501245,1,15,6,Iqbal Abdulla,-2.4791666666666665
501245,2,5,6,R Ashwin,-5.0888888888888895
501245,2,8,6,SB Jakati,2.4833333333333334
501246,1,5,6,IK Pathan,-2.9611111111111112
501246,1,8,6,S Nadeem,-1.95
501246,1,12,6,M Morkel,6.411764705882353
501246,1,15,6,IK Pathan,-1.4541666666666668
501246,2,5,6,DS Kulkarni,2.4583333333333335
501246,2,8,6,Harbhajan Singh,-0.9818181818181815
501246,2,12,6,A Symonds,5.091666666666667
501246,2,15,6,MM Patel,-2.6958333333333333
501247,1,5,6,DL Vettori,0.4333333333333334
501247,1,8,6,CH Gayle,-0.4199999999999994
501247,1,12,6,CH Gayle,-3.6304347826086962
501247,1,15,6,DL Vettori,-3.3
501247,2,5,6,R Vinay Kumar,-2.5333333333333337
501247,2,8,6,RA Jadeja,1.2833333333333334
501247,2,12,6,RA Jadeja,1.4500000000000002
501248,1,5,6,SB Wagh,3.2166666666666663
501248,1,8,6,MR Marsh,3.8833333333333333
501248,1,12,6,B Kumar,-2.2833333333333337
501248,1,15,6,MR Marsh,-0.2777777777777778
501248,2,5,6,SJ Srivastava,2.7416666666666667
501248,2,8,6,BA Bhatt,-1.55
501248,2,12,6,P Kumar,-2.3375
501248,2,15,6,SJ Srivastava,-0.5
501249,1,5,6,J Botha,0.3600000000000003
501249,1,8,6,SK Warne,3.6333333333333333
501249,1,12,6,SK Trivedi,6.916666666666667
501249,1,15,6,J Botha,-1.2458333333333333
501249,2,5,6,R Ashwin,1.6666666666666665
501249,2,8,6,JA Morkel,0.18823529411764722
501249,2,12,6,DJ Bravo,3.5999999999999996
501249,2,15,6,SB Jakati,2.7916666666666665
501250,1,5,6,WD Parnell,4.0
501250,1,8,6,Yuvraj Singh,-1.25
501250,1,12,6,R Sharma,-0.20555555555555544
501250,1,15,6,MR Marsh,-0.26111111111111107
501250,2,5,6,A Mishra,3.2166666666666663
501250,2,8,6,PP Ojha,-1.9388888888888887
501250,2,12,6,DT Christian,-2.2833333333333337
501250,2,15,6,I Sharma,3.0277777777777786
501251,1,5,6,MM Patel,-2.0583333333333336
501251,1,8,6,TL Suman,2.9333333333333336
501251,1,12,6,KA Pollard,3.4333333333333336
501251,1,15,6,MM Patel,-7.011111111111112
501251,2,5,6,RJ Harris,0.5833333333333333
501251,2,8,6,SJ Srivastava,1.02
501251,2,12,6,BA Bhatt,-7.741176470588235
501252,1,5,6,CK Langeveldt,1.2583333333333335
501252,1,8,6,CH Gayle,1.616666666666667
501252,1,12,6,V Kohli,1.6416666666666668
501252,1,15,6,CK Langeveldt,1.8888888888888888
501252,2,5,6,J Botha,5.027777777777778
501252,2,8,6,SK Warne,-1.1083333333333332
501252,2,12,6,LRPL Taylor,5.283333333333333
501252,2,15,6,AL Menaria,2.6833333333333336
501253,1,5,6,VR Aaron,-3.375
501253,1,8,6,S Nadeem,0.44166666666666654
501253,1,12,6,S Nadeem,1.9055555555555554
501253,1,15,6,AB Agarkar,1.072222222222222
501253,2,5,6,R Ashwin,-0.2583333333333334
501253,2,8,6,SK Raina,-0.3999999999999999
501253,2,12,6,SB Jakati,3.3833333333333333
501253,2,15,6,R Ashwin,-4.445833333333333
501254,1,5,6,SJ Srivastava,4.454545454545454
501254,1,8,6,Bipul Sharma,0.5750000000000002
501254,1,12,6,BA Bhatt,2.0388888888888888
501254,1,15,6,RJ Harris,4.805555555555555
501254,2,5,6,S Sreesanth,3.344444444444444
501254,2,8,6,R Vinay Kumar,2.35
501254,2,12,6,RA Jadeja,6.866666666666667
501254,2,15,6,RA Jadeja,3.8333333333333335
501255,1,5,6,S Aravind,-0.5166666666666668
501255,1,8,6,A Mithun,-0.03636363636363621
501255,1,12,6,CK Langeveldt,-5.222222222222223
501255,2,5,6,JH Kallis,-1.3583333333333332
501255,2,8,6,Iqbal Abdulla,2.4583333333333335
501256,1,5,6,DS Kulkarni,3.8833333333333333
501256,1,8,6,TL Suman,3.0416666666666665
501256,1,12,6,SL Malinga,-3.6
501256,1,15,6,SL Malinga,-2.7222222222222223
501256,2,5,6,I Sharma,-4.455555555555556
501256,2,8,6,DT Christian,2.4833333333333334
501256,2,12,6,DT Christian,2.176470588235294
501256,2,15,6,Anand Rajan,-3.3833333333333333
501257,1,5,6,AM Salvi,3.2166666666666663
501257,1,8,6,JR Hopes,0.6916666666666665
501257,1,12,6,S Sriram,12.583333333333334
501257,1,15,6,VR Aaron,1.2
501257,2,5,6,SJ Srivastava,9.18
501257,2,8,6,PC Valthaty,3.2166666666666663
501257,2,12,6,PC Valthaty,3.644444444444445
501257,2,15,6,PP Chawla,-7.283333333333333
501258,1,5,6,S Sreesanth,-4.527777777777778
501258,1,8,6,P Parameswaran,-0.2666666666666668
501258,1,12,6,P Parameswaran,-1.6944444444444446
501258,1,15,6,BJ Hodge,-12.954166666666666
501258,2,5,6,AA Chavan,3.1666666666666665
501259,1,5,6,DT Christian,-2.8666666666666667
501259,1,8,6,I Sharma,1.5166666666666666
501259,1,12,6,DT Christian,-3.4833333333333334
501259,1,15,6,A Mishra,-3.558823529411765
501259,2,5,6,MR Marsh,9.24
501259,2,8,6,Yuvraj Singh,-1.95
501259,2,12,6,M Manhas,0.32499999999999996
501259,2,15,6,R Sharma,-3.0652173913043486
501260,1,5,6,S Aravind,-2.05
501260,1,8,6,CH Gayle,2.6583333333333337
501260,1,12,6,S Aravind,3.572222222222222
501260,1,15,6,CH Gayle,3.2708333333333335
501260,2,5,6,SJ Srivastava,-0.5166666666666668
501260,2,8,6,PP Chawla,1.4833333333333332
501260,2,12,6,PP Chawla,-7.027777777777778
501260,2,15,6,RJ Harris,-4.688888888888888
501261,1,5,6,S Sreesanth,-0.04999999999999977
501261,1,8,6,BJ Hodge,0.7666666666666667
501261,1,12,6,RA Jadeja,1.025
501261,1,15,6,M Muralitharan,2.0500000000000003
501261,2,5,6,SB Jakati,4.616666666666667
501261,2,8,6,SK Raina,3.52
501261,2,12,6,SK Raina,2.2055555555555553
501261,2,15,6,SB Jakati,-0.8708333333333335
501262,1,5,6,Iqbal Abdulla,-3.6999999999999997
501262,1,8,6,Shakib Al Hasan,-2.175
501262,1,12,6,Shakib Al Hasan,-4.6
501262,1,15,6,YK Pathan,-3.3708333333333336
501262,2,5,6,B Kumar,-2.05
501262,2,8,6,R Sharma,0.5833333333333333
501262,2,12,6,Yuvraj Singh,1.2833333333333334
501262,2,15,6,WD Parnell,-0.4173913043478261
501263,1,5,6,SR Watson,-4.977777777777778
501263,1,8,6,SK Warne,5.283333333333333
501263,1,12,6,J Botha,0.3545454545454547
501263,1,15,6,SK Warne,2.911111111111111
501263,2,5,6,SL Malinga,4.508333333333333
501263,2,8,6,KA Pollard,1.9833333333333332
501263,2,12,6,SL Malinga,4.058333333333334
501264,1,5,6,RJ Harris,2.6
501264,1,8,6,PP Chawla,3.0416666666666665
501264,1,12,6,PP Chawla,5.361111111111112
501264,1,15,6,BA Bhatt,4.6416666666666675
501264,2,5,6,PP Ojha,3.2166666666666663
501264,2,8,6,JP Duminy,-0.8166666666666667
501264,2,12,6,JP Duminy,-1.0375
501264,2,15,6,A Mishra,-7.983333333333334
501265,1,5,6,SS Mundhe,-1.8000000000000003
501265,1,8,6,MR Marsh,-1.0
501266,1,5,6,DL Vettori,-0.9666666666666666
501266,1,8,6,A Mithun,-0.1499999999999999
501266,1,12,6,CH Gayle,2.4333333333333336
501266,1,15,6,DL Vettori,-5.020833333333333
501266,2,5,6,DE Bollinger,3.7222222222222223
501266,2,8,6,SK Raina,9.24
501266,2,12,6,DJ Bravo,0.5611111111111111
501266,2,15,6,SK Raina,2.8625
501267,1,5,6,SL Malinga,-2.0583333333333336
501267,1,8,6,KA Pollard,0.9333333333333333
501267,1,12,6,SL Malinga,-1.9388888888888887
501267,1,15,6,JEC Franklin,-0.9888888888888889
501267,2,5,6,L Balaji,6.680000000000001
501267,2,8,6,R Bhatia,-0.75
501267,2,12,6,R Bhatia,-6.455555555555557
501267,2,15,6,Iqbal Abdulla,-0.7416666666666665
501268,1,5,6,R Ashwin,-1.7727272727272727
501268,1,8,6,DJ Bravo,2.127272727272728
501268,1,12,6,SK Raina,2.9333333333333336
501268,1,15,6,R Ashwin,-0.7777777777777778
501268,2,5,6,A Mithun,-2.05
501268,2,8,6,V Kohli,3.227272727272727
501268,2,12,6,A Mithun,1.3062500000000004
501268,2,15,6,CH Gayle,0.877777777777778
501269,1,5,6,DS Kulkarni,-2.5333333333333337
501269,1,8,6,KA Pollard,-0.1499999999999999
501269,1,12,6,MM Patel,-6.544444444444444
501269,1,15,6,SL Malinga,1.0882352941176472
501269,2,5,6,Shakib Al Hasan,5.116666666666667
501269,2,8,6,JH Kallis,-4.55
501269,2,12,6,JH Kallis,-7.477777777777778
501269,2,15,6,Shakib Al Hasan,-0.2666666666666668
501270,1,5,6,SL Malinga,1.0583333333333333
501270,1,8,6,KA Pollard,5.260000000000001
501270,1,12,6,KA Pollard,-0.40588235294117636
501270,1,15,6,AN Ahmed,4.052941176470588
501270,2,5,6,S Aravind,-2.288235294117647
501270,2,8,6,DL Vettori,2.1166666666666667
501270,2,12,6,DL Vettori,-6.404166666666667
501270,2,15,6,J Syed Mohammad,-3.261111111111111
501271,1,5,6,CH Gayle,1.616666666666667
501271,1,8,6,DL Vettori,3.0166666666666666
501271,1,12,6,Z Khan,3.3055555555555562
501271,1,15,6,DL Vettori,3.45
501271,2,5,6,JA Morkel,2.988888888888889
501271,2,8,6,SB Jakati,-3.881818181818182
501271,2,12,6,DJ Bravo,-3.15
501271,2,15,6,DE Bollinger,4.866666666666667
548306,1,5,6,JEC Franklin,-1.7
548306,1,8,6,Harbhajan Singh,2.1277777777777778
548306,1,12,6,KA Pollard,-2.425
548306,1,15,6,PP Ojha,-6.754166666666667
548306,2,5,6,RA Jadeja,7.7
548306,2,8,6,DE Bollinger,-2.438888888888888
548306,2,12,6,R Ashwin,1.1777777777777778
548306,2,15,6,DJ Bravo,-2.0823529411764707
548307,1,5,6,GJ Maxwell,2.64
548307,1,8,6,RE van der Merwe,0.7750000000000004
548307,2,5,6,M de Lange,4.025
548307,2,8,6,JH Kallis,0.1722222222222224
548308,1,5,6,PP Ojha,-0.1499999999999999
548308,1,8,6,KA Pollard,0.6000000000000001
548308,1,12,6,KA Pollard,0.48235294117647076
548308,1,15,6,KA Pollard,-1.8041666666666665
548308,2,5,6,WD Parnell,1.5333333333333334
548308,2,8,6,R Sharma,1.272727272727273
548308,2,12,6,MN Samuels,-2.1222222222222222
548308,2,15,6,R Sharma,-2.1166666666666667
548309,1,5,6,P Kumar,3.905555555555555
548309,1,8,6,Bipul Sharma,1.616666666666667
548309,1,12,6,PP Chawla,-0.6499999999999999
548309,1,15,6,Harmeet Singh,0.11666666666666675
548309,2,5,6,KK Cooper,-2.8666666666666667
548309,2,8,6,AA Chavan,3.15
548309,2,12,6,J Botha,4.688888888888888
548309,2,15,6,AA Chavan,-0.8555555555555554
548310,1,5,6,M Morkel,-3.9666666666666663
548310,1,8,6,GJ Maxwell,-1.7
548310,1,12,6,S Nadeem,-0.2944444444444446
548310,1,15,6,S Nadeem,-0.4083333333333331
548310,2,5,6,AB McDonald,1.5333333333333334
548310,2,8,6,DL Vettori,2.5666666666666664
548310,2,12,6,HV Patel,0.30000000000000004
548310,2,15,6,M Muralitharan,-5.645833333333333
548311,1,5,6,DT Christian,-0.9666666666666666
548311,1,8,6,TP Sudhindra,-1.54
548311,1,12,6,DT Christian,-4.28888888888889
548311,1,15,6,DT Christian,-2.9499999999999997
548311,2,5,6,DE Bollinger,1.1666666666666665
548311,2,8,6,SK Raina,-0.75
548311,2,12,6,RA Jadeja,-3.9666666666666663
548311,2,15,6,F du Plessis,7.866666666666667
548312,1,5,6,Iqbal Abdulla,3.4333333333333336
548312,1,8,6,R Bhatia,-2.1833333333333336
548312,1,12,6,R Bhatia,-2.5458333333333334
548312,1,15,6,SP Narine,2.4291666666666667
548312,2,5,6,KK Cooper,-1.54
548312,2,8,6,SK Trivedi,3.6583333333333337
548312,2,12,6,SK Trivedi,-3.1875
548312,2,15,6,A Singh,-4.683333333333334
548313,1,5,6,AD Mascarenhas,-1.725
548313,1,8,6,PP Chawla,1.75
548313,1,12,6,Harmeet Singh,-0.1499999999999999
548313,1,15,6,AD Mascarenhas,-0.9541666666666667
548313,2,5,6,R Sharma,1.5333333333333334
548313,2,8,6,M Kartik,3.7181818181818183
548313,2,12,6,A Nehra,-3.125
548313,2,15,6,R Sharma,-3.1111111111111107
548314,1,5,6,PP Ojha,8.6
548314,1,8,6,PP Ojha,5.175
548314,1,12,6,MM Patel,-6.711111111111111
548314,1,15,6,PP Ojha,4.273913043478261
548314,2,5,6,DT Christian,6.466666666666667
548314,2,8,6,DT Christian,4.4750000000000005
548314,2,12,6,Ankit Sharma,0.44166666666666654
548314,2,15,6,A Mishra,-1.0055555555555553
548315,1,5,6,M Muralitharan,6.0166666666666675
548315,1,8,6,DL Vettori,-1.1083333333333332
548315,1,12,6,R Vinay Kumar,2.0083333333333337
548315,1,15,6,HV Patel,4.877777777777778
548315,2,5,6,L Balaji,-5.5
548315,2,8,6,R Bhatia,0.8
548315,2,12,6,RN ten Doeschate,3.24
548315,2,15,6,Shakib Al Hasan,6.575
548316,1,5,6,M Morkel,-3.0333333333333337
548316,1,8,6,KP Pietersen,0.5166666666666667
548316,1,12,6,S Nadeem,-2.05
548316,1,15,6,RE van der Merwe,-2.1875
548316,2,5,6,R Ashwin,-4.45
548316,2,8,6,DJ Bravo,0.75
548316,2,12,6,SB Jakati,2.7833333333333337
548317,1,5,6,A Singh,-0.44444444444444453
548317,1,8,6,GB Hogg,-2.2916666666666665
548317,1,12,6,SK Trivedi,3.0666666666666664
548317,1,15,6,SK Trivedi,3.8055555555555562
548317,2,5,6,PP Ojha,2.4333333333333336
548317,2,8,6,Harbhajan Singh,2.65
548317,2,12,6,Harbhajan Singh,4.838888888888889
548317,2,15,6,Harbhajan Singh,4.7125
548318,1,5,6,JA Morkel,-1.54
548318,1,8,6,SK Raina,12.54
548318,1,12,6,DJ Bravo,1.2888888888888888
548318,1,15,6,R Ashwin,5.008333333333333
548318,2,5,6,RR Bhatkal,10.0
548318,2,8,6,M Muralitharan,-1.1083333333333332
548318,2,12,6,RR Bhatkal,8.708333333333334
548318,2,15,6,Z Khan,3.1944444444444446
548319,1,5,6,AD Mascarenhas,-7.05
548319,1,8,6,Harmeet Singh,1.6166666666666667
548319,1,12,6,AD Mascarenhas,-6.527777777777778
548319,1,15,6,PP Chawla,-0.8291666666666667
548319,2,5,6,AD Mathews,3.6666666666666665
548319,2,8,6,JD Ryder,1.616666666666667
548319,2,12,6,MN Samuels,1.7777777777777777
548319,2,15,6,R Sharma,-0.8388888888888886
548320,1,5,6,JH Kallis,3.511111111111111
548320,1,8,6,Shakib Al Hasan,-5.625
548320,1,12,6,SP Narine,2.2333333333333334
548320,1,15,6,R Bhatia,3.9636363636363634
548320,2,5,6,A Singh,-0.8944444444444443
548320,2,8,6,SK Trivedi,4.383333333333333
548320,2,12,6,J Botha,-1.65
548320,2,15,6,SK Trivedi,3.7666666666666666
548321,1,5,6,AB Agarkar,7.416666666666667
548321,1,8,6,UT Yadav,5.800000000000001
548321,1,12,6,IK Pathan,2.0
548321,1,15,6,S Nadeem,-6.825
548321,2,5,6,V Pratap Singh,-1.3777777777777778
548321,2,8,6,Ankit Sharma,-0.19999999999999996
548321,2,12,6,JP Duminy,4.561111111111112
548321,2,15,6,DT Christian,-2.85
548322,1,5,6,MN Samuels,0.8
548322,1,8,6,AD Mathews,1.2999999999999998
548322,1,12,6,M Kartik,1.2555555555555555
548322,1,15,6,A Nehra,5.305555555555555
548322,2,5,6,DJ Bravo,2.9333333333333336
548322,2,8,6,R Ashwin,-1.3833333333333333
548322,2,12,6,VY Mahesh,-1.2166666666666666
548322,2,15,6,DJ Bravo,4.209090909090909
548323,1,5,6,JH Kallis,0.09444444444444428
548323,1,8,6,Shakib Al Hasan,2.341666666666667
548323,1,12,6,R Bhatia,0.5249999999999999
548323,1,15,6,JD Unadkat,4.8
548323,2,5,6,AD Mascarenhas,0.8833333333333331
548323,2,8,6,PP Chawla,1.75
548323,2,12,6,PP Chawla,-5.15
548323,2,15,6,BA Bhatt,-3.1333333333333333
548324,1,5,6,R Vinay Kumar,4.383333333333333
548324,1,8,6,DL Vettori,1.275
548324,1,12,6,R Vinay Kumar,2.9333333333333336
548324,1,15,6,CH Gayle,9.98
548324,2,5,6,A Singh,4.45
548324,2,8,6,SK Trivedi,-0.45999999999999996
548324,2,12,6,SK Trivedi,-2.738888888888889
548324,2,15,6,J Botha,-0.2916666666666667
548325,1,5,6,S Nadeem,-6.164705882352941
548325,1,8,6,UT Yadav,-2.65
548325,1,12,6,IK Pathan,-0.8555555555555554
548325,1,15,6,M Morkel,-1.6000000000000003
548325,2,5,6,RP Singh,-1.561111111111111
548325,2,8,6,PP Ojha,-1.35
548325,2,12,6,PP Ojha,-1.7374999999999998
548326,1,5,6,J Botha,3.8
548326,1,8,6,SK Trivedi,2.0083333333333337
548326,1,12,6,J Botha,2.1666666666666665
548326,1,15,6,SK Trivedi,-0.37391304347826076
548326,2,5,6,DT Christian,7.119999999999999
548326,2,8,6,DW Steyn,2.85
548326,2,12,6,Ankit Sharma,3.023529411764706
548326,2,15,6,A Mishra,-4.4
548327,1,5,6,DL Vettori,4.166666666666667
548327,1,8,6,HV Patel,0.5277777777777781
548327,1,12,6,DL Vettori,-0.11111111111111116
548327,1,15,6,Z Khan,3.3222222222222224
548327,2,5,6,MN Samuels,-3.6
548327,2,8,6,B Kumar,1.1222222222222222
548327,2,12,6,R Sharma,8.208333333333334
548327,2,15,6,A Nehra,1.164705882352941
548328,1,5,6,JH Kallis,3.1722222222222225
548328,1,8,6,YK Pathan,2.4833333333333334
548328,1,12,6,R Bhatia,2.6750000000000003
548328,1,15,6,B Lee,-3.0749999999999997
548328,2,5,6,PP Chawla,-0.9666666666666666
548328,2,8,6,Harmeet Singh,4.854545454545455
548328,2,12,6,BA Bhatt,2.1166666666666667
548328,2,15,6,AD Mascarenhas,1.5041666666666667
548329,1,5,6,VR Aaron,-1.9166666666666667
548329,1,8,6,AD Russell,3.3
548329,1,12,6,IK Pathan,4.394444444444445
548329,1,15,6,S Nadeem,3.9708333333333337
548329,2,5,6,A Ashish Reddy,9.333333333333334
548329,2,8,6,S Dhawan,2.018181818181819
548329,2,12,6,A Ashish Reddy,6.608333333333333
548329,2,15,6,Ankit Sharma,7.366666666666667
548330,1,5,6,B Kumar,4.336363636363638
548330,1,8,6,R Sharma,0.9166666666666666
548330,1,12,6,R Sharma,1.3444444444444443
548330,1,15,6,MN Samuels,-2.683333333333333
548330,2,5,6,DE Bollinger,5.6000000000000005
548330,2,8,6,RA Jadeja,-1.1
548330,2,12,6,DJ Bravo,-1.133333333333333
548330,2,15,6,R Ashwin,0.5954545454545452
548331,1,5,6,HV Patel,6.8
548331,1,8,6,AB McDonald,0.5454545454545454
548331,1,12,6,HV Patel,4.3916666666666675
548331,1,15,6,DL Vettori,1.9083333333333334
548331,2,5,6,P Awana,-6.616666666666666
548331,2,8,6,PP Chawla,2.7916666666666665
548331,2,12,6,Azhar Mahmood,3.1833333333333336
548331,2,15,6,P Kumar,3.047826086956521
548332,1,5,6,DE Bollinger,1.7583333333333335
548332,1,8,6,R Ashwin,-2.888888888888889
548332,1,12,6,RA Jadeja,1.25
548332,1,15,6,DE Bollinger,2.2444444444444445
548332,2,5,6,GB Hogg,0.5833333333333333
548332,2,8,6,SK Trivedi,3.4333333333333336
548332,2,12,6,SK Trivedi,2.6277777777777778
548332,2,15,6,A Singh,5.041176470588236
548333,1,5,6,M Morkel,5.2272727272727275
548333,1,8,6,KP Pietersen,4.236363636363636
548333,1,12,6,Y Nagar,4.66
548333,1,15,6,IK Pathan,1.6875
548333,2,5,6,AD Mathews,9.5
548333,2,8,6,R Sharma,4.25
548333,2,12,6,M Kartik,1.2750000000000004
548333,2,15,6,SC Ganguly,-5.045833333333333
548334,1,5,6,Azhar Mahmood,6.14
548334,1,8,6,PP Chawla,-1.475
548334,1,12,6,DJ Hussey,6.066666666666667
548334,1,15,6,PP Chawla,-3.8625
548334,2,5,6,KA Pollard,1.5333333333333334
548334,2,8,6,KA Pollard,-2.2833333333333337
548334,2,12,6,NLTC Perera,4.833333333333333
548334,2,15,6,KA Pollard,-5.091666666666667
548335,1,5,6,L Balaji,-2.2
548335,1,8,6,JH Kallis,3.1833333333333336
548335,1,12,6,SP Narine,-0.2583333333333334
548335,1,15,6,R Bhatia,-2.6166666666666663
548335,2,5,6,V Pratap Singh,3.441666666666667
548335,2,8,6,A Mishra,-2.2833333333333337
548335,2,12,6,Ankit Sharma,-1.6388888888888888
548335,2,15,6,Ankit Sharma,-1.6541666666666666
548336,1,5,6,Pankaj Singh,-0.25555555555555576
548336,1,8,6,SK Trivedi,0.44166666666666654
548336,1,12,6,A Chandila,2.3875
548336,1,15,6,SK Trivedi,2.6
548336,2,5,6,R Vinay Kumar,3.5888888888888886
