match_id,innings,over,ball_in_over,bowler,w6_actual,w6_predicted_prob
335983,1,0,1,B Lee,0,0.0010479367511620095
335983,1,0,2,B Lee,0,0.001094362694321788
335983,1,0,3,B Lee,0,0.009503689700228914
335983,1,0,4,B Lee,0,0.006624579246367383
335983,1,0,5,B Lee,0,0.06623275590122214
335983,1,0,6,B Lee,0,0.032786365433740514
335983,1,1,1,S Sreesanth,1,1.0
335983,1,1,2,S Sreesanth,1,1.0
335983,1,1,3,S Sreesanth,1,1.0
335983,1,1,4,S Sreesanth,1,0.9999999997803428
335983,1,1,5,S Sreesanth,1,0.9999999999456861
335983,1,1,6,S Sreesanth,1,0.9999991254190791
335983,1,1,7,S Sreesanth,1,0.9998121635510301
335983,1,2,1,B Lee,0,0.02271840315809378
335983,1,2,2,B Lee,1,0.31009297499516386
335983,1,2,3,B Lee,1,0.14096117432448396
335983,1,2,4,B Lee,0,0.1534482276139138
335983,1,2,5,B Lee,0,0.1143832562678872
335983,1,2,6,B Lee,0,0.13536117441900988
335983,1,2,7,B Lee,0,0.1010277300720957
335983,1,3,1,S Sreesanth,1,0.9954003846603913
335983,1,3,2,S Sreesanth,1,0.9610563015375898
335983,1,3,3,S Sreesanth,1,0.9085553979545202
335983,1,3,4,S Sreesanth,0,0.8402705848853826
335983,1,3,5,S Sreesanth,0,0.6953059117665555
335983,1,3,6,S Sreesanth,1,0.941225203517951
335983,1,4,1,B Lee,0,0.08700700734467645
335983,1,4,2,B Lee,0,0.07235277243926587
335983,1,4,3,B Lee,0,0.22637810549458648
335983,1,4,4,B Lee,1,0.5467727555092275
335983,1,4,5,B Lee,0,0.4600932892404653
335983,1,4,6,B Lee,0,0.39027880074609944
335983,1,5,1,JR Hopes,1,1.0
335983,1,5,2,JR Hopes,1,1.0
335983,1,5,3,JR Hopes,1,0.9999999843533233
335983,1,5,4,JR Hopes,1,0.9999126181899494
335983,1,5,5,JR Hopes,1,0.9898943592306481
335983,1,5,6,JR Hopes,1,0.8721899958356376
335983,1,6,1,IK Pathan,1,1.0
335983,1,6,2,IK Pathan,1,0.9988920669385122
335983,1,6,3,IK Pathan,1,0.8819753879282655
335983,1,6,4,IK Pathan,0,0.7051595311283011
335983,1,6,5,IK Pathan,0,0.4867713794222916
335983,1,6,6,IK Pathan,0,0.3690496238029822
335983,1,7,1,JR Hopes,0,0.737050139760952
335983,1,7,2,JR Hopes,0,0.6541844481682664
335983,1,7,3,JR Hopes,0,0.46158954918278133
335983,1,7,4,JR Hopes,0,0.44809188477594514
335983,1,7,5,JR Hopes,0,0.8982835667515218
335983,1,7,6,JR Hopes,0,0.8122069074266547
335983,1,8,1,IK Pathan,0,0.3283243159397265
335983,1,8,2,IK Pathan,0,0.8100084901861094
335983,1,8,3,IK Pathan,0,0.7229795382987342
335983,1,8,4,IK Pathan,0,0.6309266471360868
335983,1,8,5,IK Pathan,0,0.9476754044351601
335983,1,8,6,IK Pathan,0,0.9206096931153022
335983,1,9,1,K Goel,0,0.22286349062110475
335983,1,9,2,K Goel,0,0.09336757118172426
335983,1,9,3,K Goel,0,0.07921938435343202
335983,1,9,4,K Goel,0,0.08557444412199437
335983,1,9,5,K Goel,0,0.0712238236826211
335983,1,9,6,K Goel,0,0.08558237796614052
335983,1,10,1,PP Chawla,1,1.0
335983,1,10,2,PP Chawla,1,0.9999966199130339
335983,1,10,3,PP Chawla,0,0.9976270669462727
335983,1,10,4,PP Chawla,0,0.9081713940173542
335983,1,10,5,PP Chawla,0,0.99979150974547
335983,1,11,1,K Goel,0,0.41228892999020383
335983,1,11,2,K Goel,1,0.8663619431951398
335983,1,11,3,K Goel,0,0.7926994830441358
335983,1,11,4,K Goel,1,0.9841424382441634
335983,1,11,5,K Goel,1,0.9687079308404299
335983,1,12,1,WA Mota,0,0.036437224144514925
335983,1,12,2,WA Mota,0,0.004471298300835557
335983,1,12,3,WA Mota,0,0.0740356347662212
335983,1,12,4,WA Mota,0,0.1480524298788638
335983,1,12,5,WA Mota,0,0.04666058638820879
335983,1,12,6,WA Mota,0,0.08981008031639169
335983,1,12,7,WA Mota,0,0.11817381233423618
335983,1,12,8,WA Mota,0,0.13772554027037415
335983,1,13,1,JR Hopes,0,0.8255841028446508
335983,1,13,2,JR Hopes,0,0.7506794928626657
335983,1,13,3,JR Hopes,0,0.7468572763278991
335983,1,13,4,JR Hopes,0,0.7470325815797787
335983,1,13,5,JR Hopes,0,0.9375061135575098
335983,1,13,6,JR Hopes,0,0.913024817920958
335983,1,14,1,WA Mota,0,0.4112680062183843
335983,1,14,2,WA Mota,0,0.38287526280396567
335983,1,14,3,WA Mota,0,0.42858108597374744
335983,1,14,4,WA Mota,0,0.41840765339095887
335983,1,14,5,WA Mota,0,0.7437725623180448
335983,1,15,1,IK Pathan,1,0.9966725627045594
335983,1,15,2,IK Pathan,0,0.9933118420731951
335983,1,15,3,IK Pathan,0,0.9942026935689033
335983,1,15,4,IK Pathan,0,0.9906722258606249
335983,1,15,5,IK Pathan,0,0.9888685520425325
335983,1,15,6,IK Pathan,0,0.9873275228771419
335983,1,16,1,S Sreesanth,0,0.9819165359072577
335983,1,16,2,S Sreesanth,0,0.974464802668652
335983,1,16,3,S Sreesanth,1,0.996706503857232
